Input Number, Run_Number, Result@ 100, Y, V, X, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-34, Run: 032, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 033, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 034, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 035, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 036, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 037, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 038, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 039, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 040, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 041, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 042, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 043, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 044, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 045, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 046, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 047, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 048, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 049, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 050, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 051, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 052, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 053, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 054, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 055, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 056, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 057, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 058, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 059, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 060, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 061, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 062, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 063, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 064, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 065, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 066, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 067, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 068, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 069, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 070, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 071, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 072, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 073, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 074, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 075, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 076, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 077, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 078, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 079, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 080, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 081, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 082, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 083, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 084, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 085, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 086, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 087, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 088, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 089, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 090, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 091, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 092, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 093, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 094, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 095, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 096, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 097, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 098, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 099, P, 2, 0, 0, 66, 0, 0, 66
INVAR-34, Run: 100, P, 2, 0, 0, 66, 0, 0, 66
INVAR-35, Run: 001, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 002, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 003, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 004, P, 0, 0, 41, 13, 9, 22, 0
INVAR-35, Run: 005, P, 0, 0, 44, 14, 6, 17, 3
INVAR-35, Run: 006, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 007, P, 0, 0, 47, 15, 3, 16, 2
INVAR-35, Run: 008, P, 0, 0, 41, 13, 9, 20, 2
INVAR-35, Run: 009, P, 0, 0, 44, 14, 6, 17, 3
INVAR-35, Run: 010, P, 0, 0, 41, 13, 9, 19, 3
INVAR-35, Run: 011, P, 0, 0, 47, 15, 3, 18, 0
INVAR-35, Run: 012, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 013, P, 0, 0, 41, 13, 9, 21, 1
INVAR-35, Run: 014, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 015, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 016, P, 0, 0, 41, 13, 9, 19, 3
INVAR-35, Run: 017, P, 0, 0, 47, 15, 3, 18, 0
INVAR-35, Run: 018, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 019, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 020, P, 0, 0, 44, 14, 6, 18, 2
INVAR-35, Run: 021, P, 0, 0, 41, 13, 9, 19, 3
INVAR-35, Run: 022, P, 0, 0, 41, 13, 9, 19, 3
INVAR-35, Run: 023, P, 0, 0, 47, 15, 3, 16, 2
INVAR-35, Run: 024, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 025, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 026, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 027, P, 0, 0, 41, 13, 9, 22, 0
INVAR-35, Run: 028, P, 0, 0, 44, 14, 6, 18, 2
INVAR-35, Run: 029, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 030, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 031, P, 0, 0, 44, 14, 6, 18, 2
INVAR-35, Run: 032, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 033, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 034, P, 0, 0, 44, 14, 6, 17, 3
INVAR-35, Run: 035, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 036, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 037, P, 0, 0, 41, 13, 9, 19, 3
INVAR-35, Run: 038, P, 0, 0, 44, 14, 6, 17, 3
INVAR-35, Run: 039, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 040, P, 0, 0, 44, 14, 6, 18, 2
INVAR-35, Run: 041, P, 0, 0, 47, 15, 3, 17, 1
INVAR-35, Run: 042, P, 0, 0, 38, 12, 12, 20, 4
INVAR-35, Run: 043, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 044, P, 0, 0, 44, 14, 6, 16, 4
INVAR-35, Run: 045, P, 0, 0, 41, 13, 9, 21, 1
INVAR-35, Run: 046, P, 0, 0, 41, 13, 9, 21, 1
INVAR-35, Run: 047, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 048, P, 0, 0, 41, 13, 9, 22, 0
INVAR-35, Run: 049, P, 0, 0, 44, 14, 6, 18, 2
INVAR-35, Run: 050, P, 0, 0, 41, 13, 9, 20, 2
INVAR-35, Run: 051, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 052, P, 0, 0, 41, 13, 9, 19, 3
INVAR-35, Run: 053, P, 0, 0, 44, 14, 6, 18, 2
INVAR-35, Run: 054, P, 0, 0, 41, 13, 9, 21, 1
INVAR-35, Run: 055, P, 0, 0, 41, 13, 9, 21, 1
INVAR-35, Run: 056, P, 0, 0, 38, 12, 12, 22, 2
INVAR-35, Run: 057, P, 0, 0, 41, 13, 9, 20, 2
INVAR-35, Run: 058, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 059, P, 0, 0, 47, 15, 3, 16, 2
INVAR-35, Run: 060, P, 0, 0, 41, 13, 9, 18, 4
INVAR-35, Run: 061, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 062, P, 0, 0, 44, 14, 6, 18, 2
INVAR-35, Run: 063, P, 0, 0, 44, 14, 6, 17, 3
INVAR-35, Run: 064, P, 0, 0, 41, 13, 9, 21, 1
INVAR-35, Run: 065, P, 0, 0, 41, 13, 9, 22, 0
INVAR-35, Run: 066, P, 0, 0, 41, 13, 9, 20, 2
INVAR-35, Run: 067, P, 0, 0, 44, 14, 6, 18, 2
INVAR-35, Run: 068, P, 0, 0, 41, 13, 9, 21, 1
INVAR-35, Run: 069, P, 0, 0, 47, 15, 3, 17, 1
INVAR-35, Run: 070, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 071, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 072, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 073, P, 0, 0, 41, 13, 9, 22, 0
INVAR-35, Run: 074, P, 0, 0, 41, 13, 9, 20, 2
INVAR-35, Run: 075, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 076, P, 0, 0, 41, 13, 9, 22, 0
INVAR-35, Run: 077, P, 0, 0, 47, 15, 3, 16, 2
INVAR-35, Run: 078, P, 0, 0, 44, 14, 6, 17, 3
INVAR-35, Run: 079, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 080, P, 0, 0, 44, 14, 6, 18, 2
INVAR-35, Run: 081, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 082, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 083, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 084, P, 0, 0, 47, 15, 3, 18, 0
INVAR-35, Run: 085, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 086, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 087, P, 0, 0, 41, 13, 9, 18, 4
INVAR-35, Run: 088, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 089, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 090, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 091, P, 0, 0, 41, 13, 9, 21, 1
INVAR-35, Run: 092, P, 0, 0, 44, 14, 6, 19, 1
INVAR-35, Run: 093, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 094, P, 0, 0, 38, 12, 12, 22, 2
INVAR-35, Run: 095, P, 0, 0, 41, 13, 9, 19, 3
INVAR-35, Run: 096, P, 0, 0, 47, 15, 3, 17, 1
INVAR-35, Run: 097, P, 0, 0, 44, 14, 6, 18, 2
INVAR-35, Run: 098, P, 0, 0, 47, 15, 3, 17, 1
INVAR-35, Run: 099, P, 0, 0, 44, 14, 6, 20, 0
INVAR-35, Run: 100, P, 0, 0, 44, 14, 6, 14, 6
INVAR-36, Run: 001, P, 0, 0, 90, 14, 10, 22, 2
INVAR-36, Run: 002, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 003, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 004, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 005, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 006, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 007, P, 0, 0, 93, 15, 7, 21, 1
INVAR-36, Run: 008, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 009, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 010, P, 0, 0, 87, 13, 13, 25, 1
INVAR-36, Run: 011, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 012, P, 0, 0, 90, 14, 10, 22, 2
INVAR-36, Run: 013, P, 0, 0, 87, 13, 13, 25, 1
INVAR-36, Run: 014, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 015, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 016, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 017, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 018, P, 0, 0, 96, 16, 4, 18, 2
INVAR-36, Run: 019, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 020, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 021, P, 0, 0, 93, 15, 7, 20, 2
INVAR-36, Run: 022, P, 0, 0, 90, 14, 10, 22, 2
INVAR-36, Run: 023, P, 0, 0, 93, 15, 7, 21, 1
INVAR-36, Run: 024, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 025, P, 0, 0, 87, 13, 13, 24, 2
INVAR-36, Run: 026, P, 0, 0, 93, 15, 7, 21, 1
INVAR-36, Run: 027, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 028, P, 0, 0, 87, 13, 13, 25, 1
INVAR-36, Run: 029, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 030, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 031, P, 0, 0, 93, 15, 7, 21, 1
INVAR-36, Run: 032, P, 0, 0, 93, 15, 7, 20, 2
INVAR-36, Run: 033, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 034, P, 0, 0, 90, 14, 10, 21, 3
INVAR-36, Run: 035, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 036, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 037, P, 0, 0, 87, 13, 13, 26, 0
INVAR-36, Run: 038, P, 0, 0, 90, 14, 10, 22, 2
INVAR-36, Run: 039, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 040, P, 0, 0, 93, 15, 7, 21, 1
INVAR-36, Run: 041, P, 0, 0, 90, 14, 10, 22, 2
INVAR-36, Run: 042, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 043, P, 0, 0, 87, 13, 13, 26, 0
INVAR-36, Run: 044, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 045, P, 0, 0, 93, 15, 7, 21, 1
INVAR-36, Run: 046, P, 0, 0, 93, 15, 7, 20, 2
INVAR-36, Run: 047, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 048, P, 0, 0, 96, 16, 4, 19, 1
INVAR-36, Run: 049, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 050, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 051, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 052, P, 0, 0, 90, 14, 10, 22, 2
INVAR-36, Run: 053, P, 0, 0, 93, 15, 7, 21, 1
INVAR-36, Run: 054, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 055, P, 0, 0, 93, 15, 7, 21, 1
INVAR-36, Run: 056, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 057, P, 0, 0, 96, 16, 4, 20, 0
INVAR-36, Run: 058, P, 0, 0, 93, 15, 7, 18, 4
INVAR-36, Run: 059, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 060, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 061, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 062, P, 0, 0, 90, 14, 10, 22, 2
INVAR-36, Run: 063, P, 0, 0, 90, 14, 10, 22, 2
INVAR-36, Run: 064, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 065, P, 0, 0, 90, 14, 10, 22, 2
INVAR-36, Run: 066, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 067, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 068, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 069, P, 0, 0, 93, 15, 7, 21, 1
INVAR-36, Run: 070, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 071, P, 0, 0, 93, 15, 7, 19, 3
INVAR-36, Run: 072, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 073, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 074, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 075, P, 0, 0, 87, 13, 13, 24, 2
INVAR-36, Run: 076, P, 0, 0, 90, 14, 10, 20, 4
INVAR-36, Run: 077, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 078, P, 0, 0, 93, 15, 7, 20, 2
INVAR-36, Run: 079, P, 0, 0, 90, 14, 10, 21, 3
INVAR-36, Run: 080, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 081, P, 0, 0, 93, 15, 7, 21, 1
INVAR-36, Run: 082, P, 0, 0, 96, 16, 4, 20, 0
INVAR-36, Run: 083, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 084, P, 0, 0, 90, 14, 10, 24, 0
INVAR-36, Run: 085, P, 0, 0, 93, 15, 7, 21, 1
INVAR-36, Run: 086, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 087, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 088, P, 0, 0, 84, 12, 16, 25, 3
INVAR-36, Run: 089, P, 0, 0, 84, 12, 16, 26, 2
INVAR-36, Run: 090, P, 0, 0, 90, 14, 10, 22, 2
INVAR-36, Run: 091, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 092, P, 0, 0, 96, 16, 4, 19, 1
INVAR-36, Run: 093, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 094, P, 0, 0, 90, 14, 10, 23, 1
INVAR-36, Run: 095, P, 0, 0, 93, 15, 7, 22, 0
INVAR-36, Run: 096, P, 0, 0, 96, 16, 4, 20, 0
INVAR-36, Run: 097, P, 0, 0, 90, 14, 10, 21, 3
INVAR-36, Run: 098, P, 0, 0, 96, 16, 4, 19, 1
INVAR-36, Run: 099, P, 0, 0, 87, 13, 13, 25, 1
INVAR-36, Run: 100, P, 0, 0, 93, 15, 7, 21, 1
INVAR-37, Run: 001, P, 0, 0, 190, 48, 10, 57, 1
INVAR-37, Run: 002, P, 0, 0, 187, 47, 13, 58, 2
INVAR-37, Run: 003, P, 0, 0, 187, 47, 13, 59, 1
INVAR-37, Run: 004, P, 0, 0, 181, 45, 19, 61, 3
INVAR-37, Run: 005, P, 0, 0, 193, 49, 7, 54, 2
INVAR-37, Run: 006, P, 0, 0, 187, 47, 13, 58, 2
INVAR-37, Run: 007, P, 0, 0, 187, 47, 13, 60, 0
INVAR-37, Run: 008, P, 0, 0, 187, 47, 13, 57, 3
INVAR-37, Run: 009, P, 0, 0, 193, 49, 7, 56, 0
INVAR-37, Run: 010, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 011, P, 0, 0, 184, 46, 16, 60, 2
INVAR-37, Run: 012, P, 0, 0, 187, 47, 13, 57, 3
INVAR-37, Run: 013, P, 0, 0, 193, 49, 7, 52, 4
INVAR-37, Run: 014, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 015, P, 0, 0, 187, 47, 13, 58, 2
INVAR-37, Run: 016, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 017, P, 0, 0, 190, 48, 10, 58, 0
INVAR-37, Run: 018, P, 0, 0, 193, 49, 7, 55, 1
INVAR-37, Run: 019, P, 0, 0, 184, 46, 16, 61, 1
INVAR-37, Run: 020, P, 0, 0, 190, 48, 10, 58, 0
INVAR-37, Run: 021, P, 0, 0, 190, 48, 10, 57, 1
INVAR-37, Run: 022, P, 0, 0, 193, 49, 7, 53, 3
INVAR-37, Run: 023, P, 0, 0, 184, 46, 16, 61, 1
INVAR-37, Run: 024, P, 0, 0, 187, 47, 13, 58, 2
INVAR-37, Run: 025, P, 0, 0, 187, 47, 13, 60, 0
INVAR-37, Run: 026, P, 0, 0, 181, 45, 19, 60, 4
INVAR-37, Run: 027, P, 0, 0, 181, 45, 19, 64, 0
INVAR-37, Run: 028, P, 0, 0, 187, 47, 13, 56, 4
INVAR-37, Run: 029, P, 0, 0, 187, 47, 13, 60, 0
INVAR-37, Run: 030, P, 0, 0, 184, 46, 16, 61, 1
INVAR-37, Run: 031, P, 0, 0, 184, 46, 16, 62, 0
INVAR-37, Run: 032, P, 0, 0, 187, 47, 13, 57, 3
INVAR-37, Run: 033, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 034, P, 0, 0, 187, 47, 13, 58, 2
INVAR-37, Run: 035, P, 0, 0, 190, 48, 10, 58, 0
INVAR-37, Run: 036, P, 0, 0, 190, 48, 10, 57, 1
INVAR-37, Run: 037, P, 0, 0, 184, 46, 16, 62, 0
INVAR-37, Run: 038, P, 0, 0, 181, 45, 19, 62, 2
INVAR-37, Run: 039, P, 0, 0, 190, 48, 10, 57, 1
INVAR-37, Run: 040, P, 0, 0, 187, 47, 13, 60, 0
INVAR-37, Run: 041, P, 0, 0, 190, 48, 10, 58, 0
INVAR-37, Run: 042, P, 0, 0, 184, 46, 16, 59, 3
INVAR-37, Run: 043, P, 0, 0, 187, 47, 13, 58, 2
INVAR-37, Run: 044, P, 0, 0, 184, 46, 16, 61, 1
INVAR-37, Run: 045, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 046, P, 0, 0, 187, 47, 13, 60, 0
INVAR-37, Run: 047, P, 0, 0, 190, 48, 10, 55, 3
INVAR-37, Run: 048, P, 0, 0, 187, 47, 13, 59, 1
INVAR-37, Run: 049, P, 0, 0, 184, 46, 16, 59, 3
INVAR-37, Run: 050, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 051, P, 0, 0, 190, 48, 10, 54, 4
INVAR-37, Run: 052, P, 0, 0, 190, 48, 10, 57, 1
INVAR-37, Run: 053, P, 0, 0, 190, 48, 10, 57, 1
INVAR-37, Run: 054, P, 0, 0, 190, 48, 10, 57, 1
INVAR-37, Run: 055, P, 0, 0, 181, 45, 19, 61, 3
INVAR-37, Run: 056, P, 0, 0, 187, 47, 13, 59, 1
INVAR-37, Run: 057, P, 0, 0, 193, 49, 7, 54, 2
INVAR-37, Run: 058, P, 0, 0, 181, 45, 19, 63, 1
INVAR-37, Run: 059, P, 0, 0, 184, 46, 16, 59, 3
INVAR-37, Run: 060, P, 0, 0, 184, 46, 16, 61, 1
INVAR-37, Run: 061, P, 0, 0, 187, 47, 13, 57, 3
INVAR-37, Run: 062, P, 0, 0, 190, 48, 10, 58, 0
INVAR-37, Run: 063, P, 0, 0, 184, 46, 16, 61, 1
INVAR-37, Run: 064, P, 0, 0, 187, 47, 13, 55, 5
INVAR-37, Run: 065, P, 0, 0, 187, 47, 13, 56, 4
INVAR-37, Run: 066, P, 0, 0, 187, 47, 13, 57, 3
INVAR-37, Run: 067, P, 0, 0, 190, 48, 10, 58, 0
INVAR-37, Run: 068, P, 0, 0, 190, 48, 10, 58, 0
INVAR-37, Run: 069, P, 0, 0, 190, 48, 10, 57, 1
INVAR-37, Run: 070, P, 0, 0, 187, 47, 13, 59, 1
INVAR-37, Run: 071, P, 0, 0, 187, 47, 13, 56, 4
INVAR-37, Run: 072, P, 0, 0, 187, 47, 13, 58, 2
INVAR-37, Run: 073, P, 0, 0, 187, 47, 13, 60, 0
INVAR-37, Run: 074, P, 0, 0, 187, 47, 13, 55, 5
INVAR-37, Run: 075, P, 0, 0, 181, 45, 19, 61, 3
INVAR-37, Run: 076, P, 0, 0, 187, 47, 13, 58, 2
INVAR-37, Run: 077, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 078, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 079, P, 0, 0, 184, 46, 16, 61, 1
INVAR-37, Run: 080, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 081, P, 0, 0, 187, 47, 13, 57, 3
INVAR-37, Run: 082, P, 0, 0, 184, 46, 16, 56, 6
INVAR-37, Run: 083, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 084, P, 0, 0, 184, 46, 16, 58, 4
INVAR-37, Run: 085, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 086, P, 0, 0, 190, 48, 10, 56, 2
INVAR-37, Run: 087, P, 0, 0, 193, 49, 7, 53, 3
INVAR-37, Run: 088, P, 0, 0, 187, 47, 13, 59, 1
INVAR-37, Run: 089, P, 0, 0, 187, 47, 13, 56, 4
INVAR-37, Run: 090, P, 0, 0, 193, 49, 7, 51, 5
INVAR-37, Run: 091, P, 0, 0, 187, 47, 13, 57, 3
INVAR-37, Run: 092, P, 0, 0, 193, 49, 7, 54, 2
INVAR-37, Run: 093, P, 0, 0, 184, 46, 16, 62, 0
INVAR-37, Run: 094, P, 0, 0, 193, 49, 7, 56, 0
INVAR-37, Run: 095, P, 0, 0, 187, 47, 13, 59, 1
INVAR-37, Run: 096, P, 0, 0, 184, 46, 16, 60, 2
INVAR-37, Run: 097, P, 0, 0, 187, 47, 13, 58, 2
INVAR-37, Run: 098, P, 0, 0, 187, 47, 13, 58, 2
INVAR-37, Run: 099, P, 0, 0, 184, 46, 16, 61, 1
INVAR-37, Run: 100, P, 0, 0, 187, 47, 13, 55, 5
INVAR-38, Run: 001, P, 0, 0, 46, 9, 4, 13, 0
INVAR-38, Run: 002, P, 0, 0, 46, 9, 4, 13, 0
INVAR-38, Run: 003, P, 0, 0, 43, 8, 7, 14, 1
INVAR-38, Run: 004, P, 0, 0, 40, 7, 10, 17, 0
INVAR-38, Run: 005, P, 0, 0, 43, 8, 7, 15, 0
INVAR-38, Run: 006, P, 0, 0, 46, 9, 4, 11, 2
INVAR-38, Run: 007, P, 0, 0, 43, 8, 7, 15, 0
INVAR-38, Run: 008, P, 0, 0, 43, 8, 7, 15, 0
INVAR-38, Run: 009, P, 0, 0, 43, 8, 7, 13, 2
INVAR-38, Run: 010, P, 0, 0, 46, 9, 4, 11, 2
INVAR-38, Run: 011, P, 0, 0, 43, 8, 7, 13, 2
INVAR-38, Run: 012, P, 0, 0, 40, 7, 10, 15, 2
INVAR-38, Run: 013, P, 0, 0, 43, 8, 7, 15, 0
INVAR-38, Run: 014, P, 0, 0, 40, 7, 10, 15, 2
INVAR-38, Run: 015, P, 0, 0, 43, 8, 7, 15, 0
INVAR-38, Run: 016, P, 0, 0, 46, 9, 4, 12, 1
INVAR-38, Run: 017, P, 0, 0, 43, 8, 7, 13, 2
INVAR-38, Run: 018, P, 0, 0, 43, 8, 7, 15, 0
