Input Number, Run_Number, Result@ 100, X, Y, Z, XP, YP, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-21, Run: 039, F, 0, 0, 166, 0, 33, 83, 50, 83, 50
INVAR-21, Run: 040, F, 0, 0, 133, 1, 0, 66, 67, 66, 66
INVAR-21, Run: 041, F, 0, 0, 140, 0, 7, 70, 63, 70, 63
INVAR-21, Run: 042, F, 0, 0, 133, 21, 0, 56, 77, 56, 56
INVAR-21, Run: 043, F, 0, 0, 134, 0, 1, 67, 66, 67, 66
INVAR-21, Run: 044, F, 0, 0, 136, 0, 3, 68, 65, 68, 65
INVAR-21, Run: 045, F, 0, 0, 136, 0, 3, 68, 65, 68, 65
INVAR-21, Run: 046, F, 0, 0, 134, 0, 1, 67, 66, 67, 66
INVAR-21, Run: 047, F, 0, 0, 133, 1, 0, 66, 67, 66, 66
INVAR-21, Run: 048, F, 0, 0, 160, 0, 27, 80, 53, 80, 53
INVAR-21, Run: 049, F, 0, 0, 133, 1, 0, 66, 67, 66, 66
INVAR-21, Run: 050, F, 0, 0, 133, 15, 0, 59, 74, 59, 59
INVAR-21, Run: 051, F, 0, 0, 138, 0, 5, 69, 64, 69, 64
INVAR-21, Run: 052, F, 0, 0, 152, 0, 19, 76, 57, 76, 57
INVAR-21, Run: 053, F, 0, 0, 133, 5, 0, 64, 69, 64, 64
INVAR-21, Run: 054, F, 0, 0, 164, 0, 31, 82, 51, 82, 51
INVAR-21, Run: 055, F, 0, 0, 136, 0, 3, 68, 65, 68, 65
INVAR-21, Run: 056, F, 0, 0, 146, 0, 13, 73, 60, 73, 60
INVAR-21, Run: 057, F, 0, 0, 133, 1, 0, 66, 67, 66, 66
INVAR-21, Run: 058, F, 0, 0, 133, 1, 0, 66, 67, 66, 66
INVAR-21, Run: 059, F, 0, 0, 138, 0, 5, 69, 64, 69, 64
INVAR-21, Run: 060, F, 0, 0, 133, 5, 0, 64, 69, 64, 64
INVAR-21, Run: 061, F, 0, 0, 134, 0, 1, 67, 66, 67, 66
INVAR-21, Run: 062, F, 0, 0, 133, 31, 0, 51, 82, 51, 51
INVAR-21, Run: 063, F, 0, 0, 133, 9, 0, 62, 71, 62, 62
INVAR-21, Run: 064, F, 0, 0, 148, 0, 15, 74, 59, 74, 59
INVAR-21, Run: 065, F, 0, 0, 133, 23, 0, 55, 78, 55, 55
INVAR-21, Run: 066, F, 0, 0, 133, 3, 0, 65, 68, 65, 65
INVAR-21, Run: 067, F, 0, 0, 133, 5, 0, 64, 69, 64, 64
INVAR-21, Run: 068, F, 0, 0, 152, 0, 19, 76, 57, 76, 57
INVAR-21, Run: 069, F, 0, 0, 133, 15, 0, 59, 74, 59, 59
INVAR-21, Run: 070, F, 0, 0, 133, 1, 0, 66, 67, 66, 66
INVAR-21, Run: 071, F, 0, 0, 133, 11, 0, 61, 72, 61, 61
INVAR-21, Run: 072, F, 0, 0, 138, 0, 5, 69, 64, 69, 64
INVAR-21, Run: 073, F, 0, 0, 133, 23, 0, 55, 78, 55, 55
INVAR-21, Run: 074, F, 0, 0, 133, 3, 0, 65, 68, 65, 65
INVAR-21, Run: 075, F, 0, 0, 133, 19, 0, 57, 76, 57, 57
INVAR-21, Run: 076, F, 0, 0, 133, 27, 0, 53, 80, 53, 53
INVAR-21, Run: 077, F, 0, 0, 133, 3, 0, 65, 68, 65, 65
INVAR-21, Run: 078, F, 0, 0, 133, 1, 0, 66, 67, 66, 66
INVAR-21, Run: 079, F, 0, 0, 136, 0, 3, 68, 65, 68, 65
INVAR-21, Run: 080, F, 0, 0, 133, 3, 0, 65, 68, 65, 65
INVAR-21, Run: 081, F, 0, 0, 133, 17, 0, 58, 75, 58, 58
INVAR-21, Run: 082, F, 0, 0, 133, 15, 0, 59, 74, 59, 59
INVAR-21, Run: 083, F, 0, 0, 133, 19, 0, 57, 76, 57, 57
INVAR-21, Run: 084, F, 0, 0, 140, 0, 7, 70, 63, 70, 63
INVAR-21, Run: 085, F, 0, 0, 140, 0, 7, 70, 63, 70, 63
INVAR-21, Run: 086, F, 0, 0, 146, 0, 13, 73, 60, 73, 60
INVAR-21, Run: 087, F, 0, 0, 144, 0, 11, 72, 61, 72, 61
INVAR-21, Run: 088, F, 0, 0, 152, 0, 19, 76, 57, 76, 57
INVAR-21, Run: 089, F, 0, 0, 140, 0, 7, 70, 63, 70, 63
INVAR-21, Run: 090, F, 0, 0, 140, 0, 7, 70, 63, 70, 63
INVAR-21, Run: 091, F, 0, 0, 133, 3, 0, 65, 68, 65, 65
INVAR-21, Run: 092, F, 0, 0, 142, 0, 9, 71, 62, 71, 62
INVAR-21, Run: 093, F, 0, 0, 144, 0, 11, 72, 61, 72, 61
INVAR-21, Run: 094, F, 0, 0, 133, 1, 0, 66, 67, 66, 66
INVAR-21, Run: 095, F, 0, 0, 148, 0, 15, 74, 59, 74, 59
INVAR-21, Run: 096, F, 0, 0, 144, 0, 11, 72, 61, 72, 61
INVAR-21, Run: 097, F, 0, 0, 133, 19, 0, 57, 76, 57, 57
INVAR-21, Run: 098, F, 0, 0, 133, 15, 0, 59, 74, 59, 59
INVAR-21, Run: 099, F, 0, 0, 133, 21, 0, 56, 77, 56, 56
INVAR-21, Run: 100, F, 0, 0, 134, 0, 1, 67, 66, 67, 66
INVAR-22, Run: 001, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 002, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 003, F, 0, 0, 78, 0, 57, 14, 7, 64, 7
INVAR-22, Run: 004, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 005, F, 0, 0, 80, 0, 59, 15, 6, 65, 6
INVAR-22, Run: 006, F, 0, 0, 78, 0, 57, 14, 7, 64, 7
INVAR-22, Run: 007, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 008, F, 0, 0, 78, 0, 57, 14, 7, 64, 7
INVAR-22, Run: 009, F, 0, 0, 74, 0, 53, 12, 9, 62, 9
INVAR-22, Run: 010, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 011, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 012, F, 0, 0, 76, 0, 55, 13, 8, 63, 8
INVAR-22, Run: 013, F, 0, 0, 76, 0, 55, 13, 8, 63, 8
INVAR-22, Run: 014, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 015, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 016, F, 0, 0, 76, 0, 55, 13, 8, 63, 8
INVAR-22, Run: 017, F, 0, 0, 74, 0, 53, 12, 9, 62, 9
INVAR-22, Run: 018, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 019, F, 0, 0, 74, 0, 53, 12, 9, 62, 9
INVAR-22, Run: 020, F, 0, 0, 78, 0, 57, 14, 7, 64, 7
INVAR-22, Run: 021, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 022, F, 0, 0, 78, 0, 57, 14, 7, 64, 7
INVAR-22, Run: 023, F, 0, 0, 78, 0, 57, 14, 7, 64, 7
INVAR-22, Run: 024, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 025, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 026, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 027, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 028, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 029, F, 0, 0, 76, 0, 55, 13, 8, 63, 8
INVAR-22, Run: 030, F, 0, 0, 74, 0, 53, 12, 9, 62, 9
INVAR-22, Run: 031, F, 0, 0, 76, 0, 55, 13, 8, 63, 8
INVAR-22, Run: 032, F, 0, 0, 76, 0, 55, 13, 8, 63, 8
INVAR-22, Run: 033, F, 0, 0, 76, 0, 55, 13, 8, 63, 8
INVAR-22, Run: 034, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 035, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 036, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 037, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 038, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 039, F, 0, 0, 76, 0, 55, 13, 8, 63, 8
INVAR-22, Run: 040, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 041, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 042, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 043, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 044, F, 0, 0, 76, 0, 55, 13, 8, 63, 8
INVAR-22, Run: 045, F, 0, 0, 84, 0, 63, 17, 4, 67, 4
INVAR-22, Run: 046, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 047, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 048, F, 0, 0, 76, 0, 55, 13, 8, 63, 8
INVAR-22, Run: 049, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 050, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 051, F, 0, 0, 78, 0, 57, 14, 7, 64, 7
INVAR-22, Run: 052, F, 0, 0, 64, 0, 43, 7, 14, 57, 14
INVAR-22, Run: 053, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 054, F, 0, 0, 62, 0, 41, 6, 15, 56, 15
INVAR-22, Run: 055, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 056, F, 0, 0, 64, 0, 43, 7, 14, 57, 14
INVAR-22, Run: 057, F, 0, 0, 74, 0, 53, 12, 9, 62, 9
INVAR-22, Run: 058, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 059, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 060, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 061, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 062, F, 0, 0, 78, 0, 57, 14, 7, 64, 7
INVAR-22, Run: 063, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 064, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 065, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 066, F, 0, 0, 74, 0, 53, 12, 9, 62, 9
INVAR-22, Run: 067, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 068, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 069, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 070, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 071, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 072, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 073, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 074, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 075, F, 0, 0, 64, 0, 43, 7, 14, 57, 14
INVAR-22, Run: 076, F, 0, 0, 74, 0, 53, 12, 9, 62, 9
INVAR-22, Run: 077, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 078, F, 0, 0, 74, 0, 53, 12, 9, 62, 9
INVAR-22, Run: 079, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 080, F, 0, 0, 64, 0, 43, 7, 14, 57, 14
INVAR-22, Run: 081, F, 0, 0, 76, 0, 55, 13, 8, 63, 8
INVAR-22, Run: 082, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 083, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 084, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 085, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 086, F, 0, 0, 60, 0, 39, 5, 16, 55, 16
INVAR-22, Run: 087, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 088, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 089, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 090, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 091, F, 0, 0, 70, 0, 49, 10, 11, 60, 11
INVAR-22, Run: 092, F, 0, 0, 58, 0, 37, 4, 17, 54, 17
INVAR-22, Run: 093, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 094, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-22, Run: 095, F, 0, 0, 80, 0, 59, 15, 6, 65, 6
INVAR-22, Run: 096, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 097, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 098, F, 0, 0, 72, 0, 51, 11, 10, 61, 10
INVAR-22, Run: 099, F, 0, 0, 66, 0, 45, 8, 13, 58, 13
INVAR-22, Run: 100, F, 0, 0, 68, 0, 47, 9, 12, 59, 12
INVAR-23, Run: 001, F, 0, 0, 150, 0, 93, 25, 32, 125, 32
INVAR-23, Run: 002, F, 0, 0, 150, 0, 93, 25, 32, 125, 32
INVAR-23, Run: 003, F, 0, 0, 144, 0, 87, 22, 35, 122, 35
INVAR-23, Run: 004, F, 0, 0, 140, 0, 83, 20, 37, 120, 37
INVAR-23, Run: 005, F, 0, 0, 168, 0, 111, 34, 23, 134, 23
INVAR-23, Run: 006, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 007, F, 0, 0, 162, 0, 105, 31, 26, 131, 26
INVAR-23, Run: 008, F, 0, 0, 152, 0, 95, 26, 31, 126, 31
INVAR-23, Run: 009, F, 0, 0, 146, 0, 89, 23, 34, 123, 34
INVAR-23, Run: 010, F, 0, 0, 160, 0, 103, 30, 27, 130, 27
INVAR-23, Run: 011, F, 0, 0, 164, 0, 107, 32, 25, 132, 25
INVAR-23, Run: 012, F, 0, 0, 158, 0, 101, 29, 28, 129, 28
INVAR-23, Run: 013, F, 0, 0, 146, 0, 89, 23, 34, 123, 34
INVAR-23, Run: 014, F, 0, 0, 160, 0, 103, 30, 27, 130, 27
INVAR-23, Run: 015, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 016, F, 0, 0, 162, 0, 105, 31, 26, 131, 26
INVAR-23, Run: 017, F, 0, 0, 150, 0, 93, 25, 32, 125, 32
INVAR-23, Run: 018, F, 0, 0, 152, 0, 95, 26, 31, 126, 31
INVAR-23, Run: 019, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 020, F, 0, 0, 158, 0, 101, 29, 28, 129, 28
INVAR-23, Run: 021, F, 0, 0, 158, 0, 101, 29, 28, 129, 28
INVAR-23, Run: 022, F, 0, 0, 154, 0, 97, 27, 30, 127, 30
INVAR-23, Run: 023, F, 0, 0, 154, 0, 97, 27, 30, 127, 30
INVAR-23, Run: 024, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 025, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 026, F, 0, 0, 152, 0, 95, 26, 31, 126, 31
INVAR-23, Run: 027, F, 0, 0, 164, 0, 107, 32, 25, 132, 25
INVAR-23, Run: 028, F, 0, 0, 172, 0, 115, 36, 21, 136, 21
INVAR-23, Run: 029, F, 0, 0, 168, 0, 111, 34, 23, 134, 23
INVAR-23, Run: 030, F, 0, 0, 166, 0, 109, 33, 24, 133, 24
INVAR-23, Run: 031, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 032, F, 0, 0, 148, 0, 91, 24, 33, 124, 33
INVAR-23, Run: 033, F, 0, 0, 158, 0, 101, 29, 28, 129, 28
INVAR-23, Run: 034, F, 0, 0, 170, 0, 113, 35, 22, 135, 22
INVAR-23, Run: 035, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 036, F, 0, 0, 150, 0, 93, 25, 32, 125, 32
INVAR-23, Run: 037, F, 0, 0, 164, 0, 107, 32, 25, 132, 25
INVAR-23, Run: 038, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 039, F, 0, 0, 152, 0, 95, 26, 31, 126, 31
INVAR-23, Run: 040, F, 0, 0, 158, 0, 101, 29, 28, 129, 28
INVAR-23, Run: 041, F, 0, 0, 158, 0, 101, 29, 28, 129, 28
INVAR-23, Run: 042, F, 0, 0, 162, 0, 105, 31, 26, 131, 26
INVAR-23, Run: 043, F, 0, 0, 160, 0, 103, 30, 27, 130, 27
INVAR-23, Run: 044, F, 0, 0, 168, 0, 111, 34, 23, 134, 23
INVAR-23, Run: 045, F, 0, 0, 176, 0, 119, 38, 19, 138, 19
INVAR-23, Run: 046, F, 0, 0, 150, 0, 93, 25, 32, 125, 32
INVAR-23, Run: 047, F, 0, 0, 152, 0, 95, 26, 31, 126, 31
INVAR-23, Run: 048, F, 0, 0, 162, 0, 105, 31, 26, 131, 26
INVAR-23, Run: 049, F, 0, 0, 166, 0, 109, 33, 24, 133, 24
INVAR-23, Run: 050, F, 0, 0, 150, 0, 93, 25, 32, 125, 32
INVAR-23, Run: 051, F, 0, 0, 166, 0, 109, 33, 24, 133, 24
INVAR-23, Run: 052, F, 0, 0, 152, 0, 95, 26, 31, 126, 31
INVAR-23, Run: 053, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 054, F, 0, 0, 158, 0, 101, 29, 28, 129, 28
INVAR-23, Run: 055, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 056, F, 0, 0, 164, 0, 107, 32, 25, 132, 25
INVAR-23, Run: 057, F, 0, 0, 160, 0, 103, 30, 27, 130, 27
INVAR-23, Run: 058, F, 0, 0, 154, 0, 97, 27, 30, 127, 30
INVAR-23, Run: 059, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 060, F, 0, 0, 162, 0, 105, 31, 26, 131, 26
INVAR-23, Run: 061, F, 0, 0, 172, 0, 115, 36, 21, 136, 21
INVAR-23, Run: 062, F, 0, 0, 142, 0, 85, 21, 36, 121, 36
INVAR-23, Run: 063, F, 0, 0, 166, 0, 109, 33, 24, 133, 24
INVAR-23, Run: 064, F, 0, 0, 148, 0, 91, 24, 33, 124, 33
INVAR-23, Run: 065, F, 0, 0, 158, 0, 101, 29, 28, 129, 28
INVAR-23, Run: 066, F, 0, 0, 160, 0, 103, 30, 27, 130, 27
INVAR-23, Run: 067, F, 0, 0, 162, 0, 105, 31, 26, 131, 26
INVAR-23, Run: 068, F, 0, 0, 160, 0, 103, 30, 27, 130, 27
INVAR-23, Run: 069, F, 0, 0, 160, 0, 103, 30, 27, 130, 27
INVAR-23, Run: 070, F, 0, 0, 154, 0, 97, 27, 30, 127, 30
INVAR-23, Run: 071, F, 0, 0, 170, 0, 113, 35, 22, 135, 22
INVAR-23, Run: 072, F, 0, 0, 162, 0, 105, 31, 26, 131, 26
INVAR-23, Run: 073, F, 0, 0, 158, 0, 101, 29, 28, 129, 28
INVAR-23, Run: 074, F, 0, 0, 162, 0, 105, 31, 26, 131, 26
INVAR-23, Run: 075, F, 0, 0, 168, 0, 111, 34, 23, 134, 23
INVAR-23, Run: 076, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 077, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 078, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 079, F, 0, 0, 148, 0, 91, 24, 33, 124, 33
INVAR-23, Run: 080, F, 0, 0, 146, 0, 89, 23, 34, 123, 34
INVAR-23, Run: 081, F, 0, 0, 168, 0, 111, 34, 23, 134, 23
INVAR-23, Run: 082, F, 0, 0, 150, 0, 93, 25, 32, 125, 32
INVAR-23, Run: 083, F, 0, 0, 160, 0, 103, 30, 27, 130, 27
INVAR-23, Run: 084, F, 0, 0, 164, 0, 107, 32, 25, 132, 25
INVAR-23, Run: 085, F, 0, 0, 160, 0, 103, 30, 27, 130, 27
INVAR-23, Run: 086, F, 0, 0, 158, 0, 101, 29, 28, 129, 28
INVAR-23, Run: 087, F, 0, 0, 160, 0, 103, 30, 27, 130, 27
INVAR-23, Run: 088, F, 0, 0, 170, 0, 113, 35, 22, 135, 22
INVAR-23, Run: 089, F, 0, 0, 160, 0, 103, 30, 27, 130, 27
INVAR-23, Run: 090, F, 0, 0, 146, 0, 89, 23, 34, 123, 34
INVAR-23, Run: 091, F, 0, 0, 172, 0, 115, 36, 21, 136, 21
INVAR-23, Run: 092, F, 0, 0, 154, 0, 97, 27, 30, 127, 30
INVAR-23, Run: 093, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 094, F, 0, 0, 154, 0, 97, 27, 30, 127, 30
INVAR-23, Run: 095, F, 0, 0, 150, 0, 93, 25, 32, 125, 32
INVAR-23, Run: 096, F, 0, 0, 148, 0, 91, 24, 33, 124, 33
INVAR-23, Run: 097, F, 0, 0, 150, 0, 93, 25, 32, 125, 32
INVAR-23, Run: 098, F, 0, 0, 156, 0, 99, 28, 29, 128, 29
INVAR-23, Run: 099, F, 0, 0, 152, 0, 95, 26, 31, 126, 31
INVAR-23, Run: 100, F, 0, 0, 150, 0, 93, 25, 32, 125, 32
INVAR-24, Run: 001, F, 0, 0, 378, 0, 213, 89, 76, 289, 76
INVAR-24, Run: 002, F, 0, 0, 364, 0, 199, 82, 83, 282, 83
INVAR-24, Run: 003, F, 0, 0, 388, 0, 223, 94, 71, 294, 71
INVAR-24, Run: 004, F, 0, 0, 388, 0, 223, 94, 71, 294, 71
INVAR-24, Run: 005, F, 0, 0, 386, 0, 221, 93, 72, 293, 72
INVAR-24, Run: 006, F, 0, 0, 368, 0, 203, 84, 81, 284, 81
INVAR-24, Run: 007, F, 0, 0, 360, 0, 195, 80, 85, 280, 85
INVAR-24, Run: 008, F, 0, 0, 364, 0, 199, 82, 83, 282, 83
INVAR-24, Run: 009, F, 0, 0, 358, 0, 193, 79, 86, 279, 86
INVAR-24, Run: 010, F, 0, 0, 374, 0, 209, 87, 78, 287, 78
INVAR-24, Run: 011, F, 0, 0, 346, 0, 181, 73, 92, 273, 92
INVAR-24, Run: 012, F, 0, 0, 344, 0, 179, 72, 93, 272, 93
INVAR-24, Run: 013, F, 0, 0, 364, 0, 199, 82, 83, 282, 83
INVAR-24, Run: 014, F, 0, 0, 362, 0, 197, 81, 84, 281, 84
INVAR-24, Run: 015, F, 0, 0, 370, 0, 205, 85, 80, 285, 80
INVAR-24, Run: 016, F, 0, 0, 344, 0, 179, 72, 93, 272, 93
INVAR-24, Run: 017, F, 0, 0, 388, 0, 223, 94, 71, 294, 71
INVAR-24, Run: 018, F, 0, 0, 360, 0, 195, 80, 85, 280, 85
INVAR-24, Run: 019, F, 0, 0, 340, 0, 175, 70, 95, 270, 95
INVAR-24, Run: 020, F, 0, 0, 362, 0, 197, 81, 84, 281, 84
INVAR-24, Run: 021, F, 0, 0, 372, 0, 207, 86, 79, 286, 79
INVAR-24, Run: 022, F, 0, 0, 364, 0, 199, 82, 83, 282, 83
INVAR-24, Run: 023, F, 0, 0, 360, 0, 195, 80, 85, 280, 85
INVAR-24, Run: 024, F, 0, 0, 352, 0, 187, 76, 89, 276, 89
INVAR-24, Run: 025, F, 0, 0, 354, 0, 189, 77, 88, 277, 88
INVAR-24, Run: 026, F, 0, 0, 368, 0, 203, 84, 81, 284, 81
INVAR-24, Run: 027, F, 0, 0, 382, 0, 217, 91, 74, 291, 74
INVAR-24, Run: 028, F, 0, 0, 360, 0, 195, 80, 85, 280, 85
INVAR-24, Run: 029, F, 0, 0, 360, 0, 195, 80, 85, 280, 85
INVAR-24, Run: 030, F, 0, 0, 374, 0, 209, 87, 78, 287, 78
INVAR-24, Run: 031, F, 0, 0, 380, 0, 215, 90, 75, 290, 75
INVAR-24, Run: 032, F, 0, 0, 342, 0, 177, 71, 94, 271, 94
INVAR-24, Run: 033, F, 0, 0, 358, 0, 193, 79, 86, 279, 86
INVAR-24, Run: 034, F, 0, 0, 382, 0, 217, 91, 74, 291, 74
INVAR-24, Run: 035, F, 0, 0, 366, 0, 201, 83, 82, 283, 82
INVAR-24, Run: 036, F, 0, 0, 366, 0, 201, 83, 82, 283, 82
INVAR-24, Run: 037, F, 0, 0, 374, 0, 209, 87, 78, 287, 78
INVAR-24, Run: 038, F, 0, 0, 390, 0, 225, 95, 70, 295, 70
INVAR-24, Run: 039, F, 0, 0, 374, 0, 209, 87, 78, 287, 78
INVAR-24, Run: 040, F, 0, 0, 350, 0, 185, 75, 90, 275, 90
INVAR-24, Run: 041, F, 0, 0, 370, 0, 205, 85, 80, 285, 80
INVAR-24, Run: 042, F, 0, 0, 358, 0, 193, 79, 86, 279, 86
INVAR-24, Run: 043, F, 0, 0, 362, 0, 197, 81, 84, 281, 84
INVAR-24, Run: 044, F, 0, 0, 370, 0, 205, 85, 80, 285, 80
INVAR-24, Run: 045, F, 0, 0, 360, 0, 195, 80, 85, 280, 85
INVAR-24, Run: 046, F, 0, 0, 376, 0, 211, 88, 77, 288, 77
INVAR-24, Run: 047, F, 0, 0, 358, 0, 193, 79, 86, 279, 86
INVAR-24, Run: 048, F, 0, 0, 362, 0, 197, 81, 84, 281, 84
INVAR-24, Run: 049, F, 0, 0, 382, 0, 217, 91, 74, 291, 74
INVAR-24, Run: 050, F, 0, 0, 372, 0, 207, 86, 79, 286, 79
INVAR-24, Run: 051, F, 0, 0, 368, 0, 203, 84, 81, 284, 81
INVAR-24, Run: 052, F, 0, 0, 360, 0, 195, 80, 85, 280, 85
INVAR-24, Run: 053, F, 0, 0, 342, 0, 177, 71, 94, 271, 94
INVAR-24, Run: 054, F, 0, 0, 380, 0, 215, 90, 75, 290, 75
INVAR-24, Run: 055, F, 0, 0, 368, 0, 203, 84, 81, 284, 81
INVAR-24, Run: 056, F, 0, 0, 366, 0, 201, 83, 82, 283, 82
INVAR-24, Run: 057, F, 0, 0, 356, 0, 191, 78, 87, 278, 87
INVAR-24, Run: 058, F, 0, 0, 346, 0, 181, 73, 92, 273, 92
INVAR-24, Run: 059, F, 0, 0, 370, 0, 205, 85, 80, 285, 80
INVAR-24, Run: 060, F, 0, 0, 358, 0, 193, 79, 86, 279, 86
INVAR-24, Run: 061, F, 0, 0, 376, 0, 211, 88, 77, 288, 77
INVAR-24, Run: 062, F, 0, 0, 366, 0, 201, 83, 82, 283, 82
INVAR-24, Run: 063, F, 0, 0, 366, 0, 201, 83, 82, 283, 82
INVAR-24, Run: 064, F, 0, 0, 364, 0, 199, 82, 83, 282, 83
INVAR-24, Run: 065, F, 0, 0, 368, 0, 203, 84, 81, 284, 81
INVAR-24, Run: 066, F, 0, 0, 352, 0, 187, 76, 89, 276, 89
INVAR-24, Run: 067, F, 0, 0, 376, 0, 211, 88, 77, 288, 77
INVAR-24, Run: 068, F, 0, 0, 368, 0, 203, 84, 81, 284, 81
INVAR-24, Run: 069, F, 0, 0, 376, 0, 211, 88, 77, 288, 77
