Input Number, Run_Number, Result@ 100, Y, X, XP, Z, YP, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-22, Run: 031, P, 0, 0, 1, 21, 0, 30, 21, 20, 20
INVAR-22, Run: 032, P, 0, 0, 0, 26, 5, 24, 21, 26, 21
INVAR-22, Run: 033, P, 0, 0, 0, 23, 2, 27, 21, 23, 21
INVAR-22, Run: 034, P, 0, 0, 0, 30, 9, 20, 21, 30, 21
INVAR-22, Run: 035, P, 0, 0, 1, 21, 0, 30, 21, 20, 20
INVAR-22, Run: 036, P, 0, 0, 0, 26, 5, 24, 21, 26, 21
INVAR-22, Run: 037, P, 0, 0, 0, 22, 1, 28, 21, 22, 21
INVAR-22, Run: 038, P, 0, 0, 0, 22, 1, 28, 21, 22, 21
INVAR-22, Run: 039, P, 0, 0, 3, 21, 0, 32, 21, 18, 18
INVAR-22, Run: 040, P, 0, 0, 0, 23, 2, 27, 21, 23, 21
INVAR-22, Run: 041, P, 0, 0, 0, 22, 1, 28, 21, 22, 21
INVAR-22, Run: 042, P, 0, 0, 0, 30, 9, 20, 21, 30, 21
INVAR-22, Run: 043, P, 0, 0, 0, 22, 1, 28, 21, 22, 21
INVAR-22, Run: 044, P, 0, 0, 3, 21, 0, 32, 21, 18, 18
INVAR-22, Run: 045, P, 0, 0, 0, 28, 7, 22, 21, 28, 21
INVAR-22, Run: 046, P, 0, 0, 0, 24, 3, 26, 21, 24, 21
INVAR-22, Run: 047, P, 0, 0, 0, 21, 0, 29, 21, 21, 21
INVAR-22, Run: 048, P, 0, 0, 0, 28, 7, 22, 21, 28, 21
INVAR-22, Run: 049, P, 0, 0, 0, 31, 10, 19, 21, 31, 21
INVAR-22, Run: 050, P, 0, 0, 0, 21, 0, 29, 21, 21, 21
INVAR-22, Run: 051, P, 0, 0, 0, 27, 6, 23, 21, 27, 21
INVAR-22, Run: 052, P, 0, 0, 0, 24, 3, 26, 21, 24, 21
INVAR-22, Run: 053, P, 0, 0, 0, 30, 9, 20, 21, 30, 21
INVAR-22, Run: 054, P, 0, 0, 6, 21, 0, 35, 21, 15, 15
INVAR-22, Run: 055, P, 0, 0, 0, 21, 0, 29, 21, 21, 21
INVAR-22, Run: 056, P, 0, 0, 0, 28, 7, 22, 21, 28, 21
INVAR-22, Run: 057, P, 0, 0, 0, 24, 3, 26, 21, 24, 21
INVAR-22, Run: 058, P, 0, 0, 0, 27, 6, 23, 21, 27, 21
INVAR-22, Run: 059, P, 0, 0, 0, 30, 9, 20, 21, 30, 21
INVAR-22, Run: 060, P, 0, 0, 0, 25, 4, 25, 21, 25, 21
INVAR-22, Run: 061, P, 0, 0, 0, 27, 6, 23, 21, 27, 21
INVAR-22, Run: 062, P, 0, 0, 0, 24, 3, 26, 21, 24, 21
INVAR-22, Run: 063, P, 0, 0, 0, 29, 8, 21, 21, 29, 21
INVAR-22, Run: 064, P, 0, 0, 0, 26, 5, 24, 21, 26, 21
INVAR-22, Run: 065, P, 0, 0, 1, 21, 0, 30, 21, 20, 20
INVAR-22, Run: 066, P, 0, 0, 0, 23, 2, 27, 21, 23, 21
INVAR-22, Run: 067, P, 0, 0, 0, 25, 4, 25, 21, 25, 21
INVAR-22, Run: 068, P, 0, 0, 0, 27, 6, 23, 21, 27, 21
INVAR-22, Run: 069, P, 0, 0, 0, 24, 3, 26, 21, 24, 21
INVAR-22, Run: 070, P, 0, 0, 2, 21, 0, 31, 21, 19, 19
INVAR-22, Run: 071, P, 0, 0, 0, 27, 6, 23, 21, 27, 21
INVAR-22, Run: 072, P, 0, 0, 0, 26, 5, 24, 21, 26, 21
INVAR-22, Run: 073, P, 0, 0, 0, 30, 9, 20, 21, 30, 21
INVAR-22, Run: 074, P, 0, 0, 0, 31, 10, 19, 21, 31, 21
INVAR-22, Run: 075, P, 0, 0, 0, 24, 3, 26, 21, 24, 21
INVAR-22, Run: 076, P, 0, 0, 0, 25, 4, 25, 21, 25, 21
INVAR-22, Run: 077, P, 0, 0, 0, 27, 6, 23, 21, 27, 21
INVAR-22, Run: 078, P, 0, 0, 0, 22, 1, 28, 21, 22, 21
INVAR-22, Run: 079, P, 0, 0, 3, 21, 0, 32, 21, 18, 18
INVAR-22, Run: 080, P, 0, 0, 0, 22, 1, 28, 21, 22, 21
INVAR-22, Run: 081, P, 0, 0, 0, 27, 6, 23, 21, 27, 21
INVAR-22, Run: 082, P, 0, 0, 0, 27, 6, 23, 21, 27, 21
INVAR-22, Run: 083, P, 0, 0, 0, 22, 1, 28, 21, 22, 21
INVAR-22, Run: 084, P, 0, 0, 0, 25, 4, 25, 21, 25, 21
INVAR-22, Run: 085, P, 0, 0, 0, 25, 4, 25, 21, 25, 21
INVAR-22, Run: 086, P, 0, 0, 0, 23, 2, 27, 21, 23, 21
INVAR-22, Run: 087, P, 0, 0, 0, 24, 3, 26, 21, 24, 21
INVAR-22, Run: 088, P, 0, 0, 5, 21, 0, 34, 21, 16, 16
INVAR-22, Run: 089, P, 0, 0, 0, 24, 3, 26, 21, 24, 21
INVAR-22, Run: 090, P, 0, 0, 0, 21, 0, 29, 21, 21, 21
INVAR-22, Run: 091, P, 0, 0, 0, 29, 8, 21, 21, 29, 21
INVAR-22, Run: 092, P, 0, 0, 0, 26, 5, 24, 21, 26, 21
INVAR-22, Run: 093, P, 0, 0, 0, 28, 7, 22, 21, 28, 21
INVAR-22, Run: 094, P, 0, 0, 0, 24, 3, 26, 21, 24, 21
INVAR-22, Run: 095, P, 0, 0, 0, 26, 5, 24, 21, 26, 21
INVAR-22, Run: 096, P, 0, 0, 0, 25, 4, 25, 21, 25, 21
INVAR-22, Run: 097, P, 0, 0, 1, 21, 0, 30, 21, 20, 20
INVAR-22, Run: 098, P, 0, 0, 0, 26, 5, 24, 21, 26, 21
INVAR-22, Run: 099, P, 0, 0, 0, 26, 5, 24, 21, 26, 21
INVAR-22, Run: 100, P, 0, 0, 0, 21, 0, 29, 21, 21, 21
INVAR-23, Run: 001, P, 0, 0, 9, 57, 0, 52, 57, 48, 48
INVAR-23, Run: 002, P, 0, 0, 10, 57, 0, 53, 57, 47, 47
INVAR-23, Run: 003, P, 0, 0, 3, 57, 0, 46, 57, 54, 54
INVAR-23, Run: 004, P, 0, 0, 11, 57, 0, 54, 57, 46, 46
INVAR-23, Run: 005, P, 0, 0, 6, 57, 0, 49, 57, 51, 51
INVAR-23, Run: 006, P, 0, 0, 0, 59, 2, 41, 57, 59, 57
INVAR-23, Run: 007, P, 0, 0, 5, 57, 0, 48, 57, 52, 52
INVAR-23, Run: 008, P, 0, 0, 11, 57, 0, 54, 57, 46, 46
INVAR-23, Run: 009, P, 0, 0, 5, 57, 0, 48, 57, 52, 52
INVAR-23, Run: 010, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 011, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 012, P, 0, 0, 9, 57, 0, 52, 57, 48, 48
INVAR-23, Run: 013, P, 0, 0, 11, 57, 0, 54, 57, 46, 46
INVAR-23, Run: 014, P, 0, 0, 1, 57, 0, 44, 57, 56, 56
INVAR-23, Run: 015, P, 0, 0, 9, 57, 0, 52, 57, 48, 48
INVAR-23, Run: 016, P, 0, 0, 2, 57, 0, 45, 57, 55, 55
INVAR-23, Run: 017, P, 0, 0, 1, 57, 0, 44, 57, 56, 56
INVAR-23, Run: 018, P, 0, 0, 0, 59, 2, 41, 57, 59, 57
INVAR-23, Run: 019, P, 0, 0, 3, 57, 0, 46, 57, 54, 54
INVAR-23, Run: 020, P, 0, 0, 7, 57, 0, 50, 57, 50, 50
INVAR-23, Run: 021, P, 0, 0, 4, 57, 0, 47, 57, 53, 53
INVAR-23, Run: 022, P, 0, 0, 13, 57, 0, 56, 57, 44, 44
INVAR-23, Run: 023, P, 0, 0, 6, 57, 0, 49, 57, 51, 51
INVAR-23, Run: 024, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 025, P, 0, 0, 5, 57, 0, 48, 57, 52, 52
INVAR-23, Run: 026, P, 0, 0, 9, 57, 0, 52, 57, 48, 48
INVAR-23, Run: 027, P, 0, 0, 0, 60, 3, 40, 57, 60, 57
INVAR-23, Run: 028, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 029, P, 0, 0, 14, 57, 0, 57, 57, 43, 43
INVAR-23, Run: 030, P, 0, 0, 16, 57, 0, 59, 57, 41, 41
INVAR-23, Run: 031, P, 0, 0, 4, 57, 0, 47, 57, 53, 53
INVAR-23, Run: 032, P, 0, 0, 0, 57, 0, 43, 57, 57, 57
INVAR-23, Run: 033, P, 0, 0, 13, 57, 0, 56, 57, 44, 44
INVAR-23, Run: 034, P, 0, 0, 17, 57, 0, 60, 57, 40, 40
INVAR-23, Run: 035, P, 0, 0, 0, 58, 1, 42, 57, 58, 57
INVAR-23, Run: 036, P, 0, 0, 14, 57, 0, 57, 57, 43, 43
INVAR-23, Run: 037, P, 0, 0, 2, 57, 0, 45, 57, 55, 55
INVAR-23, Run: 038, P, 0, 0, 9, 57, 0, 52, 57, 48, 48
INVAR-23, Run: 039, P, 0, 0, 19, 57, 0, 62, 57, 38, 38
INVAR-23, Run: 040, P, 0, 0, 5, 57, 0, 48, 57, 52, 52
INVAR-23, Run: 041, P, 0, 0, 11, 57, 0, 54, 57, 46, 46
INVAR-23, Run: 042, P, 0, 0, 1, 57, 0, 44, 57, 56, 56
INVAR-23, Run: 043, P, 0, 0, 11, 57, 0, 54, 57, 46, 46
INVAR-23, Run: 044, P, 0, 0, 13, 57, 0, 56, 57, 44, 44
INVAR-23, Run: 045, P, 0, 0, 6, 57, 0, 49, 57, 51, 51
INVAR-23, Run: 046, P, 0, 0, 4, 57, 0, 47, 57, 53, 53
INVAR-23, Run: 047, P, 0, 0, 5, 57, 0, 48, 57, 52, 52
INVAR-23, Run: 048, P, 0, 0, 4, 57, 0, 47, 57, 53, 53
INVAR-23, Run: 049, P, 0, 0, 3, 57, 0, 46, 57, 54, 54
INVAR-23, Run: 050, P, 0, 0, 13, 57, 0, 56, 57, 44, 44
INVAR-23, Run: 051, P, 0, 0, 11, 57, 0, 54, 57, 46, 46
INVAR-23, Run: 052, P, 0, 0, 7, 57, 0, 50, 57, 50, 50
INVAR-23, Run: 053, P, 0, 0, 7, 57, 0, 50, 57, 50, 50
INVAR-23, Run: 054, P, 0, 0, 0, 60, 3, 40, 57, 60, 57
INVAR-23, Run: 055, P, 0, 0, 7, 57, 0, 50, 57, 50, 50
INVAR-23, Run: 056, P, 0, 0, 1, 57, 0, 44, 57, 56, 56
INVAR-23, Run: 057, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 058, P, 0, 0, 10, 57, 0, 53, 57, 47, 47
INVAR-23, Run: 059, P, 0, 0, 7, 57, 0, 50, 57, 50, 50
INVAR-23, Run: 060, P, 0, 0, 5, 57, 0, 48, 57, 52, 52
INVAR-23, Run: 061, P, 0, 0, 3, 57, 0, 46, 57, 54, 54
INVAR-23, Run: 062, P, 0, 0, 3, 57, 0, 46, 57, 54, 54
INVAR-23, Run: 063, P, 0, 0, 14, 57, 0, 57, 57, 43, 43
INVAR-23, Run: 064, P, 0, 0, 11, 57, 0, 54, 57, 46, 46
INVAR-23, Run: 065, P, 0, 0, 11, 57, 0, 54, 57, 46, 46
INVAR-23, Run: 066, P, 0, 0, 10, 57, 0, 53, 57, 47, 47
INVAR-23, Run: 067, P, 0, 0, 6, 57, 0, 49, 57, 51, 51
INVAR-23, Run: 068, P, 0, 0, 10, 57, 0, 53, 57, 47, 47
INVAR-23, Run: 069, P, 0, 0, 4, 57, 0, 47, 57, 53, 53
INVAR-23, Run: 070, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 071, P, 0, 0, 7, 57, 0, 50, 57, 50, 50
INVAR-23, Run: 072, P, 0, 0, 2, 57, 0, 45, 57, 55, 55
INVAR-23, Run: 073, P, 0, 0, 3, 57, 0, 46, 57, 54, 54
INVAR-23, Run: 074, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 075, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 076, P, 0, 0, 7, 57, 0, 50, 57, 50, 50
INVAR-23, Run: 077, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 078, P, 0, 0, 0, 57, 0, 43, 57, 57, 57
INVAR-23, Run: 079, P, 0, 0, 6, 57, 0, 49, 57, 51, 51
INVAR-23, Run: 080, P, 0, 0, 13, 57, 0, 56, 57, 44, 44
INVAR-23, Run: 081, P, 0, 0, 11, 57, 0, 54, 57, 46, 46
INVAR-23, Run: 082, P, 0, 0, 1, 57, 0, 44, 57, 56, 56
INVAR-23, Run: 083, P, 0, 0, 7, 57, 0, 50, 57, 50, 50
INVAR-23, Run: 084, P, 0, 0, 5, 57, 0, 48, 57, 52, 52
INVAR-23, Run: 085, P, 0, 0, 4, 57, 0, 47, 57, 53, 53
INVAR-23, Run: 086, P, 0, 0, 11, 57, 0, 54, 57, 46, 46
INVAR-23, Run: 087, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 088, P, 0, 0, 10, 57, 0, 53, 57, 47, 47
INVAR-23, Run: 089, P, 0, 0, 6, 57, 0, 49, 57, 51, 51
INVAR-23, Run: 090, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 091, P, 0, 0, 0, 57, 0, 43, 57, 57, 57
INVAR-23, Run: 092, P, 0, 0, 10, 57, 0, 53, 57, 47, 47
INVAR-23, Run: 093, P, 0, 0, 8, 57, 0, 51, 57, 49, 49
INVAR-23, Run: 094, P, 0, 0, 7, 57, 0, 50, 57, 50, 50
INVAR-23, Run: 095, P, 0, 0, 13, 57, 0, 56, 57, 44, 44
INVAR-23, Run: 096, P, 0, 0, 5, 57, 0, 48, 57, 52, 52
INVAR-23, Run: 097, P, 0, 0, 11, 57, 0, 54, 57, 46, 46
INVAR-23, Run: 098, P, 0, 0, 10, 57, 0, 53, 57, 47, 47
INVAR-23, Run: 099, P, 0, 0, 4, 57, 0, 47, 57, 53, 53
INVAR-23, Run: 100, P, 0, 0, 1, 57, 0, 44, 57, 56, 56
INVAR-24, Run: 001, P, 0, 0, 59, 165, 0, 94, 165, 106, 106
INVAR-24, Run: 002, P, 0, 0, 71, 165, 0, 106, 165, 94, 94
INVAR-24, Run: 003, P, 0, 0, 62, 165, 0, 97, 165, 103, 103
INVAR-24, Run: 004, P, 0, 0, 68, 165, 0, 103, 165, 97, 97
INVAR-24, Run: 005, P, 0, 0, 80, 165, 0, 115, 165, 85, 85
INVAR-24, Run: 006, P, 0, 0, 65, 165, 0, 100, 165, 100, 100
INVAR-24, Run: 007, P, 0, 0, 55, 165, 0, 90, 165, 110, 110
INVAR-24, Run: 008, P, 0, 0, 63, 165, 0, 98, 165, 102, 102
INVAR-24, Run: 009, P, 0, 0, 65, 165, 0, 100, 165, 100, 100
INVAR-24, Run: 010, P, 0, 0, 76, 165, 0, 111, 165, 89, 89
INVAR-24, Run: 011, P, 0, 0, 66, 165, 0, 101, 165, 99, 99
INVAR-24, Run: 012, P, 0, 0, 64, 165, 0, 99, 165, 101, 101
INVAR-24, Run: 013, P, 0, 0, 68, 165, 0, 103, 165, 97, 97
INVAR-24, Run: 014, P, 0, 0, 56, 165, 0, 91, 165, 109, 109
INVAR-24, Run: 015, P, 0, 0, 69, 165, 0, 104, 165, 96, 96
INVAR-24, Run: 016, P, 0, 0, 68, 165, 0, 103, 165, 97, 97
INVAR-24, Run: 017, P, 0, 0, 73, 165, 0, 108, 165, 92, 92
INVAR-24, Run: 018, P, 0, 0, 69, 165, 0, 104, 165, 96, 96
INVAR-24, Run: 019, P, 0, 0, 68, 165, 0, 103, 165, 97, 97
INVAR-24, Run: 020, P, 0, 0, 73, 165, 0, 108, 165, 92, 92
INVAR-24, Run: 021, P, 0, 0, 85, 165, 0, 120, 165, 80, 80
INVAR-24, Run: 022, P, 0, 0, 63, 165, 0, 98, 165, 102, 102
INVAR-24, Run: 023, P, 0, 0, 70, 165, 0, 105, 165, 95, 95
INVAR-24, Run: 024, P, 0, 0, 64, 165, 0, 99, 165, 101, 101
INVAR-24, Run: 025, P, 0, 0, 63, 165, 0, 98, 165, 102, 102
INVAR-24, Run: 026, P, 0, 0, 66, 165, 0, 101, 165, 99, 99
INVAR-24, Run: 027, P, 0, 0, 76, 165, 0, 111, 165, 89, 89
INVAR-24, Run: 028, P, 0, 0, 62, 165, 0, 97, 165, 103, 103
INVAR-24, Run: 029, P, 0, 0, 48, 165, 0, 83, 165, 117, 117
INVAR-24, Run: 030, P, 0, 0, 73, 165, 0, 108, 165, 92, 92
INVAR-24, Run: 031, P, 0, 0, 67, 165, 0, 102, 165, 98, 98
INVAR-24, Run: 032, P, 0, 0, 71, 165, 0, 106, 165, 94, 94
INVAR-24, Run: 033, P, 0, 0, 68, 165, 0, 103, 165, 97, 97
INVAR-24, Run: 034, P, 0, 0, 81, 165, 0, 116, 165, 84, 84
INVAR-24, Run: 035, P, 0, 0, 66, 165, 0, 101, 165, 99, 99
INVAR-24, Run: 036, P, 0, 0, 59, 165, 0, 94, 165, 106, 106
INVAR-24, Run: 037, P, 0, 0, 75, 165, 0, 110, 165, 90, 90
INVAR-24, Run: 038, P, 0, 0, 63, 165, 0, 98, 165, 102, 102
INVAR-24, Run: 039, P, 0, 0, 52, 165, 0, 87, 165, 113, 113
INVAR-24, Run: 040, P, 0, 0, 59, 165, 0, 94, 165, 106, 106
INVAR-24, Run: 041, P, 0, 0, 71, 165, 0, 106, 165, 94, 94
INVAR-24, Run: 042, P, 0, 0, 53, 165, 0, 88, 165, 112, 112
INVAR-24, Run: 043, P, 0, 0, 61, 165, 0, 96, 165, 104, 104
INVAR-24, Run: 044, P, 0, 0, 71, 165, 0, 106, 165, 94, 94
INVAR-24, Run: 045, P, 0, 0, 64, 165, 0, 99, 165, 101, 101
INVAR-24, Run: 046, P, 0, 0, 66, 165, 0, 101, 165, 99, 99
INVAR-24, Run: 047, P, 0, 0, 55, 165, 0, 90, 165, 110, 110
INVAR-24, Run: 048, P, 0, 0, 51, 165, 0, 86, 165, 114, 114
INVAR-24, Run: 049, P, 0, 0, 67, 165, 0, 102, 165, 98, 98
INVAR-24, Run: 050, P, 0, 0, 70, 165, 0, 105, 165, 95, 95
INVAR-24, Run: 051, P, 0, 0, 60, 165, 0, 95, 165, 105, 105
INVAR-24, Run: 052, P, 0, 0, 62, 165, 0, 97, 165, 103, 103
INVAR-24, Run: 053, P, 0, 0, 60, 165, 0, 95, 165, 105, 105
INVAR-24, Run: 054, P, 0, 0, 67, 165, 0, 102, 165, 98, 98
INVAR-24, Run: 055, P, 0, 0, 61, 165, 0, 96, 165, 104, 104
INVAR-24, Run: 056, P, 0, 0, 66, 165, 0, 101, 165, 99, 99
INVAR-24, Run: 057, P, 0, 0, 56, 165, 0, 91, 165, 109, 109
INVAR-24, Run: 058, P, 0, 0, 67, 165, 0, 102, 165, 98, 98
INVAR-24, Run: 059, P, 0, 0, 54, 165, 0, 89, 165, 111, 111
INVAR-24, Run: 060, P, 0, 0, 69, 165, 0, 104, 165, 96, 96
INVAR-24, Run: 061, P, 0, 0, 46, 165, 0, 81, 165, 119, 119
INVAR-24, Run: 062, P, 0, 0, 69, 165, 0, 104, 165, 96, 96
INVAR-24, Run: 063, P, 0, 0, 61, 165, 0, 96, 165, 104, 104
INVAR-24, Run: 064, P, 0, 0, 66, 165, 0, 101, 165, 99, 99
INVAR-24, Run: 065, P, 0, 0, 56, 165, 0, 91, 165, 109, 109
INVAR-24, Run: 066, P, 0, 0, 69, 165, 0, 104, 165, 96, 96
INVAR-24, Run: 067, P, 0, 0, 69, 165, 0, 104, 165, 96, 96
INVAR-24, Run: 068, P, 0, 0, 64, 165, 0, 99, 165, 101, 101
INVAR-24, Run: 069, P, 0, 0, 72, 165, 0, 107, 165, 93, 93
INVAR-24, Run: 070, P, 0, 0, 56, 165, 0, 91, 165, 109, 109
INVAR-24, Run: 071, P, 0, 0, 76, 165, 0, 111, 165, 89, 89
INVAR-24, Run: 072, P, 0, 0, 59, 165, 0, 94, 165, 106, 106
INVAR-24, Run: 073, P, 0, 0, 80, 165, 0, 115, 165, 85, 85
INVAR-24, Run: 074, P, 0, 0, 74, 165, 0, 109, 165, 91, 91
INVAR-24, Run: 075, P, 0, 0, 69, 165, 0, 104, 165, 96, 96
INVAR-24, Run: 076, P, 0, 0, 56, 165, 0, 91, 165, 109, 109
INVAR-24, Run: 077, P, 0, 0, 75, 165, 0, 110, 165, 90, 90
INVAR-24, Run: 078, P, 0, 0, 67, 165, 0, 102, 165, 98, 98
INVAR-24, Run: 079, P, 0, 0, 60, 165, 0, 95, 165, 105, 105
INVAR-24, Run: 080, P, 0, 0, 60, 165, 0, 95, 165, 105, 105
INVAR-24, Run: 081, P, 0, 0, 62, 165, 0, 97, 165, 103, 103
INVAR-24, Run: 082, P, 0, 0, 68, 165, 0, 103, 165, 97, 97
INVAR-24, Run: 083, P, 0, 0, 69, 165, 0, 104, 165, 96, 96
INVAR-24, Run: 084, P, 0, 0, 69, 165, 0, 104, 165, 96, 96
INVAR-24, Run: 085, P, 0, 0, 57, 165, 0, 92, 165, 108, 108
INVAR-24, Run: 086, P, 0, 0, 50, 165, 0, 85, 165, 115, 115
INVAR-24, Run: 087, P, 0, 0, 65, 165, 0, 100, 165, 100, 100
INVAR-24, Run: 088, P, 0, 0, 65, 165, 0, 100, 165, 100, 100
INVAR-24, Run: 089, P, 0, 0, 62, 165, 0, 97, 165, 103, 103
INVAR-24, Run: 090, P, 0, 0, 69, 165, 0, 104, 165, 96, 96
INVAR-24, Run: 091, P, 0, 0, 61, 165, 0, 96, 165, 104, 104
INVAR-24, Run: 092, P, 0, 0, 61, 165, 0, 96, 165, 104, 104
INVAR-24, Run: 093, P, 0, 0, 70, 165, 0, 105, 165, 95, 95
INVAR-24, Run: 094, P, 0, 0, 61, 165, 0, 96, 165, 104, 104
INVAR-24, Run: 095, P, 0, 0, 65, 165, 0, 100, 165, 100, 100
INVAR-24, Run: 096, P, 0, 0, 71, 165, 0, 106, 165, 94, 94
INVAR-24, Run: 097, P, 0, 0, 59, 165, 0, 94, 165, 106, 106
INVAR-24, Run: 098, P, 0, 0, 60, 165, 0, 95, 165, 105, 105
INVAR-24, Run: 099, P, 0, 0, 67, 165, 0, 102, 165, 98, 98
INVAR-24, Run: 100, P, 0, 0, 68, 165, 0, 103, 165, 97, 97
INVAR-25, Run: 001, P, 0, 0, 0, 7, 7, 11, 0, 7, 0
INVAR-25, Run: 002, P, 0, 0, 0, 12, 12, 6, 0, 12, 0
INVAR-25, Run: 003, P, 0, 0, 0, 10, 10, 8, 0, 10, 0
INVAR-25, Run: 004, P, 0, 0, 0, 7, 7, 11, 0, 7, 0
INVAR-25, Run: 005, P, 0, 0, 0, 8, 8, 10, 0, 8, 0
INVAR-25, Run: 006, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 007, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 008, P, 0, 0, 0, 10, 10, 8, 0, 10, 0
INVAR-25, Run: 009, P, 0, 0, 0, 10, 10, 8, 0, 10, 0
INVAR-25, Run: 010, P, 0, 0, 0, 8, 8, 10, 0, 8, 0
INVAR-25, Run: 011, P, 0, 0, 0, 10, 10, 8, 0, 10, 0
INVAR-25, Run: 012, P, 0, 0, 0, 11, 11, 7, 0, 11, 0
INVAR-25, Run: 013, P, 0, 0, 0, 8, 8, 10, 0, 8, 0
INVAR-25, Run: 014, P, 0, 0, 0, 6, 6, 12, 0, 6, 0
INVAR-25, Run: 015, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 016, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 017, P, 0, 0, 0, 11, 11, 7, 0, 11, 0
INVAR-25, Run: 018, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 019, P, 0, 0, 0, 11, 11, 7, 0, 11, 0
INVAR-25, Run: 020, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 021, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 022, P, 0, 0, 0, 8, 8, 10, 0, 8, 0
INVAR-25, Run: 023, P, 0, 0, 0, 10, 10, 8, 0, 10, 0
INVAR-25, Run: 024, P, 0, 0, 0, 5, 5, 13, 0, 5, 0
INVAR-25, Run: 025, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 026, P, 0, 0, 0, 14, 14, 4, 0, 14, 0
INVAR-25, Run: 027, P, 0, 0, 0, 8, 8, 10, 0, 8, 0
INVAR-25, Run: 028, P, 0, 0, 0, 4, 4, 14, 0, 4, 0
INVAR-25, Run: 029, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 030, P, 0, 0, 0, 12, 12, 6, 0, 12, 0
INVAR-25, Run: 031, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 032, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 033, P, 0, 0, 0, 11, 11, 7, 0, 11, 0
INVAR-25, Run: 034, P, 0, 0, 0, 10, 10, 8, 0, 10, 0
INVAR-25, Run: 035, P, 0, 0, 0, 8, 8, 10, 0, 8, 0
INVAR-25, Run: 036, P, 0, 0, 0, 7, 7, 11, 0, 7, 0
INVAR-25, Run: 037, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 038, P, 0, 0, 0, 13, 13, 5, 0, 13, 0
INVAR-25, Run: 039, P, 0, 0, 0, 12, 12, 6, 0, 12, 0
INVAR-25, Run: 040, P, 0, 0, 0, 8, 8, 10, 0, 8, 0
INVAR-25, Run: 041, P, 0, 0, 0, 7, 7, 11, 0, 7, 0
INVAR-25, Run: 042, P, 0, 0, 0, 8, 8, 10, 0, 8, 0
INVAR-25, Run: 043, P, 0, 0, 0, 12, 12, 6, 0, 12, 0
INVAR-25, Run: 044, P, 0, 0, 0, 10, 10, 8, 0, 10, 0
INVAR-25, Run: 045, P, 0, 0, 0, 12, 12, 6, 0, 12, 0
INVAR-25, Run: 046, P, 0, 0, 0, 10, 10, 8, 0, 10, 0
INVAR-25, Run: 047, P, 0, 0, 0, 8, 8, 10, 0, 8, 0
INVAR-25, Run: 048, P, 0, 0, 0, 13, 13, 5, 0, 13, 0
INVAR-25, Run: 049, P, 0, 0, 0, 12, 12, 6, 0, 12, 0
INVAR-25, Run: 050, P, 0, 0, 0, 10, 10, 8, 0, 10, 0
INVAR-25, Run: 051, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 052, P, 0, 0, 0, 10, 10, 8, 0, 10, 0
INVAR-25, Run: 053, P, 0, 0, 0, 12, 12, 6, 0, 12, 0
INVAR-25, Run: 054, P, 0, 0, 0, 8, 8, 10, 0, 8, 0
INVAR-25, Run: 055, P, 0, 0, 0, 9, 9, 9, 0, 9, 0
INVAR-25, Run: 056, P, 0, 0, 0, 11, 11, 7, 0, 11, 0
INVAR-25, Run: 057, P, 0, 0, 0, 8, 8, 10, 0, 8, 0
INVAR-25, Run: 058, P, 0, 0, 0, 11, 11, 7, 0, 11, 0
INVAR-25, Run: 059, P, 0, 0, 0, 7, 7, 11, 0, 7, 0
INVAR-25, Run: 060, P, 0, 0, 0, 6, 6, 12, 0, 6, 0
INVAR-25, Run: 061, P, 0, 0, 0, 6, 6, 12, 0, 6, 0
