Input Number, Run_Number, Result@ 100, Y, X, XP, Z, YP
INVAR-30, Run: 025, F, 0, 0, 0, 51, 51
INVAR-30, Run: 026, F, 0, 0, 0, 50, 50
INVAR-30, Run: 027, F, 0, 0, 0, 51, 51
INVAR-30, Run: 028, F, 0, 0, 0, 50, 50
INVAR-30, Run: 029, F, 0, 0, 0, 52, 52
INVAR-30, Run: 030, F, 0, 0, 0, 56, 56
INVAR-30, Run: 031, F, 0, 0, 0, 50, 50
INVAR-30, Run: 032, F, 0, 0, 0, 46, 46
INVAR-30, Run: 033, F, 0, 0, 0, 46, 46
INVAR-30, Run: 034, F, 0, 0, 0, 54, 54
INVAR-30, Run: 035, F, 0, 0, 0, 53, 53
INVAR-30, Run: 036, F, 0, 0, 0, 57, 57
INVAR-30, Run: 037, F, 0, 0, 0, 48, 48
INVAR-30, Run: 038, F, 0, 0, 0, 45, 45
INVAR-30, Run: 039, F, 0, 0, 0, 46, 46
INVAR-30, Run: 040, F, 0, 0, 0, 43, 43
INVAR-30, Run: 041, F, 0, 0, 0, 47, 47
INVAR-30, Run: 042, F, 0, 0, 0, 53, 53
INVAR-30, Run: 043, F, 0, 0, 0, 47, 47
INVAR-30, Run: 044, F, 0, 0, 0, 48, 48
INVAR-30, Run: 045, F, 0, 0, 0, 51, 51
INVAR-30, Run: 046, F, 0, 0, 0, 50, 50
INVAR-30, Run: 047, F, 0, 0, 0, 48, 48
INVAR-30, Run: 048, F, 0, 0, 0, 50, 50
INVAR-30, Run: 049, F, 0, 0, 0, 49, 49
INVAR-30, Run: 050, F, 0, 0, 0, 54, 54
INVAR-30, Run: 051, F, 0, 0, 0, 48, 48
INVAR-30, Run: 052, F, 0, 0, 0, 48, 48
INVAR-30, Run: 053, F, 0, 0, 0, 47, 47
INVAR-30, Run: 054, F, 0, 0, 0, 52, 52
INVAR-30, Run: 055, F, 0, 0, 0, 55, 55
INVAR-30, Run: 056, F, 0, 0, 0, 39, 39
INVAR-30, Run: 057, F, 0, 0, 0, 54, 54
INVAR-30, Run: 058, F, 0, 0, 0, 57, 57
INVAR-30, Run: 059, F, 0, 0, 0, 46, 46
INVAR-30, Run: 060, F, 0, 0, 0, 54, 54
INVAR-30, Run: 061, F, 0, 0, 0, 53, 53
INVAR-30, Run: 062, F, 0, 0, 0, 53, 53
INVAR-30, Run: 063, F, 0, 0, 0, 41, 41
INVAR-30, Run: 064, F, 0, 0, 0, 47, 47
INVAR-30, Run: 065, F, 0, 0, 0, 46, 46
INVAR-30, Run: 066, F, 0, 0, 0, 58, 58
INVAR-30, Run: 067, F, 0, 0, 0, 42, 42
INVAR-30, Run: 068, F, 0, 0, 0, 53, 53
INVAR-30, Run: 069, F, 0, 0, 0, 42, 42
INVAR-30, Run: 070, F, 0, 0, 0, 57, 57
INVAR-30, Run: 071, F, 0, 0, 0, 45, 45
INVAR-30, Run: 072, F, 0, 0, 0, 45, 45
INVAR-30, Run: 073, F, 0, 0, 0, 50, 50
INVAR-30, Run: 074, F, 0, 0, 0, 50, 50
INVAR-30, Run: 075, F, 0, 0, 0, 44, 44
INVAR-30, Run: 076, F, 0, 0, 0, 49, 49
INVAR-30, Run: 077, F, 0, 0, 0, 55, 55
INVAR-30, Run: 078, F, 0, 0, 0, 51, 51
INVAR-30, Run: 079, F, 0, 0, 0, 53, 53
INVAR-30, Run: 080, F, 0, 0, 0, 56, 56
INVAR-30, Run: 081, F, 0, 0, 0, 51, 51
INVAR-30, Run: 082, F, 0, 0, 0, 47, 47
INVAR-30, Run: 083, F, 0, 0, 0, 57, 57
INVAR-30, Run: 084, F, 0, 0, 0, 53, 53
INVAR-30, Run: 085, F, 0, 0, 0, 57, 57
INVAR-30, Run: 086, F, 0, 0, 0, 55, 55
INVAR-30, Run: 087, F, 0, 0, 0, 53, 53
INVAR-30, Run: 088, F, 0, 0, 0, 53, 53
INVAR-30, Run: 089, F, 0, 0, 0, 55, 55
INVAR-30, Run: 090, F, 0, 0, 0, 53, 53
INVAR-30, Run: 091, F, 0, 0, 0, 51, 51
INVAR-30, Run: 092, F, 0, 0, 0, 53, 53
INVAR-30, Run: 093, F, 0, 0, 0, 50, 50
INVAR-30, Run: 094, F, 0, 0, 0, 54, 54
INVAR-30, Run: 095, F, 0, 0, 0, 48, 48
INVAR-30, Run: 096, F, 0, 0, 0, 57, 57
INVAR-30, Run: 097, F, 0, 0, 0, 48, 48
INVAR-30, Run: 098, F, 0, 0, 0, 51, 51
INVAR-30, Run: 099, F, 0, 0, 0, 58, 58
INVAR-30, Run: 100, F, 0, 0, 0, 47, 47
INVAR-31, Run: 001, P, 0, 0, 0, 0, 0
INVAR-31, Run: 002, P, 0, 0, 0, 0, 0
INVAR-31, Run: 003, P, 0, 0, 0, 0, 0
INVAR-31, Run: 004, P, 0, 0, 0, 0, 0
INVAR-31, Run: 005, P, 0, 0, 0, 0, 0
INVAR-31, Run: 006, P, 0, 0, 0, 0, 0
INVAR-31, Run: 007, P, 0, 0, 0, 0, 0
INVAR-31, Run: 008, P, 0, 0, 0, 0, 0
INVAR-31, Run: 009, P, 0, 0, 0, 0, 0
INVAR-31, Run: 010, P, 0, 0, 0, 0, 0
INVAR-31, Run: 011, P, 0, 0, 0, 0, 0
INVAR-31, Run: 012, P, 0, 0, 0, 0, 0
INVAR-31, Run: 013, P, 0, 0, 0, 0, 0
INVAR-31, Run: 014, P, 0, 0, 0, 0, 0
INVAR-31, Run: 015, P, 0, 0, 0, 0, 0
INVAR-31, Run: 016, P, 0, 0, 0, 0, 0
INVAR-31, Run: 017, P, 0, 0, 0, 0, 0
INVAR-31, Run: 018, P, 0, 0, 0, 0, 0
INVAR-31, Run: 019, P, 0, 0, 0, 0, 0
INVAR-31, Run: 020, P, 0, 0, 0, 0, 0
INVAR-31, Run: 021, P, 0, 0, 0, 0, 0
INVAR-31, Run: 022, P, 0, 0, 0, 0, 0
INVAR-31, Run: 023, P, 0, 0, 0, 0, 0
INVAR-31, Run: 024, P, 0, 0, 0, 0, 0
INVAR-31, Run: 025, P, 0, 0, 0, 0, 0
INVAR-31, Run: 026, P, 0, 0, 0, 0, 0
INVAR-31, Run: 027, P, 0, 0, 0, 0, 0
INVAR-31, Run: 028, P, 0, 0, 0, 0, 0
INVAR-31, Run: 029, P, 0, 0, 0, 0, 0
INVAR-31, Run: 030, P, 0, 0, 0, 0, 0
INVAR-31, Run: 031, P, 0, 0, 0, 0, 0
INVAR-31, Run: 032, P, 0, 0, 0, 0, 0
INVAR-31, Run: 033, P, 0, 0, 0, 0, 0
INVAR-31, Run: 034, P, 0, 0, 0, 0, 0
INVAR-31, Run: 035, P, 0, 0, 0, 0, 0
INVAR-31, Run: 036, P, 0, 0, 0, 0, 0
INVAR-31, Run: 037, P, 0, 0, 0, 0, 0
INVAR-31, Run: 038, P, 0, 0, 0, 0, 0
INVAR-31, Run: 039, P, 0, 0, 0, 0, 0
INVAR-31, Run: 040, P, 0, 0, 0, 0, 0
INVAR-31, Run: 041, P, 0, 0, 0, 0, 0
INVAR-31, Run: 042, P, 0, 0, 0, 0, 0
INVAR-31, Run: 043, P, 0, 0, 0, 0, 0
INVAR-31, Run: 044, P, 0, 0, 0, 0, 0
INVAR-31, Run: 045, P, 0, 0, 0, 0, 0
INVAR-31, Run: 046, P, 0, 0, 0, 0, 0
INVAR-31, Run: 047, P, 0, 0, 0, 0, 0
INVAR-31, Run: 048, P, 0, 0, 0, 0, 0
INVAR-31, Run: 049, P, 0, 0, 0, 0, 0
INVAR-31, Run: 050, P, 0, 0, 0, 0, 0
INVAR-31, Run: 051, P, 0, 0, 0, 0, 0
INVAR-31, Run: 052, P, 0, 0, 0, 0, 0
INVAR-31, Run: 053, P, 0, 0, 0, 0, 0
INVAR-31, Run: 054, P, 0, 0, 0, 0, 0
INVAR-31, Run: 055, P, 0, 0, 0, 0, 0
INVAR-31, Run: 056, P, 0, 0, 0, 0, 0
INVAR-31, Run: 057, P, 0, 0, 0, 0, 0
INVAR-31, Run: 058, P, 0, 0, 0, 0, 0
INVAR-31, Run: 059, P, 0, 0, 0, 0, 0
INVAR-31, Run: 060, P, 0, 0, 0, 0, 0
INVAR-31, Run: 061, P, 0, 0, 0, 0, 0
INVAR-31, Run: 062, P, 0, 0, 0, 0, 0
INVAR-31, Run: 063, P, 0, 0, 0, 0, 0
INVAR-31, Run: 064, P, 0, 0, 0, 0, 0
INVAR-31, Run: 065, P, 0, 0, 0, 0, 0
INVAR-31, Run: 066, P, 0, 0, 0, 0, 0
INVAR-31, Run: 067, P, 0, 0, 0, 0, 0
INVAR-31, Run: 068, P, 0, 0, 0, 0, 0
INVAR-31, Run: 069, P, 0, 0, 0, 0, 0
INVAR-31, Run: 070, P, 0, 0, 0, 0, 0
INVAR-31, Run: 071, P, 0, 0, 0, 0, 0
INVAR-31, Run: 072, P, 0, 0, 0, 0, 0
INVAR-31, Run: 073, P, 0, 0, 0, 0, 0
INVAR-31, Run: 074, P, 0, 0, 0, 0, 0
INVAR-31, Run: 075, P, 0, 0, 0, 0, 0
INVAR-31, Run: 076, P, 0, 0, 0, 0, 0
INVAR-31, Run: 077, P, 0, 0, 0, 0, 0
INVAR-31, Run: 078, P, 0, 0, 0, 0, 0
INVAR-31, Run: 079, P, 0, 0, 0, 0, 0
INVAR-31, Run: 080, P, 0, 0, 0, 0, 0
INVAR-31, Run: 081, P, 0, 0, 0, 0, 0
INVAR-31, Run: 082, P, 0, 0, 0, 0, 0
INVAR-31, Run: 083, P, 0, 0, 0, 0, 0
INVAR-31, Run: 084, P, 0, 0, 0, 0, 0
INVAR-31, Run: 085, P, 0, 0, 0, 0, 0
INVAR-31, Run: 086, P, 0, 0, 0, 0, 0
INVAR-31, Run: 087, P, 0, 0, 0, 0, 0
INVAR-31, Run: 088, P, 0, 0, 0, 0, 0
INVAR-31, Run: 089, P, 0, 0, 0, 0, 0
INVAR-31, Run: 090, P, 0, 0, 0, 0, 0
INVAR-31, Run: 091, P, 0, 0, 0, 0, 0
INVAR-31, Run: 092, P, 0, 0, 0, 0, 0
INVAR-31, Run: 093, P, 0, 0, 0, 0, 0
INVAR-31, Run: 094, P, 0, 0, 0, 0, 0
INVAR-31, Run: 095, P, 0, 0, 0, 0, 0
INVAR-31, Run: 096, P, 0, 0, 0, 0, 0
INVAR-31, Run: 097, P, 0, 0, 0, 0, 0
INVAR-31, Run: 098, P, 0, 0, 0, 0, 0
INVAR-31, Run: 099, P, 0, 0, 0, 0, 0
INVAR-31, Run: 100, P, 0, 0, 0, 0, 0
INVAR-32, Run: 001, F, 0, 0, 0, 24, 24
INVAR-32, Run: 002, F, 0, 0, 0, 28, 28
INVAR-32, Run: 003, F, 0, 0, 0, 28, 28
INVAR-32, Run: 004, F, 0, 0, 0, 28, 28
INVAR-32, Run: 005, F, 0, 0, 0, 21, 21
INVAR-32, Run: 006, F, 0, 0, 0, 26, 26
INVAR-32, Run: 007, F, 0, 0, 0, 27, 27
INVAR-32, Run: 008, F, 0, 0, 0, 20, 20
INVAR-32, Run: 009, F, 0, 0, 0, 22, 22
INVAR-32, Run: 010, F, 0, 0, 0, 22, 22
INVAR-32, Run: 011, F, 0, 0, 0, 25, 25
INVAR-32, Run: 012, F, 0, 0, 0, 27, 27
INVAR-32, Run: 013, F, 0, 0, 0, 32, 32
INVAR-32, Run: 014, F, 0, 0, 0, 26, 26
INVAR-32, Run: 015, F, 0, 0, 0, 26, 26
INVAR-32, Run: 016, F, 0, 0, 0, 21, 21
INVAR-32, Run: 017, F, 0, 0, 0, 26, 26
INVAR-32, Run: 018, F, 0, 0, 0, 23, 23
INVAR-32, Run: 019, F, 0, 0, 0, 22, 22
INVAR-32, Run: 020, F, 0, 0, 0, 27, 27
INVAR-32, Run: 021, F, 0, 0, 0, 20, 20
INVAR-32, Run: 022, F, 0, 0, 0, 19, 19
INVAR-32, Run: 023, F, 0, 0, 0, 30, 30
INVAR-32, Run: 024, F, 0, 0, 0, 23, 23
INVAR-32, Run: 025, F, 0, 0, 0, 23, 23
INVAR-32, Run: 026, F, 0, 0, 0, 23, 23
INVAR-32, Run: 027, F, 0, 0, 0, 23, 23
INVAR-32, Run: 028, F, 0, 0, 0, 24, 24
INVAR-32, Run: 029, F, 0, 0, 0, 25, 25
INVAR-32, Run: 030, F, 0, 0, 0, 26, 26
INVAR-32, Run: 031, F, 0, 0, 0, 32, 32
INVAR-32, Run: 032, F, 0, 0, 0, 24, 24
INVAR-32, Run: 033, F, 0, 0, 0, 18, 18
INVAR-32, Run: 034, F, 0, 0, 0, 28, 28
INVAR-32, Run: 035, F, 0, 0, 0, 30, 30
INVAR-32, Run: 036, F, 0, 0, 0, 26, 26
INVAR-32, Run: 037, F, 0, 0, 0, 28, 28
INVAR-32, Run: 038, F, 0, 0, 0, 19, 19
INVAR-32, Run: 039, F, 0, 0, 0, 28, 28
INVAR-32, Run: 040, F, 0, 0, 0, 17, 17
INVAR-32, Run: 041, F, 0, 0, 0, 24, 24
INVAR-32, Run: 042, F, 0, 0, 0, 24, 24
INVAR-32, Run: 043, F, 0, 0, 0, 28, 28
INVAR-32, Run: 044, F, 0, 0, 0, 26, 26
INVAR-32, Run: 045, F, 0, 0, 0, 22, 22
INVAR-32, Run: 046, F, 0, 0, 0, 23, 23
INVAR-32, Run: 047, F, 0, 0, 0, 24, 24
INVAR-32, Run: 048, F, 0, 0, 0, 17, 17
INVAR-32, Run: 049, F, 0, 0, 0, 23, 23
INVAR-32, Run: 050, F, 0, 0, 0, 28, 28
INVAR-32, Run: 051, F, 0, 0, 0, 28, 28
INVAR-32, Run: 052, F, 0, 0, 0, 24, 24
INVAR-32, Run: 053, F, 0, 0, 0, 28, 28
INVAR-32, Run: 054, F, 0, 0, 0, 24, 24
INVAR-32, Run: 055, F, 0, 0, 0, 26, 26
INVAR-32, Run: 056, F, 0, 0, 0, 23, 23
INVAR-32, Run: 057, F, 0, 0, 0, 21, 21
INVAR-32, Run: 058, F, 0, 0, 0, 32, 32
INVAR-32, Run: 059, F, 0, 0, 0, 19, 19
INVAR-32, Run: 060, F, 0, 0, 0, 26, 26
INVAR-32, Run: 061, F, 0, 0, 0, 24, 24
INVAR-32, Run: 062, F, 0, 0, 0, 25, 25
INVAR-32, Run: 063, F, 0, 0, 0, 21, 21
INVAR-32, Run: 064, F, 0, 0, 0, 27, 27
INVAR-32, Run: 065, F, 0, 0, 0, 33, 33
INVAR-32, Run: 066, F, 0, 0, 0, 31, 31
INVAR-32, Run: 067, F, 0, 0, 0, 21, 21
INVAR-32, Run: 068, F, 0, 0, 0, 26, 26
INVAR-32, Run: 069, F, 0, 0, 0, 25, 25
INVAR-32, Run: 070, F, 0, 0, 0, 20, 20
INVAR-32, Run: 071, F, 0, 0, 0, 21, 21
INVAR-32, Run: 072, F, 0, 0, 0, 24, 24
INVAR-32, Run: 073, F, 0, 0, 0, 25, 25
INVAR-32, Run: 074, F, 0, 0, 0, 30, 30
INVAR-32, Run: 075, F, 0, 0, 0, 26, 26
INVAR-32, Run: 076, F, 0, 0, 0, 22, 22
INVAR-32, Run: 077, F, 0, 0, 0, 26, 26
INVAR-32, Run: 078, F, 0, 0, 0, 28, 28
INVAR-32, Run: 079, F, 0, 0, 0, 24, 24
INVAR-32, Run: 080, F, 0, 0, 0, 26, 26
INVAR-32, Run: 081, F, 0, 0, 0, 22, 22
INVAR-32, Run: 082, F, 0, 0, 0, 21, 21
INVAR-32, Run: 083, F, 0, 0, 0, 25, 25
INVAR-32, Run: 084, F, 0, 0, 0, 22, 22
INVAR-32, Run: 085, F, 0, 0, 0, 28, 28
INVAR-32, Run: 086, F, 0, 0, 0, 24, 24
INVAR-32, Run: 087, F, 0, 0, 0, 25, 25
INVAR-32, Run: 088, F, 0, 0, 0, 26, 26
INVAR-32, Run: 089, F, 0, 0, 0, 22, 22
INVAR-32, Run: 090, F, 0, 0, 0, 19, 19
INVAR-32, Run: 091, F, 0, 0, 0, 25, 25
INVAR-32, Run: 092, F, 0, 0, 0, 24, 24
INVAR-32, Run: 093, F, 0, 0, 0, 25, 25
INVAR-32, Run: 094, F, 0, 0, 0, 26, 26
INVAR-32, Run: 095, F, 0, 0, 0, 23, 23
INVAR-32, Run: 096, F, 0, 0, 0, 19, 19
INVAR-32, Run: 097, F, 0, 0, 0, 25, 25
INVAR-32, Run: 098, F, 0, 0, 0, 30, 30
INVAR-32, Run: 099, F, 0, 0, 0, 26, 26
INVAR-32, Run: 100, F, 0, 0, 0, 24, 24
INVAR-33, Run: 001, F, 0, 0, 0, 59, 59
INVAR-33, Run: 002, F, 0, 0, 0, 48, 48
INVAR-33, Run: 003, F, 0, 0, 0, 51, 51
INVAR-33, Run: 004, F, 0, 0, 0, 57, 57
INVAR-33, Run: 005, F, 0, 0, 0, 52, 52
INVAR-33, Run: 006, F, 0, 0, 0, 47, 47
INVAR-33, Run: 007, F, 0, 0, 0, 43, 43
INVAR-33, Run: 008, F, 0, 0, 0, 50, 50
INVAR-33, Run: 009, F, 0, 0, 0, 37, 37
INVAR-33, Run: 010, F, 0, 0, 0, 49, 49
INVAR-33, Run: 011, F, 0, 0, 0, 53, 53
INVAR-33, Run: 012, F, 0, 0, 0, 55, 55
INVAR-33, Run: 013, F, 0, 0, 0, 50, 50
INVAR-33, Run: 014, F, 0, 0, 0, 49, 49
INVAR-33, Run: 015, F, 0, 0, 0, 41, 41
INVAR-33, Run: 016, F, 0, 0, 0, 52, 52
INVAR-33, Run: 017, F, 0, 0, 0, 59, 59
INVAR-33, Run: 018, F, 0, 0, 0, 49, 49
INVAR-33, Run: 019, F, 0, 0, 0, 49, 49
INVAR-33, Run: 020, F, 0, 0, 0, 50, 50
INVAR-33, Run: 021, F, 0, 0, 0, 54, 54
INVAR-33, Run: 022, F, 0, 0, 0, 54, 54
INVAR-33, Run: 023, F, 0, 0, 0, 44, 44
INVAR-33, Run: 024, F, 0, 0, 0, 40, 40
INVAR-33, Run: 025, F, 0, 0, 0, 55, 55
INVAR-33, Run: 026, F, 0, 0, 0, 44, 44
INVAR-33, Run: 027, F, 0, 0, 0, 55, 55
INVAR-33, Run: 028, F, 0, 0, 0, 55, 55
INVAR-33, Run: 029, F, 0, 0, 0, 44, 44
INVAR-33, Run: 030, F, 0, 0, 0, 36, 36
INVAR-33, Run: 031, F, 0, 0, 0, 56, 56
INVAR-33, Run: 032, F, 0, 0, 0, 45, 45
INVAR-33, Run: 033, F, 0, 0, 0, 54, 54
INVAR-33, Run: 034, F, 0, 0, 0, 57, 57
INVAR-33, Run: 035, F, 0, 0, 0, 48, 48
INVAR-33, Run: 036, F, 0, 0, 0, 49, 49
INVAR-33, Run: 037, F, 0, 0, 0, 46, 46
INVAR-33, Run: 038, F, 0, 0, 0, 53, 53
INVAR-33, Run: 039, F, 0, 0, 0, 47, 47
INVAR-33, Run: 040, F, 0, 0, 0, 50, 50
INVAR-33, Run: 041, F, 0, 0, 0, 51, 51
INVAR-33, Run: 042, F, 0, 0, 0, 57, 57
INVAR-33, Run: 043, F, 0, 0, 0, 50, 50
INVAR-33, Run: 044, F, 0, 0, 0, 45, 45
INVAR-33, Run: 045, F, 0, 0, 0, 49, 49
INVAR-33, Run: 046, F, 0, 0, 0, 51, 51
INVAR-33, Run: 047, F, 0, 0, 0, 44, 44
INVAR-33, Run: 048, F, 0, 0, 0, 46, 46
INVAR-33, Run: 049, F, 0, 0, 0, 50, 50
INVAR-33, Run: 050, F, 0, 0, 0, 45, 45
INVAR-33, Run: 051, F, 0, 0, 0, 44, 44
INVAR-33, Run: 052, F, 0, 0, 0, 48, 48
INVAR-33, Run: 053, F, 0, 0, 0, 50, 50
INVAR-33, Run: 054, F, 0, 0, 0, 52, 52
INVAR-33, Run: 055, F, 0, 0, 0, 49, 49
INVAR-33, Run: 056, F, 0, 0, 0, 50, 50
INVAR-33, Run: 057, F, 0, 0, 0, 48, 48
INVAR-33, Run: 058, F, 0, 0, 0, 45, 45
INVAR-33, Run: 059, F, 0, 0, 0, 52, 52
INVAR-33, Run: 060, F, 0, 0, 0, 54, 54
INVAR-33, Run: 061, F, 0, 0, 0, 62, 62
INVAR-33, Run: 062, F, 0, 0, 0, 55, 55
INVAR-33, Run: 063, F, 0, 0, 0, 48, 48
INVAR-33, Run: 064, F, 0, 0, 0, 53, 53
INVAR-33, Run: 065, F, 0, 0, 0, 45, 45
INVAR-33, Run: 066, F, 0, 0, 0, 48, 48
INVAR-33, Run: 067, F, 0, 0, 0, 46, 46
INVAR-33, Run: 068, F, 0, 0, 0, 43, 43
INVAR-33, Run: 069, F, 0, 0, 0, 41, 41
INVAR-33, Run: 070, F, 0, 0, 0, 50, 50
INVAR-33, Run: 071, F, 0, 0, 0, 52, 52
INVAR-33, Run: 072, F, 0, 0, 0, 51, 51
INVAR-33, Run: 073, F, 0, 0, 0, 53, 53
INVAR-33, Run: 074, F, 0, 0, 0, 58, 58
INVAR-33, Run: 075, F, 0, 0, 0, 56, 56
INVAR-33, Run: 076, F, 0, 0, 0, 53, 53
INVAR-33, Run: 077, F, 0, 0, 0, 57, 57
INVAR-33, Run: 078, F, 0, 0, 0, 49, 49
INVAR-33, Run: 079, F, 0, 0, 0, 55, 55
INVAR-33, Run: 080, F, 0, 0, 0, 40, 40
INVAR-33, Run: 081, F, 0, 0, 0, 58, 58
INVAR-33, Run: 082, F, 0, 0, 0, 46, 46
INVAR-33, Run: 083, F, 0, 0, 0, 56, 56
INVAR-33, Run: 084, F, 0, 0, 0, 52, 52
INVAR-33, Run: 085, F, 0, 0, 0, 54, 54
INVAR-33, Run: 086, F, 0, 0, 0, 51, 51
INVAR-33, Run: 087, F, 0, 0, 0, 43, 43
INVAR-33, Run: 088, F, 0, 0, 0, 44, 44
INVAR-33, Run: 089, F, 0, 0, 0, 46, 46
INVAR-33, Run: 090, F, 0, 0, 0, 52, 52
INVAR-33, Run: 091, F, 0, 0, 0, 55, 55
INVAR-33, Run: 092, F, 0, 0, 0, 43, 43
INVAR-33, Run: 093, F, 0, 0, 0, 55, 55
INVAR-33, Run: 094, F, 0, 0, 0, 55, 55
INVAR-33, Run: 095, F, 0, 0, 0, 54, 54
INVAR-33, Run: 096, F, 0, 0, 0, 55, 55
INVAR-33, Run: 097, F, 0, 0, 0, 53, 53
INVAR-33, Run: 098, F, 0, 0, 0, 54, 54
INVAR-33, Run: 099, F, 0, 0, 0, 45, 45
INVAR-33, Run: 100, F, 0, 0, 0, 50, 50
INVAR-34, Run: 001, F, 0, 0, 0, 93, 93
INVAR-34, Run: 002, F, 0, 0, 0, 98, 98
INVAR-34, Run: 003, F, 0, 0, 0, 104, 104
INVAR-34, Run: 004, F, 0, 0, 0, 90, 90
INVAR-34, Run: 005, F, 0, 0, 0, 114, 114
INVAR-34, Run: 006, F, 0, 0, 0, 107, 107
INVAR-34, Run: 007, F, 0, 0, 0, 100, 100
INVAR-34, Run: 008, F, 0, 0, 0, 114, 114
INVAR-34, Run: 009, F, 0, 0, 0, 98, 98
INVAR-34, Run: 010, F, 0, 0, 0, 111, 111
INVAR-34, Run: 011, F, 0, 0, 0, 105, 105
INVAR-34, Run: 012, F, 0, 0, 0, 98, 98
INVAR-34, Run: 013, F, 0, 0, 0, 79, 79
INVAR-34, Run: 014, F, 0, 0, 0, 103, 103
INVAR-34, Run: 015, F, 0, 0, 0, 84, 84
INVAR-34, Run: 016, F, 0, 0, 0, 102, 102
INVAR-34, Run: 017, F, 0, 0, 0, 98, 98
INVAR-34, Run: 018, F, 0, 0, 0, 89, 89
INVAR-34, Run: 019, F, 0, 0, 0, 102, 102
INVAR-34, Run: 020, F, 0, 0, 0, 112, 112
INVAR-34, Run: 021, F, 0, 0, 0, 105, 105
INVAR-34, Run: 022, F, 0, 0, 0, 93, 93
INVAR-34, Run: 023, F, 0, 0, 0, 97, 97
INVAR-34, Run: 024, F, 0, 0, 0, 100, 100
INVAR-34, Run: 025, F, 0, 0, 0, 96, 96
INVAR-34, Run: 026, F, 0, 0, 0, 102, 102
INVAR-34, Run: 027, F, 0, 0, 0, 97, 97
INVAR-34, Run: 028, F, 0, 0, 0, 97, 97
INVAR-34, Run: 029, F, 0, 0, 0, 97, 97
INVAR-34, Run: 030, F, 0, 0, 0, 92, 92
INVAR-34, Run: 031, F, 0, 0, 0, 90, 90
INVAR-34, Run: 032, F, 0, 0, 0, 114, 114
INVAR-34, Run: 033, F, 0, 0, 0, 98, 98
INVAR-34, Run: 034, F, 0, 0, 0, 111, 111
INVAR-34, Run: 035, F, 0, 0, 0, 101, 101
INVAR-34, Run: 036, F, 0, 0, 0, 93, 93
INVAR-34, Run: 037, F, 0, 0, 0, 103, 103
INVAR-34, Run: 038, F, 0, 0, 0, 107, 107
INVAR-34, Run: 039, F, 0, 0, 0, 90, 90
INVAR-34, Run: 040, F, 0, 0, 0, 101, 101
INVAR-34, Run: 041, F, 0, 0, 0, 111, 111
INVAR-34, Run: 042, F, 0, 0, 0, 103, 103
INVAR-34, Run: 043, F, 0, 0, 0, 99, 99
INVAR-34, Run: 044, F, 0, 0, 0, 111, 111
INVAR-34, Run: 045, F, 0, 0, 0, 107, 107
INVAR-34, Run: 046, F, 0, 0, 0, 104, 104
INVAR-34, Run: 047, F, 0, 0, 0, 98, 98
INVAR-34, Run: 048, F, 0, 0, 0, 88, 88
INVAR-34, Run: 049, F, 0, 0, 0, 96, 96
INVAR-34, Run: 050, F, 0, 0, 0, 103, 103
INVAR-34, Run: 051, F, 0, 0, 0, 103, 103
INVAR-34, Run: 052, F, 0, 0, 0, 108, 108
INVAR-34, Run: 053, F, 0, 0, 0, 86, 86
INVAR-34, Run: 054, F, 0, 0, 0, 118, 118
INVAR-34, Run: 055, F, 0, 0, 0, 92, 92
INVAR-34, Run: 056, F, 0, 0, 0, 101, 101
INVAR-34, Run: 057, F, 0, 0, 0, 109, 109
INVAR-34, Run: 058, F, 0, 0, 0, 93, 93
INVAR-34, Run: 059, F, 0, 0, 0, 91, 91
INVAR-34, Run: 060, F, 0, 0, 0, 101, 101
INVAR-34, Run: 061, F, 0, 0, 0, 96, 96
INVAR-34, Run: 062, F, 0, 0, 0, 102, 102
INVAR-34, Run: 063, F, 0, 0, 0, 85, 85
INVAR-34, Run: 064, F, 0, 0, 0, 104, 104
INVAR-34, Run: 065, F, 0, 0, 0, 101, 101
INVAR-34, Run: 066, F, 0, 0, 0, 96, 96
INVAR-34, Run: 067, F, 0, 0, 0, 107, 107
INVAR-34, Run: 068, F, 0, 0, 0, 102, 102
INVAR-34, Run: 069, F, 0, 0, 0, 99, 99
INVAR-34, Run: 070, F, 0, 0, 0, 98, 98
INVAR-34, Run: 071, F, 0, 0, 0, 96, 96
INVAR-34, Run: 072, F, 0, 0, 0, 104, 104
INVAR-34, Run: 073, F, 0, 0, 0, 105, 105
INVAR-34, Run: 074, F, 0, 0, 0, 96, 96
INVAR-34, Run: 075, F, 0, 0, 0, 104, 104
INVAR-34, Run: 076, F, 0, 0, 0, 104, 104
INVAR-34, Run: 077, F, 0, 0, 0, 108, 108
INVAR-34, Run: 078, F, 0, 0, 0, 100, 100
INVAR-34, Run: 079, F, 0, 0, 0, 110, 110
INVAR-34, Run: 080, F, 0, 0, 0, 90, 90
INVAR-34, Run: 081, F, 0, 0, 0, 95, 95
INVAR-34, Run: 082, F, 0, 0, 0, 104, 104
INVAR-34, Run: 083, F, 0, 0, 0, 97, 97
INVAR-34, Run: 084, F, 0, 0, 0, 102, 102
INVAR-34, Run: 085, F, 0, 0, 0, 99, 99
INVAR-34, Run: 086, F, 0, 0, 0, 108, 108
INVAR-34, Run: 087, F, 0, 0, 0, 100, 100
INVAR-34, Run: 088, F, 0, 0, 0, 101, 101
INVAR-34, Run: 089, F, 0, 0, 0, 101, 101
