Input Number, Run_Number, Result@ 100, A2, F2P, F2, A1, F1, F1P, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-25, Run: 099, P, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-25, Run: 100, P, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-26, Run: 001, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 002, P, 0, 0, 3, 45, 0, 3, 2, 15, 5, 0, 16, 1, 2
INVAR-26, Run: 003, P, 4, 0, 0, 45, 0, 0, 5, 11, 5, 0, 16, 0, 5
INVAR-26, Run: 004, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 005, P, 4, 0, 0, 45, 0, 0, 5, 12, 5, 0, 15, 2, 5
INVAR-26, Run: 006, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 007, P, 13, 0, 0, 45, 0, 0, 5, 7, 5, 0, 11, 1, 5
INVAR-26, Run: 008, P, 0, 0, 1, 45, 0, 1, 4, 14, 5, 0, 17, 1, 4
INVAR-26, Run: 009, P, 0, 0, 1, 46, 0, 1, 4, 14, 4, 1, 17, 1, 4
INVAR-26, Run: 010, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 011, P, 0, 0, 0, 45, 0, 0, 5, 15, 5, 0, 16, 4, 5
INVAR-26, Run: 012, P, 0, 0, 1, 45, 0, 1, 4, 14, 5, 0, 17, 1, 4
INVAR-26, Run: 013, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 014, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 015, P, 1, 0, 0, 45, 0, 0, 5, 13, 5, 0, 17, 1, 5
INVAR-26, Run: 016, P, 0, 0, 2, 46, 0, 2, 3, 15, 4, 1, 16, 2, 3
INVAR-26, Run: 017, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 018, P, 0, 0, 2, 46, 0, 2, 3, 15, 4, 1, 16, 2, 3
INVAR-26, Run: 019, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 020, P, 0, 0, 1, 45, 0, 1, 4, 15, 5, 0, 16, 3, 4
INVAR-26, Run: 021, P, 1, 0, 0, 46, 0, 0, 5, 13, 4, 1, 17, 1, 5
INVAR-26, Run: 022, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 023, P, 6, 0, 0, 45, 0, 0, 5, 10, 5, 0, 15, 0, 5
INVAR-26, Run: 024, P, 3, 0, 0, 45, 0, 0, 5, 12, 5, 0, 16, 1, 5
INVAR-26, Run: 025, P, 1, 0, 0, 45, 0, 0, 5, 14, 5, 0, 16, 3, 5
INVAR-26, Run: 026, P, 2, 0, 0, 45, 0, 0, 5, 13, 5, 0, 16, 2, 5
INVAR-26, Run: 027, P, 2, 0, 0, 45, 0, 0, 5, 12, 5, 0, 17, 0, 5
INVAR-26, Run: 028, P, 4, 0, 0, 46, 0, 0, 5, 11, 4, 1, 16, 0, 5
INVAR-26, Run: 029, P, 1, 0, 0, 45, 0, 0, 5, 14, 5, 0, 16, 3, 5
INVAR-26, Run: 030, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 031, P, 0, 0, 1, 46, 0, 1, 4, 15, 4, 1, 16, 3, 4
INVAR-26, Run: 032, P, 0, 0, 0, 45, 0, 0, 5, 15, 5, 0, 16, 4, 5
INVAR-26, Run: 033, P, 1, 0, 0, 45, 0, 0, 5, 14, 5, 0, 16, 3, 5
INVAR-26, Run: 034, P, 0, 0, 1, 45, 0, 1, 4, 15, 5, 0, 16, 3, 4
INVAR-26, Run: 035, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 036, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 037, P, 0, 0, 1, 45, 0, 1, 4, 14, 5, 0, 17, 1, 4
INVAR-26, Run: 038, P, 0, 0, 1, 47, 0, 1, 4, 14, 3, 2, 17, 1, 4
INVAR-26, Run: 039, P, 5, 0, 0, 46, 0, 0, 5, 11, 4, 1, 15, 1, 5
INVAR-26, Run: 040, P, 0, 0, 1, 45, 0, 1, 4, 14, 5, 0, 17, 1, 4
INVAR-26, Run: 041, P, 0, 0, 0, 45, 0, 0, 5, 16, 5, 0, 15, 6, 5
INVAR-26, Run: 042, P, 0, 0, 1, 45, 0, 1, 4, 14, 5, 0, 17, 1, 4
INVAR-26, Run: 043, P, 0, 0, 1, 46, 0, 1, 4, 14, 4, 1, 17, 1, 4
INVAR-26, Run: 044, P, 4, 0, 0, 45, 0, 0, 5, 11, 5, 0, 16, 0, 5
INVAR-26, Run: 045, P, 1, 0, 0, 45, 0, 0, 5, 13, 5, 0, 17, 1, 5
INVAR-26, Run: 046, P, 2, 0, 0, 45, 0, 0, 5, 13, 5, 0, 16, 2, 5
INVAR-26, Run: 047, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 048, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 049, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 050, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 051, P, 5, 0, 0, 45, 0, 0, 5, 11, 5, 0, 15, 1, 5
INVAR-26, Run: 052, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 053, P, 5, 0, 0, 45, 0, 0, 5, 11, 5, 0, 15, 1, 5
INVAR-26, Run: 054, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 055, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 056, P, 1, 0, 0, 45, 0, 0, 5, 13, 5, 0, 17, 1, 5
INVAR-26, Run: 057, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 058, P, 12, 0, 0, 45, 0, 0, 5, 7, 5, 0, 12, 0, 5
INVAR-26, Run: 059, P, 0, 0, 0, 47, 0, 0, 5, 14, 3, 2, 17, 2, 5
INVAR-26, Run: 060, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 061, P, 3, 0, 0, 45, 0, 0, 5, 12, 5, 0, 16, 1, 5
INVAR-26, Run: 062, P, 0, 0, 0, 47, 0, 0, 5, 15, 3, 2, 16, 4, 5
INVAR-26, Run: 063, P, 1, 0, 0, 45, 0, 0, 5, 14, 5, 0, 16, 3, 5
INVAR-26, Run: 064, P, 0, 0, 0, 46, 0, 0, 5, 14, 4, 1, 17, 2, 5
INVAR-26, Run: 065, P, 3, 0, 0, 45, 0, 0, 5, 12, 5, 0, 16, 1, 5
INVAR-26, Run: 066, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 067, P, 0, 0, 1, 45, 0, 1, 4, 14, 5, 0, 17, 1, 4
INVAR-26, Run: 068, P, 1, 0, 0, 45, 0, 0, 5, 14, 5, 0, 16, 3, 5
INVAR-26, Run: 069, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 070, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 071, P, 4, 0, 0, 45, 0, 0, 5, 11, 5, 0, 16, 0, 5
INVAR-26, Run: 072, P, 0, 0, 1, 45, 0, 1, 4, 15, 5, 0, 16, 3, 4
INVAR-26, Run: 073, P, 0, 0, 0, 46, 0, 0, 5, 14, 4, 1, 17, 2, 5
INVAR-26, Run: 074, P, 1, 0, 0, 45, 0, 0, 5, 13, 5, 0, 17, 1, 5
INVAR-26, Run: 075, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 076, P, 0, 0, 1, 45, 0, 1, 4, 14, 5, 0, 17, 1, 4
INVAR-26, Run: 077, P, 0, 0, 1, 46, 0, 1, 4, 14, 4, 1, 17, 1, 4
INVAR-26, Run: 078, P, 1, 0, 0, 45, 0, 0, 5, 13, 5, 0, 17, 1, 5
INVAR-26, Run: 079, P, 0, 0, 1, 46, 0, 1, 4, 14, 4, 1, 17, 1, 4
INVAR-26, Run: 080, P, 2, 0, 0, 45, 0, 0, 5, 12, 5, 0, 17, 0, 5
INVAR-26, Run: 081, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 082, P, 2, 0, 0, 45, 0, 0, 5, 12, 5, 0, 17, 0, 5
INVAR-26, Run: 083, P, 0, 0, 2, 45, 0, 2, 3, 14, 5, 0, 17, 0, 3
INVAR-26, Run: 084, P, 0, 0, 0, 45, 0, 0, 5, 13, 5, 0, 18, 0, 5
INVAR-26, Run: 085, P, 0, 0, 2, 45, 0, 2, 3, 17, 5, 0, 14, 6, 3
INVAR-26, Run: 086, P, 1, 0, 0, 45, 0, 0, 5, 13, 5, 0, 17, 1, 5
INVAR-26, Run: 087, P, 0, 0, 1, 45, 0, 1, 4, 14, 5, 0, 17, 1, 4
INVAR-26, Run: 088, P, 0, 0, 1, 46, 0, 1, 4, 14, 4, 1, 17, 1, 4
INVAR-26, Run: 089, P, 1, 0, 0, 45, 0, 0, 5, 13, 5, 0, 17, 1, 5
INVAR-26, Run: 090, P, 0, 0, 0, 46, 0, 0, 5, 13, 4, 1, 18, 0, 5
INVAR-26, Run: 091, P, 5, 0, 0, 45, 0, 0, 5, 11, 5, 0, 15, 1, 5
INVAR-26, Run: 092, P, 0, 0, 1, 45, 0, 1, 4, 15, 5, 0, 16, 3, 4
INVAR-26, Run: 093, P, 0, 0, 0, 46, 0, 0, 5, 14, 4, 1, 17, 2, 5
INVAR-26, Run: 094, P, 0, 0, 1, 45, 0, 1, 4, 15, 5, 0, 16, 3, 4
INVAR-26, Run: 095, P, 0, 0, 0, 45, 0, 0, 5, 14, 5, 0, 17, 2, 5
INVAR-26, Run: 096, P, 0, 0, 1, 46, 0, 1, 4, 14, 4, 1, 17, 1, 4
INVAR-26, Run: 097, P, 1, 0, 0, 45, 0, 0, 5, 14, 5, 0, 16, 3, 5
INVAR-26, Run: 098, P, 0, 0, 0, 45, 0, 0, 5, 15, 5, 0, 16, 4, 5
INVAR-26, Run: 099, P, 0, 0, 0, 46, 0, 0, 5, 13, 4, 1, 18, 0, 5
INVAR-26, Run: 100, P, 5, 0, 0, 45, 0, 0, 5, 11, 5, 0, 15, 1, 5
INVAR-27, Run: 001, P, 1, 0, 0, 95, 0, 0, 5, 30, 5, 0, 34, 1, 5
INVAR-27, Run: 002, P, 1, 0, 0, 95, 0, 0, 5, 31, 5, 0, 33, 3, 5
INVAR-27, Run: 003, P, 4, 0, 0, 95, 0, 0, 5, 28, 5, 0, 33, 0, 5
INVAR-27, Run: 004, P, 2, 0, 0, 95, 0, 0, 5, 29, 5, 0, 34, 0, 5
INVAR-27, Run: 005, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 006, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 007, P, 1, 0, 0, 95, 0, 0, 5, 30, 5, 0, 34, 1, 5
INVAR-27, Run: 008, P, 0, 0, 1, 95, 0, 1, 4, 31, 5, 0, 34, 1, 4
INVAR-27, Run: 009, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 010, P, 2, 0, 0, 95, 0, 0, 5, 29, 5, 0, 34, 0, 5
INVAR-27, Run: 011, P, 0, 0, 1, 95, 0, 1, 4, 32, 5, 0, 33, 3, 4
INVAR-27, Run: 012, P, 0, 0, 1, 95, 0, 1, 4, 31, 5, 0, 34, 1, 4
INVAR-27, Run: 013, P, 0, 0, 0, 95, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-27, Run: 014, P, 0, 0, 1, 95, 0, 1, 4, 31, 5, 0, 34, 1, 4
INVAR-27, Run: 015, P, 3, 0, 0, 95, 0, 0, 5, 30, 5, 0, 32, 3, 5
INVAR-27, Run: 016, P, 6, 0, 0, 96, 0, 0, 5, 28, 4, 1, 31, 2, 5
INVAR-27, Run: 017, P, 3, 0, 0, 95, 0, 0, 5, 29, 5, 0, 33, 1, 5
INVAR-27, Run: 018, P, 4, 0, 0, 95, 0, 0, 5, 28, 5, 0, 33, 0, 5
INVAR-27, Run: 019, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 020, P, 3, 0, 0, 95, 0, 0, 5, 29, 5, 0, 33, 1, 5
INVAR-27, Run: 021, P, 0, 0, 2, 95, 0, 2, 3, 31, 5, 0, 34, 0, 3
INVAR-27, Run: 022, P, 2, 0, 0, 95, 0, 0, 5, 29, 5, 0, 34, 0, 5
INVAR-27, Run: 023, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 024, P, 6, 0, 0, 95, 0, 0, 5, 28, 5, 0, 31, 2, 5
INVAR-27, Run: 025, P, 5, 0, 0, 96, 0, 0, 5, 28, 4, 1, 32, 1, 5
INVAR-27, Run: 026, P, 0, 0, 1, 95, 0, 1, 4, 32, 5, 0, 33, 3, 4
INVAR-27, Run: 027, P, 0, 0, 0, 95, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-27, Run: 028, P, 10, 0, 0, 95, 0, 0, 5, 26, 5, 0, 29, 2, 5
INVAR-27, Run: 029, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 030, P, 0, 0, 0, 96, 0, 0, 5, 30, 4, 1, 35, 0, 5
INVAR-27, Run: 031, P, 4, 0, 0, 95, 0, 0, 5, 28, 5, 0, 33, 0, 5
INVAR-27, Run: 032, P, 0, 0, 0, 95, 0, 0, 5, 32, 5, 0, 33, 4, 5
INVAR-27, Run: 033, P, 12, 0, 0, 95, 0, 0, 5, 24, 5, 0, 29, 0, 5
INVAR-27, Run: 034, P, 2, 0, 0, 95, 0, 0, 5, 29, 5, 0, 34, 0, 5
INVAR-27, Run: 035, P, 0, 0, 0, 95, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-27, Run: 036, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 037, P, 0, 0, 0, 96, 0, 0, 5, 32, 4, 1, 33, 4, 5
INVAR-27, Run: 038, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 039, P, 7, 0, 0, 95, 0, 0, 5, 27, 5, 0, 31, 1, 5
INVAR-27, Run: 040, P, 2, 0, 0, 95, 0, 0, 5, 30, 5, 0, 33, 2, 5
INVAR-27, Run: 041, P, 0, 0, 1, 95, 0, 1, 4, 32, 5, 0, 33, 3, 4
INVAR-27, Run: 042, P, 13, 0, 0, 95, 0, 0, 5, 24, 5, 0, 28, 1, 5
INVAR-27, Run: 043, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 044, P, 0, 0, 0, 95, 0, 0, 5, 32, 5, 0, 33, 4, 5
INVAR-27, Run: 045, P, 1, 0, 0, 95, 0, 0, 5, 30, 5, 0, 34, 1, 5
INVAR-27, Run: 046, P, 1, 0, 0, 95, 0, 0, 5, 30, 5, 0, 34, 1, 5
INVAR-27, Run: 047, P, 14, 0, 0, 95, 0, 0, 5, 23, 5, 0, 28, 0, 5
INVAR-27, Run: 048, P, 2, 0, 0, 95, 0, 0, 5, 29, 5, 0, 34, 0, 5
INVAR-27, Run: 049, P, 0, 0, 1, 95, 0, 1, 4, 32, 5, 0, 33, 3, 4
INVAR-27, Run: 050, P, 2, 0, 0, 95, 0, 0, 5, 29, 5, 0, 34, 0, 5
INVAR-27, Run: 051, P, 9, 0, 0, 95, 0, 0, 5, 26, 5, 0, 30, 1, 5
INVAR-27, Run: 052, P, 3, 0, 0, 95, 0, 0, 5, 29, 5, 0, 33, 1, 5
INVAR-27, Run: 053, P, 14, 0, 0, 95, 0, 0, 5, 23, 5, 0, 28, 0, 5
INVAR-27, Run: 054, P, 9, 0, 0, 95, 0, 0, 5, 26, 5, 0, 30, 1, 5
INVAR-27, Run: 055, P, 0, 0, 0, 95, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-27, Run: 056, P, 2, 0, 0, 95, 0, 0, 5, 30, 5, 0, 33, 2, 5
INVAR-27, Run: 057, P, 0, 0, 0, 96, 0, 0, 5, 31, 4, 1, 34, 2, 5
INVAR-27, Run: 058, P, 7, 0, 0, 95, 0, 0, 5, 28, 5, 0, 30, 3, 5
INVAR-27, Run: 059, P, 9, 0, 0, 96, 0, 0, 5, 26, 4, 1, 30, 1, 5
INVAR-27, Run: 060, P, 3, 0, 0, 96, 0, 0, 5, 29, 4, 1, 33, 1, 5
INVAR-27, Run: 061, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 062, P, 0, 0, 1, 95, 0, 1, 4, 31, 5, 0, 34, 1, 4
INVAR-27, Run: 063, P, 0, 0, 0, 95, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-27, Run: 064, P, 0, 0, 2, 95, 0, 2, 3, 32, 5, 0, 33, 2, 3
INVAR-27, Run: 065, P, 2, 0, 0, 95, 0, 0, 5, 30, 5, 0, 33, 2, 5
INVAR-27, Run: 066, P, 0, 0, 0, 96, 0, 0, 5, 30, 4, 1, 35, 0, 5
INVAR-27, Run: 067, P, 18, 0, 0, 95, 0, 0, 5, 21, 5, 0, 26, 0, 5
INVAR-27, Run: 068, P, 2, 0, 0, 95, 0, 0, 5, 30, 5, 0, 33, 2, 5
INVAR-27, Run: 069, P, 2, 0, 0, 95, 0, 0, 5, 29, 5, 0, 34, 0, 5
INVAR-27, Run: 070, P, 8, 0, 0, 95, 0, 0, 5, 26, 5, 0, 31, 0, 5
INVAR-27, Run: 071, P, 3, 0, 0, 95, 0, 0, 5, 30, 5, 0, 32, 3, 5
INVAR-27, Run: 072, P, 17, 0, 0, 95, 0, 0, 5, 22, 5, 0, 26, 1, 5
INVAR-27, Run: 073, P, 7, 0, 0, 95, 0, 0, 5, 27, 5, 0, 31, 1, 5
INVAR-27, Run: 074, P, 0, 0, 0, 95, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-27, Run: 075, P, 0, 0, 1, 96, 0, 1, 4, 31, 4, 1, 34, 1, 4
INVAR-27, Run: 076, P, 14, 0, 0, 95, 0, 0, 5, 23, 5, 0, 28, 0, 5
INVAR-27, Run: 077, P, 0, 0, 0, 95, 0, 0, 5, 32, 5, 0, 33, 4, 5
INVAR-27, Run: 078, P, 18, 0, 0, 95, 0, 0, 5, 21, 5, 0, 26, 0, 5
INVAR-27, Run: 079, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 080, P, 0, 0, 0, 96, 0, 0, 5, 30, 4, 1, 35, 0, 5
INVAR-27, Run: 081, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 082, P, 8, 0, 0, 96, 0, 0, 5, 26, 4, 1, 31, 0, 5
INVAR-27, Run: 083, P, 12, 0, 0, 95, 0, 0, 5, 24, 5, 0, 29, 0, 5
INVAR-27, Run: 084, P, 0, 0, 0, 96, 0, 0, 5, 30, 4, 1, 35, 0, 5
INVAR-27, Run: 085, P, 0, 0, 1, 96, 0, 1, 4, 31, 4, 1, 34, 1, 4
INVAR-27, Run: 086, P, 0, 0, 0, 95, 0, 0, 5, 32, 5, 0, 33, 4, 5
INVAR-27, Run: 087, P, 0, 0, 1, 95, 0, 1, 4, 31, 5, 0, 34, 1, 4
INVAR-27, Run: 088, P, 6, 0, 0, 95, 0, 0, 5, 28, 5, 0, 31, 2, 5
INVAR-27, Run: 089, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 090, P, 0, 0, 1, 95, 0, 1, 4, 31, 5, 0, 34, 1, 4
INVAR-27, Run: 091, P, 0, 0, 1, 95, 0, 1, 4, 32, 5, 0, 33, 3, 4
INVAR-27, Run: 092, P, 0, 0, 0, 95, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-27, Run: 093, P, 1, 0, 0, 95, 0, 0, 5, 30, 5, 0, 34, 1, 5
INVAR-27, Run: 094, P, 2, 0, 0, 95, 0, 0, 5, 30, 5, 0, 33, 2, 5
INVAR-27, Run: 095, P, 0, 0, 0, 95, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-27, Run: 096, P, 0, 0, 0, 95, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-27, Run: 097, P, 0, 0, 1, 95, 0, 1, 4, 32, 5, 0, 33, 3, 4
INVAR-27, Run: 098, P, 0, 0, 0, 95, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-27, Run: 099, P, 1, 0, 0, 95, 0, 0, 5, 32, 5, 0, 32, 5, 5
INVAR-27, Run: 100, P, 0, 0, 0, 95, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-28, Run: 001, P, 7, 0, 0, 195, 0, 0, 5, 59, 5, 0, 63, 1, 5
INVAR-28, Run: 002, P, 3, 0, 0, 195, 0, 0, 5, 62, 5, 0, 64, 3, 5
INVAR-28, Run: 003, P, 19, 0, 0, 195, 0, 0, 5, 53, 5, 0, 57, 1, 5
INVAR-28, Run: 004, P, 6, 0, 0, 195, 0, 0, 5, 60, 5, 0, 63, 2, 5
INVAR-28, Run: 005, P, 0, 0, 0, 195, 0, 0, 5, 62, 5, 0, 67, 0, 5
INVAR-28, Run: 006, P, 8, 0, 0, 195, 0, 0, 5, 58, 5, 0, 63, 0, 5
INVAR-28, Run: 007, P, 12, 0, 0, 195, 0, 0, 5, 56, 5, 0, 61, 0, 5
INVAR-28, Run: 008, P, 0, 0, 1, 195, 0, 1, 4, 63, 5, 0, 66, 1, 4
INVAR-28, Run: 009, P, 3, 0, 0, 195, 0, 0, 5, 61, 5, 0, 65, 1, 5
INVAR-28, Run: 010, P, 19, 0, 0, 195, 0, 0, 5, 53, 5, 0, 57, 1, 5
INVAR-28, Run: 011, P, 0, 0, 0, 195, 0, 0, 5, 64, 5, 0, 65, 4, 5
INVAR-28, Run: 012, P, 2, 0, 0, 195, 0, 0, 5, 61, 5, 0, 66, 0, 5
INVAR-28, Run: 013, P, 0, 0, 2, 195, 0, 2, 3, 63, 5, 0, 66, 0, 3
INVAR-28, Run: 014, P, 2, 0, 0, 195, 0, 0, 5, 62, 5, 0, 65, 2, 5
INVAR-28, Run: 015, P, 1, 0, 0, 195, 0, 0, 5, 62, 5, 0, 66, 1, 5
INVAR-28, Run: 016, P, 0, 0, 0, 195, 0, 0, 5, 62, 5, 0, 67, 0, 5
INVAR-28, Run: 017, P, 0, 0, 0, 195, 0, 0, 5, 63, 5, 0, 66, 2, 5
INVAR-28, Run: 018, P, 2, 0, 0, 195, 0, 0, 5, 61, 5, 0, 66, 0, 5
INVAR-28, Run: 019, P, 2, 0, 0, 196, 0, 0, 5, 62, 4, 1, 65, 2, 5
INVAR-28, Run: 020, P, 0, 0, 0, 195, 0, 0, 5, 63, 5, 0, 66, 2, 5
INVAR-28, Run: 021, P, 0, 0, 0, 195, 0, 0, 5, 62, 5, 0, 67, 0, 5
INVAR-28, Run: 022, P, 0, 0, 1, 195, 0, 1, 4, 64, 5, 0, 65, 3, 4
INVAR-28, Run: 023, P, 0, 0, 0, 195, 0, 0, 5, 64, 5, 0, 65, 4, 5
INVAR-28, Run: 024, P, 0, 0, 1, 195, 0, 1, 4, 63, 5, 0, 66, 1, 4
INVAR-28, Run: 025, P, 2, 0, 0, 195, 0, 0, 5, 62, 5, 0, 65, 2, 5
INVAR-28, Run: 026, P, 0, 0, 0, 195, 0, 0, 5, 63, 5, 0, 66, 2, 5
INVAR-28, Run: 027, P, 3, 0, 0, 195, 0, 0, 5, 61, 5, 0, 65, 1, 5
INVAR-28, Run: 028, P, 45, 0, 0, 195, 0, 0, 5, 40, 5, 0, 44, 1, 5
INVAR-28, Run: 029, P, 1, 0, 0, 195, 0, 0, 5, 62, 5, 0, 66, 1, 5
INVAR-28, Run: 030, P, 0, 0, 0, 195, 0, 0, 5, 62, 5, 0, 67, 0, 5
INVAR-28, Run: 031, P, 5, 0, 0, 195, 0, 0, 5, 60, 5, 0, 64, 1, 5
INVAR-28, Run: 032, P, 1, 0, 0, 195, 0, 0, 5, 62, 5, 0, 66, 1, 5
INVAR-28, Run: 033, P, 10, 0, 0, 195, 0, 0, 5, 57, 5, 0, 62, 0, 5
INVAR-28, Run: 034, P, 10, 0, 0, 195, 0, 0, 5, 57, 5, 0, 62, 0, 5
INVAR-28, Run: 035, P, 0, 0, 0, 195, 0, 0, 5, 63, 5, 0, 66, 2, 5
INVAR-28, Run: 036, P, 0, 0, 0, 195, 0, 0, 5, 64, 5, 0, 65, 4, 5
INVAR-28, Run: 037, P, 9, 0, 0, 195, 0, 0, 5, 58, 5, 0, 62, 1, 5
INVAR-28, Run: 038, P, 7, 0, 0, 195, 0, 0, 5, 60, 5, 0, 62, 3, 5
INVAR-28, Run: 039, P, 19, 0, 0, 195, 0, 0, 5, 53, 5, 0, 57, 1, 5
INVAR-28, Run: 040, P, 94, 0, 0, 195, 0, 0, 5, 15, 5, 0, 20, 0, 5
INVAR-28, Run: 041, P, 0, 0, 0, 195, 0, 0, 5, 63, 5, 0, 66, 2, 5
INVAR-28, Run: 042, P, 0, 0, 0, 195, 0, 0, 5, 62, 5, 0, 67, 0, 5
INVAR-28, Run: 043, P, 4, 0, 0, 195, 0, 0, 5, 60, 5, 0, 65, 0, 5
INVAR-28, Run: 044, P, 6, 0, 0, 195, 0, 0, 5, 60, 5, 0, 63, 2, 5
INVAR-28, Run: 045, P, 2, 0, 0, 195, 0, 0, 5, 62, 5, 0, 65, 2, 5
INVAR-28, Run: 046, P, 2, 0, 0, 195, 0, 0, 5, 62, 5, 0, 65, 2, 5
INVAR-28, Run: 047, P, 0, 0, 1, 195, 0, 1, 4, 63, 5, 0, 66, 1, 4
INVAR-28, Run: 048, P, 1, 0, 0, 195, 0, 0, 5, 65, 5, 0, 63, 7, 5
INVAR-28, Run: 049, P, 21, 0, 0, 195, 0, 0, 5, 52, 5, 0, 56, 1, 5
INVAR-28, Run: 050, P, 0, 0, 0, 195, 0, 0, 5, 62, 5, 0, 67, 0, 5
INVAR-28, Run: 051, P, 1, 0, 0, 195, 0, 0, 5, 63, 5, 0, 65, 3, 5
INVAR-28, Run: 052, P, 2, 0, 0, 195, 0, 0, 5, 61, 5, 0, 66, 0, 5
INVAR-28, Run: 053, P, 0, 0, 0, 195, 0, 0, 5, 62, 5, 0, 67, 0, 5
INVAR-28, Run: 054, P, 0, 0, 1, 195, 0, 1, 4, 63, 5, 0, 66, 1, 4
INVAR-28, Run: 055, P, 3, 0, 0, 195, 0, 0, 5, 61, 5, 0, 65, 1, 5
