Input Number, Run_Number, Result@ 100, X1, X2, Y, Reaction1, Reaction2
INVAR-34, Run: 072, P, 200, 0, 0, 0, 0
INVAR-34, Run: 073, P, 200, 0, 0, 0, 0
INVAR-34, Run: 074, P, 200, 0, 0, 0, 0
INVAR-34, Run: 075, P, 200, 0, 0, 0, 0
INVAR-34, Run: 076, P, 200, 0, 0, 0, 0
INVAR-34, Run: 077, P, 200, 0, 0, 0, 0
INVAR-34, Run: 078, P, 200, 0, 0, 0, 0
INVAR-34, Run: 079, P, 200, 0, 0, 0, 0
INVAR-34, Run: 080, P, 200, 0, 0, 0, 0
INVAR-34, Run: 081, P, 200, 0, 0, 0, 0
INVAR-34, Run: 082, P, 200, 0, 0, 0, 0
INVAR-34, Run: 083, P, 200, 0, 0, 0, 0
INVAR-34, Run: 084, P, 200, 0, 0, 0, 0
INVAR-34, Run: 085, P, 200, 0, 0, 0, 0
INVAR-34, Run: 086, P, 200, 0, 0, 0, 0
INVAR-34, Run: 087, P, 200, 0, 0, 0, 0
INVAR-34, Run: 088, P, 200, 0, 0, 0, 0
INVAR-34, Run: 089, P, 200, 0, 0, 0, 0
INVAR-34, Run: 090, P, 200, 0, 0, 0, 0
INVAR-34, Run: 091, P, 200, 0, 0, 0, 0
INVAR-34, Run: 092, P, 200, 0, 0, 0, 0
INVAR-34, Run: 093, P, 200, 0, 0, 0, 0
INVAR-34, Run: 094, P, 200, 0, 0, 0, 0
INVAR-34, Run: 095, P, 200, 0, 0, 0, 0
INVAR-34, Run: 096, P, 200, 0, 0, 0, 0
INVAR-34, Run: 097, P, 200, 0, 0, 0, 0
INVAR-34, Run: 098, P, 200, 0, 0, 0, 0
INVAR-34, Run: 099, P, 200, 0, 0, 0, 0
INVAR-34, Run: 100, P, 200, 0, 0, 0, 0
INVAR-35, Run: 001, F, 19, 0, 14, 31, 17
INVAR-35, Run: 002, F, 17, 0, 18, 33, 15
INVAR-35, Run: 003, F, 15, 0, 22, 35, 13
INVAR-35, Run: 004, F, 20, 0, 12, 30, 18
INVAR-35, Run: 005, F, 18, 0, 16, 32, 16
INVAR-35, Run: 006, F, 16, 0, 20, 34, 14
INVAR-35, Run: 007, F, 16, 0, 20, 34, 14
INVAR-35, Run: 008, F, 16, 0, 20, 34, 14
INVAR-35, Run: 009, F, 16, 0, 20, 34, 14
INVAR-35, Run: 010, F, 19, 0, 14, 31, 17
INVAR-35, Run: 011, F, 16, 0, 20, 34, 14
INVAR-35, Run: 012, F, 16, 0, 20, 34, 14
INVAR-35, Run: 013, F, 21, 0, 10, 29, 19
INVAR-35, Run: 014, F, 20, 0, 12, 30, 18
INVAR-35, Run: 015, F, 17, 0, 18, 33, 15
INVAR-35, Run: 016, F, 18, 0, 16, 32, 16
INVAR-35, Run: 017, F, 15, 0, 22, 35, 13
INVAR-35, Run: 018, F, 16, 0, 20, 34, 14
INVAR-35, Run: 019, F, 16, 0, 20, 34, 14
INVAR-35, Run: 020, F, 16, 0, 20, 34, 14
INVAR-35, Run: 021, F, 17, 0, 18, 33, 15
INVAR-35, Run: 022, F, 19, 0, 14, 31, 17
INVAR-35, Run: 023, F, 17, 0, 18, 33, 15
INVAR-35, Run: 024, F, 15, 0, 22, 35, 13
INVAR-35, Run: 025, F, 16, 0, 20, 34, 14
INVAR-35, Run: 026, F, 15, 0, 22, 35, 13
INVAR-35, Run: 027, F, 16, 0, 20, 34, 14
INVAR-35, Run: 028, F, 17, 0, 18, 33, 15
INVAR-35, Run: 029, F, 18, 0, 16, 32, 16
INVAR-35, Run: 030, F, 16, 0, 20, 34, 14
INVAR-35, Run: 031, F, 18, 0, 16, 32, 16
INVAR-35, Run: 032, F, 18, 0, 16, 32, 16
INVAR-35, Run: 033, F, 16, 0, 20, 34, 14
INVAR-35, Run: 034, F, 17, 0, 18, 33, 15
INVAR-35, Run: 035, F, 16, 0, 20, 34, 14
INVAR-35, Run: 036, F, 16, 0, 20, 34, 14
INVAR-35, Run: 037, F, 16, 0, 20, 34, 14
INVAR-35, Run: 038, F, 17, 0, 18, 33, 15
INVAR-35, Run: 039, F, 15, 0, 22, 35, 13
INVAR-35, Run: 040, F, 19, 0, 14, 31, 17
INVAR-35, Run: 041, F, 16, 0, 20, 34, 14
INVAR-35, Run: 042, F, 17, 0, 18, 33, 15
INVAR-35, Run: 043, F, 16, 0, 20, 34, 14
INVAR-35, Run: 044, F, 16, 0, 20, 34, 14
INVAR-35, Run: 045, F, 18, 0, 16, 32, 16
INVAR-35, Run: 046, F, 17, 0, 18, 33, 15
INVAR-35, Run: 047, F, 17, 0, 18, 33, 15
INVAR-35, Run: 048, F, 19, 0, 14, 31, 17
INVAR-35, Run: 049, F, 19, 0, 14, 31, 17
INVAR-35, Run: 050, F, 20, 0, 12, 30, 18
INVAR-35, Run: 051, F, 14, 0, 24, 36, 12
INVAR-35, Run: 052, F, 16, 0, 20, 34, 14
INVAR-35, Run: 053, F, 16, 0, 20, 34, 14
INVAR-35, Run: 054, F, 13, 0, 26, 37, 11
INVAR-35, Run: 055, F, 20, 0, 12, 30, 18
INVAR-35, Run: 056, F, 15, 0, 22, 35, 13
INVAR-35, Run: 057, F, 15, 0, 22, 35, 13
INVAR-35, Run: 058, F, 18, 0, 16, 32, 16
INVAR-35, Run: 059, F, 19, 0, 14, 31, 17
INVAR-35, Run: 060, F, 14, 0, 24, 36, 12
INVAR-35, Run: 061, F, 15, 0, 22, 35, 13
INVAR-35, Run: 062, F, 17, 0, 18, 33, 15
INVAR-35, Run: 063, F, 17, 0, 18, 33, 15
INVAR-35, Run: 064, F, 19, 0, 14, 31, 17
INVAR-35, Run: 065, F, 15, 0, 22, 35, 13
INVAR-35, Run: 066, F, 19, 0, 14, 31, 17
INVAR-35, Run: 067, F, 14, 0, 24, 36, 12
INVAR-35, Run: 068, F, 17, 0, 18, 33, 15
INVAR-35, Run: 069, F, 15, 0, 22, 35, 13
INVAR-35, Run: 070, F, 15, 0, 22, 35, 13
INVAR-35, Run: 071, F, 16, 0, 20, 34, 14
INVAR-35, Run: 072, F, 15, 0, 22, 35, 13
INVAR-35, Run: 073, F, 15, 0, 22, 35, 13
INVAR-35, Run: 074, F, 17, 0, 18, 33, 15
INVAR-35, Run: 075, F, 15, 0, 22, 35, 13
INVAR-35, Run: 076, F, 19, 0, 14, 31, 17
INVAR-35, Run: 077, F, 16, 0, 20, 34, 14
INVAR-35, Run: 078, F, 18, 0, 16, 32, 16
INVAR-35, Run: 079, F, 18, 0, 16, 32, 16
INVAR-35, Run: 080, F, 17, 0, 18, 33, 15
INVAR-35, Run: 081, F, 17, 0, 18, 33, 15
INVAR-35, Run: 082, F, 17, 0, 18, 33, 15
INVAR-35, Run: 083, F, 16, 0, 20, 34, 14
INVAR-35, Run: 084, F, 20, 0, 12, 30, 18
INVAR-35, Run: 085, F, 18, 0, 16, 32, 16
INVAR-35, Run: 086, F, 13, 0, 26, 37, 11
INVAR-35, Run: 087, F, 14, 0, 24, 36, 12
INVAR-35, Run: 088, F, 18, 0, 16, 32, 16
INVAR-35, Run: 089, F, 13, 0, 26, 37, 11
INVAR-35, Run: 090, F, 16, 0, 20, 34, 14
INVAR-35, Run: 091, F, 17, 0, 18, 33, 15
INVAR-35, Run: 092, F, 16, 0, 20, 34, 14
INVAR-35, Run: 093, F, 18, 0, 16, 32, 16
INVAR-35, Run: 094, F, 16, 0, 20, 34, 14
INVAR-35, Run: 095, F, 19, 0, 14, 31, 17
INVAR-35, Run: 096, F, 17, 0, 18, 33, 15
INVAR-35, Run: 097, F, 17, 0, 18, 33, 15
INVAR-35, Run: 098, F, 16, 0, 20, 34, 14
INVAR-35, Run: 099, F, 16, 0, 20, 34, 14
INVAR-35, Run: 100, F, 16, 0, 20, 34, 14
INVAR-36, Run: 001, F, 56, 0, 36, 44, 8
INVAR-36, Run: 002, F, 57, 0, 34, 43, 9
INVAR-36, Run: 003, F, 59, 0, 30, 41, 11
INVAR-36, Run: 004, F, 57, 0, 34, 43, 9
INVAR-36, Run: 005, F, 57, 0, 34, 43, 9
INVAR-36, Run: 006, F, 57, 0, 34, 43, 9
INVAR-36, Run: 007, F, 60, 0, 28, 40, 12
INVAR-36, Run: 008, F, 61, 0, 26, 39, 13
INVAR-36, Run: 009, F, 57, 0, 34, 43, 9
INVAR-36, Run: 010, F, 59, 0, 30, 41, 11
INVAR-36, Run: 011, F, 59, 0, 30, 41, 11
INVAR-36, Run: 012, F, 59, 0, 30, 41, 11
INVAR-36, Run: 013, F, 58, 0, 32, 42, 10
INVAR-36, Run: 014, F, 59, 0, 30, 41, 11
INVAR-36, Run: 015, F, 57, 0, 34, 43, 9
INVAR-36, Run: 016, F, 61, 0, 26, 39, 13
INVAR-36, Run: 017, F, 57, 0, 34, 43, 9
INVAR-36, Run: 018, F, 56, 0, 36, 44, 8
INVAR-36, Run: 019, F, 56, 0, 36, 44, 8
INVAR-36, Run: 020, F, 60, 0, 28, 40, 12
INVAR-36, Run: 021, F, 59, 0, 30, 41, 11
INVAR-36, Run: 022, F, 61, 0, 26, 39, 13
INVAR-36, Run: 023, F, 60, 0, 28, 40, 12
INVAR-36, Run: 024, F, 59, 0, 30, 41, 11
INVAR-36, Run: 025, F, 58, 0, 32, 42, 10
INVAR-36, Run: 026, F, 56, 0, 36, 44, 8
INVAR-36, Run: 027, F, 54, 0, 40, 46, 6
INVAR-36, Run: 028, F, 61, 0, 26, 39, 13
INVAR-36, Run: 029, F, 57, 0, 34, 43, 9
INVAR-36, Run: 030, F, 57, 0, 34, 43, 9
INVAR-36, Run: 031, F, 58, 0, 32, 42, 10
INVAR-36, Run: 032, F, 60, 0, 28, 40, 12
INVAR-36, Run: 033, F, 57, 0, 34, 43, 9
INVAR-36, Run: 034, F, 58, 0, 32, 42, 10
INVAR-36, Run: 035, F, 59, 0, 30, 41, 11
INVAR-36, Run: 036, F, 56, 0, 36, 44, 8
INVAR-36, Run: 037, F, 61, 0, 26, 39, 13
INVAR-36, Run: 038, F, 58, 0, 32, 42, 10
INVAR-36, Run: 039, F, 55, 0, 38, 45, 7
INVAR-36, Run: 040, F, 59, 0, 30, 41, 11
INVAR-36, Run: 041, F, 56, 0, 36, 44, 8
INVAR-36, Run: 042, F, 56, 0, 36, 44, 8
INVAR-36, Run: 043, F, 56, 0, 36, 44, 8
INVAR-36, Run: 044, F, 63, 0, 22, 37, 15
INVAR-36, Run: 045, F, 55, 0, 38, 45, 7
INVAR-36, Run: 046, F, 57, 0, 34, 43, 9
INVAR-36, Run: 047, F, 58, 0, 32, 42, 10
INVAR-36, Run: 048, F, 56, 0, 36, 44, 8
INVAR-36, Run: 049, F, 57, 0, 34, 43, 9
INVAR-36, Run: 050, F, 60, 0, 28, 40, 12
INVAR-36, Run: 051, F, 57, 0, 34, 43, 9
INVAR-36, Run: 052, F, 57, 0, 34, 43, 9
INVAR-36, Run: 053, F, 60, 0, 28, 40, 12
INVAR-36, Run: 054, F, 58, 0, 32, 42, 10
INVAR-36, Run: 055, F, 63, 0, 22, 37, 15
INVAR-36, Run: 056, F, 60, 0, 28, 40, 12
INVAR-36, Run: 057, F, 55, 0, 38, 45, 7
INVAR-36, Run: 058, F, 59, 0, 30, 41, 11
INVAR-36, Run: 059, F, 63, 0, 22, 37, 15
INVAR-36, Run: 060, F, 62, 0, 24, 38, 14
INVAR-36, Run: 061, F, 59, 0, 30, 41, 11
INVAR-36, Run: 062, F, 58, 0, 32, 42, 10
INVAR-36, Run: 063, F, 60, 0, 28, 40, 12
INVAR-36, Run: 064, F, 57, 0, 34, 43, 9
INVAR-36, Run: 065, F, 62, 0, 24, 38, 14
INVAR-36, Run: 066, F, 60, 0, 28, 40, 12
INVAR-36, Run: 067, F, 61, 0, 26, 39, 13
INVAR-36, Run: 068, F, 57, 0, 34, 43, 9
INVAR-36, Run: 069, F, 59, 0, 30, 41, 11
INVAR-36, Run: 070, F, 58, 0, 32, 42, 10
INVAR-36, Run: 071, F, 55, 0, 38, 45, 7
INVAR-36, Run: 072, F, 59, 0, 30, 41, 11
INVAR-36, Run: 073, F, 57, 0, 34, 43, 9
INVAR-36, Run: 074, F, 56, 0, 36, 44, 8
INVAR-36, Run: 075, F, 59, 0, 30, 41, 11
INVAR-36, Run: 076, F, 59, 0, 30, 41, 11
INVAR-36, Run: 077, F, 61, 0, 26, 39, 13
INVAR-36, Run: 078, F, 57, 0, 34, 43, 9
INVAR-36, Run: 079, F, 60, 0, 28, 40, 12
INVAR-36, Run: 080, F, 58, 0, 32, 42, 10
INVAR-36, Run: 081, F, 58, 0, 32, 42, 10
INVAR-36, Run: 082, F, 56, 0, 36, 44, 8
INVAR-36, Run: 083, F, 56, 0, 36, 44, 8
INVAR-36, Run: 084, F, 55, 0, 38, 45, 7
INVAR-36, Run: 085, F, 59, 0, 30, 41, 11
INVAR-36, Run: 086, F, 57, 0, 34, 43, 9
INVAR-36, Run: 087, F, 56, 0, 36, 44, 8
INVAR-36, Run: 088, F, 56, 0, 36, 44, 8
INVAR-36, Run: 089, F, 61, 0, 26, 39, 13
INVAR-36, Run: 090, F, 62, 0, 24, 38, 14
INVAR-36, Run: 091, F, 59, 0, 30, 41, 11
INVAR-36, Run: 092, F, 56, 0, 36, 44, 8
INVAR-36, Run: 093, F, 57, 0, 34, 43, 9
INVAR-36, Run: 094, F, 55, 0, 38, 45, 7
INVAR-36, Run: 095, F, 57, 0, 34, 43, 9
INVAR-36, Run: 096, F, 62, 0, 24, 38, 14
INVAR-36, Run: 097, F, 60, 0, 28, 40, 12
INVAR-36, Run: 098, F, 56, 0, 36, 44, 8
INVAR-36, Run: 099, F, 56, 0, 36, 44, 8
INVAR-36, Run: 100, F, 58, 0, 32, 42, 10
INVAR-37, Run: 001, F, 85, 0, 76, 115, 39
INVAR-37, Run: 002, F, 88, 0, 70, 112, 42
INVAR-37, Run: 003, F, 88, 0, 70, 112, 42
INVAR-37, Run: 004, F, 92, 0, 62, 108, 46
INVAR-37, Run: 005, F, 82, 0, 82, 118, 36
INVAR-37, Run: 006, F, 87, 0, 72, 113, 41
INVAR-37, Run: 007, F, 86, 0, 74, 114, 40
INVAR-37, Run: 008, F, 89, 0, 68, 111, 43
INVAR-37, Run: 009, F, 92, 0, 62, 108, 46
INVAR-37, Run: 010, F, 84, 0, 78, 116, 38
INVAR-37, Run: 011, F, 96, 0, 54, 104, 50
INVAR-37, Run: 012, F, 85, 0, 76, 115, 39
INVAR-37, Run: 013, F, 87, 0, 72, 113, 41
INVAR-37, Run: 014, F, 82, 0, 82, 118, 36
INVAR-37, Run: 015, F, 87, 0, 72, 113, 41
INVAR-37, Run: 016, F, 88, 0, 70, 112, 42
INVAR-37, Run: 017, F, 87, 0, 72, 113, 41
INVAR-37, Run: 018, F, 85, 0, 76, 115, 39
INVAR-37, Run: 019, F, 82, 0, 82, 118, 36
INVAR-37, Run: 020, F, 90, 0, 66, 110, 44
INVAR-37, Run: 021, F, 88, 0, 70, 112, 42
INVAR-37, Run: 022, F, 81, 0, 84, 119, 35
INVAR-37, Run: 023, F, 89, 0, 68, 111, 43
INVAR-37, Run: 024, F, 90, 0, 66, 110, 44
INVAR-37, Run: 025, F, 88, 0, 70, 112, 42
INVAR-37, Run: 026, F, 82, 0, 82, 118, 36
INVAR-37, Run: 027, F, 84, 0, 78, 116, 38
INVAR-37, Run: 028, F, 87, 0, 72, 113, 41
INVAR-37, Run: 029, F, 89, 0, 68, 111, 43
INVAR-37, Run: 030, F, 87, 0, 72, 113, 41
INVAR-37, Run: 031, F, 83, 0, 80, 117, 37
INVAR-37, Run: 032, F, 80, 0, 86, 120, 34
INVAR-37, Run: 033, F, 89, 0, 68, 111, 43
INVAR-37, Run: 034, F, 87, 0, 72, 113, 41
INVAR-37, Run: 035, F, 86, 0, 74, 114, 40
INVAR-37, Run: 036, F, 81, 0, 84, 119, 35
INVAR-37, Run: 037, F, 96, 0, 54, 104, 50
INVAR-37, Run: 038, F, 87, 0, 72, 113, 41
INVAR-37, Run: 039, F, 87, 0, 72, 113, 41
INVAR-37, Run: 040, F, 80, 0, 86, 120, 34
INVAR-37, Run: 041, F, 95, 0, 56, 105, 49
INVAR-37, Run: 042, F, 86, 0, 74, 114, 40
INVAR-37, Run: 043, F, 85, 0, 76, 115, 39
INVAR-37, Run: 044, F, 83, 0, 80, 117, 37
INVAR-37, Run: 045, F, 85, 0, 76, 115, 39
INVAR-37, Run: 046, F, 87, 0, 72, 113, 41
INVAR-37, Run: 047, F, 90, 0, 66, 110, 44
INVAR-37, Run: 048, F, 87, 0, 72, 113, 41
INVAR-37, Run: 049, F, 89, 0, 68, 111, 43
INVAR-37, Run: 050, F, 85, 0, 76, 115, 39
INVAR-37, Run: 051, F, 91, 0, 64, 109, 45
INVAR-37, Run: 052, F, 81, 0, 84, 119, 35
INVAR-37, Run: 053, F, 90, 0, 66, 110, 44
INVAR-37, Run: 054, F, 84, 0, 78, 116, 38
INVAR-37, Run: 055, F, 87, 0, 72, 113, 41
INVAR-37, Run: 056, F, 88, 0, 70, 112, 42
INVAR-37, Run: 057, F, 87, 0, 72, 113, 41
INVAR-37, Run: 058, F, 94, 0, 58, 106, 48
INVAR-37, Run: 059, F, 88, 0, 70, 112, 42
INVAR-37, Run: 060, F, 84, 0, 78, 116, 38
INVAR-37, Run: 061, F, 93, 0, 60, 107, 47
INVAR-37, Run: 062, F, 87, 0, 72, 113, 41
INVAR-37, Run: 063, F, 88, 0, 70, 112, 42
INVAR-37, Run: 064, F, 84, 0, 78, 116, 38
INVAR-37, Run: 065, F, 93, 0, 60, 107, 47
INVAR-37, Run: 066, F, 83, 0, 80, 117, 37
INVAR-37, Run: 067, F, 94, 0, 58, 106, 48
INVAR-37, Run: 068, F, 87, 0, 72, 113, 41
INVAR-37, Run: 069, F, 85, 0, 76, 115, 39
INVAR-37, Run: 070, F, 85, 0, 76, 115, 39
INVAR-37, Run: 071, F, 87, 0, 72, 113, 41
INVAR-37, Run: 072, F, 89, 0, 68, 111, 43
INVAR-37, Run: 073, F, 85, 0, 76, 115, 39
INVAR-37, Run: 074, F, 81, 0, 84, 119, 35
INVAR-37, Run: 075, F, 89, 0, 68, 111, 43
INVAR-37, Run: 076, F, 88, 0, 70, 112, 42
INVAR-37, Run: 077, F, 82, 0, 82, 118, 36
INVAR-37, Run: 078, F, 93, 0, 60, 107, 47
INVAR-37, Run: 079, F, 89, 0, 68, 111, 43
INVAR-37, Run: 080, F, 88, 0, 70, 112, 42
INVAR-37, Run: 081, F, 90, 0, 66, 110, 44
INVAR-37, Run: 082, F, 86, 0, 74, 114, 40
INVAR-37, Run: 083, F, 81, 0, 84, 119, 35
INVAR-37, Run: 084, F, 87, 0, 72, 113, 41
INVAR-37, Run: 085, F, 82, 0, 82, 118, 36
INVAR-37, Run: 086, F, 88, 0, 70, 112, 42
INVAR-37, Run: 087, F, 86, 0, 74, 114, 40
INVAR-37, Run: 088, F, 82, 0, 82, 118, 36
INVAR-37, Run: 089, F, 84, 0, 78, 116, 38
INVAR-37, Run: 090, F, 88, 0, 70, 112, 42
INVAR-37, Run: 091, F, 88, 0, 70, 112, 42
INVAR-37, Run: 092, F, 95, 0, 56, 105, 49
INVAR-37, Run: 093, F, 81, 0, 84, 119, 35
INVAR-37, Run: 094, F, 85, 0, 76, 115, 39
INVAR-37, Run: 095, F, 82, 0, 82, 118, 36
INVAR-37, Run: 096, F, 88, 0, 70, 112, 42
INVAR-37, Run: 097, F, 84, 0, 78, 116, 38
INVAR-37, Run: 098, F, 82, 0, 82, 118, 36
INVAR-37, Run: 099, F, 88, 0, 70, 112, 42
INVAR-37, Run: 100, F, 87, 0, 72, 113, 41
INVAR-38, Run: 001, F, 26, 0, 17, 24, 7
INVAR-38, Run: 002, F, 27, 0, 15, 23, 8
INVAR-38, Run: 003, F, 23, 0, 23, 27, 4
INVAR-38, Run: 004, F, 25, 0, 19, 25, 6
INVAR-38, Run: 005, F, 28, 0, 13, 22, 9
INVAR-38, Run: 006, F, 25, 0, 19, 25, 6
INVAR-38, Run: 007, F, 25, 0, 19, 25, 6
INVAR-38, Run: 008, F, 27, 0, 15, 23, 8
INVAR-38, Run: 009, F, 22, 0, 25, 28, 3
INVAR-38, Run: 010, F, 29, 0, 11, 21, 10
INVAR-38, Run: 011, F, 25, 0, 19, 25, 6
INVAR-38, Run: 012, F, 27, 0, 15, 23, 8
INVAR-38, Run: 013, F, 24, 0, 21, 26, 5
INVAR-38, Run: 014, F, 26, 0, 17, 24, 7
INVAR-38, Run: 015, F, 24, 0, 21, 26, 5
INVAR-38, Run: 016, F, 22, 0, 25, 28, 3
INVAR-38, Run: 017, F, 25, 0, 19, 25, 6
INVAR-38, Run: 018, F, 26, 0, 17, 24, 7
INVAR-38, Run: 019, F, 24, 0, 21, 26, 5
INVAR-38, Run: 020, F, 27, 0, 15, 23, 8
INVAR-38, Run: 021, F, 25, 0, 19, 25, 6
INVAR-38, Run: 022, F, 26, 0, 17, 24, 7
INVAR-38, Run: 023, F, 29, 0, 11, 21, 10
INVAR-38, Run: 024, F, 26, 0, 17, 24, 7
INVAR-38, Run: 025, F, 29, 0, 11, 21, 10
INVAR-38, Run: 026, F, 24, 0, 21, 26, 5
INVAR-38, Run: 027, F, 27, 0, 15, 23, 8
INVAR-38, Run: 028, F, 28, 0, 13, 22, 9
INVAR-38, Run: 029, F, 27, 0, 15, 23, 8
INVAR-38, Run: 030, F, 26, 0, 17, 24, 7
INVAR-38, Run: 031, F, 27, 0, 15, 23, 8
INVAR-38, Run: 032, F, 23, 0, 23, 27, 4
INVAR-38, Run: 033, F, 28, 0, 13, 22, 9
INVAR-38, Run: 034, F, 25, 0, 19, 25, 6
INVAR-38, Run: 035, F, 27, 0, 15, 23, 8
INVAR-38, Run: 036, F, 26, 0, 17, 24, 7
INVAR-38, Run: 037, F, 27, 0, 15, 23, 8
INVAR-38, Run: 038, F, 25, 0, 19, 25, 6
INVAR-38, Run: 039, F, 25, 0, 19, 25, 6
INVAR-38, Run: 040, F, 26, 0, 17, 24, 7
INVAR-38, Run: 041, F, 26, 0, 17, 24, 7
INVAR-38, Run: 042, F, 24, 0, 21, 26, 5
INVAR-38, Run: 043, F, 27, 0, 15, 23, 8
INVAR-38, Run: 044, F, 27, 0, 15, 23, 8
INVAR-38, Run: 045, F, 27, 0, 15, 23, 8
INVAR-38, Run: 046, F, 26, 0, 17, 24, 7
INVAR-38, Run: 047, F, 25, 0, 19, 25, 6
INVAR-38, Run: 048, F, 25, 0, 19, 25, 6
INVAR-38, Run: 049, F, 27, 0, 15, 23, 8
INVAR-38, Run: 050, F, 23, 0, 23, 27, 4
INVAR-38, Run: 051, F, 29, 0, 11, 21, 10
INVAR-38, Run: 052, F, 26, 0, 17, 24, 7
INVAR-38, Run: 053, F, 25, 0, 19, 25, 6
INVAR-38, Run: 054, F, 25, 0, 19, 25, 6
INVAR-38, Run: 055, F, 25, 0, 19, 25, 6
INVAR-38, Run: 056, F, 28, 0, 13, 22, 9
INVAR-38, Run: 057, F, 26, 0, 17, 24, 7
INVAR-38, Run: 058, F, 26, 0, 17, 24, 7
INVAR-38, Run: 059, F, 26, 0, 17, 24, 7
INVAR-38, Run: 060, F, 25, 0, 19, 25, 6
INVAR-38, Run: 061, F, 24, 0, 21, 26, 5
INVAR-38, Run: 062, F, 25, 0, 19, 25, 6
INVAR-38, Run: 063, F, 28, 0, 13, 22, 9
INVAR-38, Run: 064, F, 28, 0, 13, 22, 9
INVAR-38, Run: 065, F, 26, 0, 17, 24, 7
INVAR-38, Run: 066, F, 25, 0, 19, 25, 6
INVAR-38, Run: 067, F, 25, 0, 19, 25, 6
INVAR-38, Run: 068, F, 24, 0, 21, 26, 5
INVAR-38, Run: 069, F, 25, 0, 19, 25, 6
INVAR-38, Run: 070, F, 29, 0, 11, 21, 10
INVAR-38, Run: 071, F, 25, 0, 19, 25, 6
INVAR-38, Run: 072, F, 25, 0, 19, 25, 6
INVAR-38, Run: 073, F, 26, 0, 17, 24, 7
INVAR-38, Run: 074, F, 25, 0, 19, 25, 6
INVAR-38, Run: 075, F, 27, 0, 15, 23, 8
INVAR-38, Run: 076, F, 28, 0, 13, 22, 9
INVAR-38, Run: 077, F, 27, 0, 15, 23, 8
INVAR-38, Run: 078, F, 26, 0, 17, 24, 7
INVAR-38, Run: 079, F, 27, 0, 15, 23, 8
INVAR-38, Run: 080, F, 25, 0, 19, 25, 6
INVAR-38, Run: 081, F, 27, 0, 15, 23, 8
INVAR-38, Run: 082, F, 24, 0, 21, 26, 5
INVAR-38, Run: 083, F, 25, 0, 19, 25, 6
INVAR-38, Run: 084, F, 25, 0, 19, 25, 6
INVAR-38, Run: 085, F, 27, 0, 15, 23, 8
INVAR-38, Run: 086, F, 28, 0, 13, 22, 9
INVAR-38, Run: 087, F, 29, 0, 11, 21, 10
INVAR-38, Run: 088, F, 25, 0, 19, 25, 6
INVAR-38, Run: 089, F, 27, 0, 15, 23, 8
INVAR-38, Run: 090, F, 27, 0, 15, 23, 8
INVAR-38, Run: 091, F, 26, 0, 17, 24, 7
INVAR-38, Run: 092, F, 24, 0, 21, 26, 5
INVAR-38, Run: 093, F, 27, 0, 15, 23, 8
INVAR-38, Run: 094, F, 27, 0, 15, 23, 8
INVAR-38, Run: 095, F, 27, 0, 15, 23, 8
INVAR-38, Run: 096, F, 26, 0, 17, 24, 7
INVAR-38, Run: 097, F, 26, 0, 17, 24, 7
INVAR-38, Run: 098, F, 27, 0, 15, 23, 8
INVAR-38, Run: 099, F, 24, 0, 21, 26, 5
INVAR-38, Run: 100, F, 27, 0, 15, 23, 8
INVAR-39, Run: 001, F, 49, 0, 37, 51, 14
INVAR-39, Run: 002, F, 51, 0, 33, 49, 16
INVAR-39, Run: 003, F, 45, 0, 45, 55, 10
INVAR-39, Run: 004, F, 49, 0, 37, 51, 14
INVAR-39, Run: 005, F, 49, 0, 37, 51, 14
INVAR-39, Run: 006, F, 49, 0, 37, 51, 14
INVAR-39, Run: 007, F, 50, 0, 35, 50, 15
INVAR-39, Run: 008, F, 48, 0, 39, 52, 13
INVAR-39, Run: 009, F, 47, 0, 41, 53, 12
INVAR-39, Run: 010, F, 49, 0, 37, 51, 14
INVAR-39, Run: 011, F, 51, 0, 33, 49, 16
INVAR-39, Run: 012, F, 50, 0, 35, 50, 15
INVAR-39, Run: 013, F, 54, 0, 27, 46, 19
INVAR-39, Run: 014, F, 50, 0, 35, 50, 15
INVAR-39, Run: 015, F, 49, 0, 37, 51, 14
INVAR-39, Run: 016, F, 50, 0, 35, 50, 15
INVAR-39, Run: 017, F, 53, 0, 29, 47, 18
INVAR-39, Run: 018, F, 54, 0, 27, 46, 19
INVAR-39, Run: 019, F, 51, 0, 33, 49, 16
INVAR-39, Run: 020, F, 47, 0, 41, 53, 12
INVAR-39, Run: 021, F, 51, 0, 33, 49, 16
INVAR-39, Run: 022, F, 52, 0, 31, 48, 17
INVAR-39, Run: 023, F, 53, 0, 29, 47, 18
INVAR-39, Run: 024, F, 53, 0, 29, 47, 18
INVAR-39, Run: 025, F, 50, 0, 35, 50, 15
INVAR-39, Run: 026, F, 49, 0, 37, 51, 14
INVAR-39, Run: 027, F, 50, 0, 35, 50, 15
INVAR-39, Run: 028, F, 47, 0, 41, 53, 12
INVAR-39, Run: 029, F, 49, 0, 37, 51, 14
INVAR-39, Run: 030, F, 52, 0, 31, 48, 17
INVAR-39, Run: 031, F, 52, 0, 31, 48, 17
INVAR-39, Run: 032, F, 50, 0, 35, 50, 15
INVAR-39, Run: 033, F, 48, 0, 39, 52, 13
INVAR-39, Run: 034, F, 50, 0, 35, 50, 15
INVAR-39, Run: 035, F, 52, 0, 31, 48, 17
INVAR-39, Run: 036, F, 53, 0, 29, 47, 18
