Input Number, Run_Number, Result@ 100, XP, X, Z, Y, YP, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-12, Run: 031, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 032, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 033, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 034, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 035, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 036, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 037, P, 0, 0, 202, 0, 72, 2, 130, 200, 128
INVAR-12, Run: 038, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 039, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 040, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 041, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 042, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 043, P, 0, 0, 202, 0, 72, 2, 130, 200, 128
INVAR-12, Run: 044, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 045, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 046, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 047, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 048, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 049, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 050, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 051, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 052, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 053, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 054, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 055, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 056, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 057, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 058, P, 0, 0, 204, 0, 74, 4, 130, 200, 126
INVAR-12, Run: 059, P, 0, 0, 202, 0, 72, 2, 130, 200, 128
INVAR-12, Run: 060, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 061, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 062, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 063, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 064, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 065, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 066, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 067, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 068, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 069, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 070, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 071, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 072, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 073, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 074, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 075, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 076, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 077, P, 0, 0, 202, 0, 72, 2, 130, 200, 128
INVAR-12, Run: 078, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 079, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 080, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 081, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 082, P, 0, 0, 202, 0, 72, 2, 130, 200, 128
INVAR-12, Run: 083, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 084, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 085, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 086, P, 0, 0, 202, 0, 72, 2, 130, 200, 128
INVAR-12, Run: 087, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 088, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 089, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 090, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 091, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 092, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 093, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 094, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 095, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 096, P, 0, 0, 203, 0, 73, 3, 130, 200, 127
INVAR-12, Run: 097, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 098, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-12, Run: 099, P, 0, 0, 201, 0, 71, 1, 130, 200, 129
INVAR-12, Run: 100, P, 0, 0, 200, 0, 70, 0, 130, 200, 130
INVAR-13, Run: 001, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 002, P, 0, 0, 19, 0, 14, 1, 5, 18, 4
INVAR-13, Run: 003, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 004, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 005, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 006, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 007, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 008, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 009, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 010, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 011, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 012, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 013, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 014, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 015, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 016, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 017, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 018, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 019, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 020, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 021, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 022, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 023, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 024, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 025, P, 0, 0, 19, 0, 14, 1, 5, 18, 4
INVAR-13, Run: 026, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 027, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 028, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 029, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 030, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 031, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 032, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 033, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 034, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 035, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 036, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 037, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 038, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 039, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 040, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 041, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 042, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 043, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 044, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 045, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 046, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 047, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 048, P, 0, 0, 20, 0, 15, 2, 5, 18, 3
INVAR-13, Run: 049, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 050, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 051, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 052, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 053, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 054, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 055, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 056, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 057, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 058, P, 0, 0, 19, 0, 14, 1, 5, 18, 4
INVAR-13, Run: 059, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 060, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 061, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 062, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 063, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 064, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 065, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 066, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 067, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 068, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 069, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 070, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 071, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 072, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 073, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 074, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 075, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 076, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 077, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 078, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 079, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 080, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 081, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 082, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 083, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 084, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 085, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 086, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 087, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 088, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 089, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 090, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 091, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 092, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 093, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 094, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 095, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 096, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 097, P, 0, 0, 19, 0, 14, 1, 5, 18, 4
INVAR-13, Run: 098, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 099, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 100, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-14, Run: 001, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 002, P, 0, 0, 106, 0, 13, 20, 93, 86, 73
INVAR-14, Run: 003, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 004, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 005, P, 0, 0, 97, 0, 4, 11, 93, 86, 82
INVAR-14, Run: 006, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 007, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 008, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 009, P, 0, 0, 97, 0, 4, 11, 93, 86, 82
INVAR-14, Run: 010, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 011, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 012, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 013, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 014, P, 0, 0, 99, 0, 6, 13, 93, 86, 80
INVAR-14, Run: 015, P, 0, 0, 95, 0, 2, 9, 93, 86, 84
INVAR-14, Run: 016, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 017, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 018, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 019, P, 0, 0, 99, 0, 6, 13, 93, 86, 80
INVAR-14, Run: 020, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 021, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 022, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 023, P, 0, 0, 100, 0, 7, 14, 93, 86, 79
INVAR-14, Run: 024, P, 0, 0, 101, 0, 8, 15, 93, 86, 78
INVAR-14, Run: 025, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 026, P, 0, 0, 103, 0, 10, 17, 93, 86, 76
INVAR-14, Run: 027, P, 0, 0, 98, 0, 5, 12, 93, 86, 81
INVAR-14, Run: 028, P, 0, 0, 96, 0, 3, 10, 93, 86, 83
INVAR-14, Run: 029, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 030, P, 0, 0, 101, 0, 8, 15, 93, 86, 78
INVAR-14, Run: 031, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 032, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 033, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 034, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 035, P, 0, 0, 96, 0, 3, 10, 93, 86, 83
INVAR-14, Run: 036, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 037, P, 0, 0, 95, 0, 2, 9, 93, 86, 84
INVAR-14, Run: 038, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 039, P, 0, 0, 96, 0, 3, 10, 93, 86, 83
INVAR-14, Run: 040, P, 0, 0, 102, 0, 9, 16, 93, 86, 77
INVAR-14, Run: 041, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 042, P, 0, 0, 96, 0, 3, 10, 93, 86, 83
INVAR-14, Run: 043, P, 0, 0, 97, 0, 4, 11, 93, 86, 82
INVAR-14, Run: 044, P, 0, 0, 100, 0, 7, 14, 93, 86, 79
INVAR-14, Run: 045, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 046, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 047, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 048, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 049, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 050, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 051, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 052, P, 0, 0, 98, 0, 5, 12, 93, 86, 81
INVAR-14, Run: 053, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 054, P, 0, 0, 99, 0, 6, 13, 93, 86, 80
INVAR-14, Run: 055, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 056, P, 0, 0, 97, 0, 4, 11, 93, 86, 82
INVAR-14, Run: 057, P, 0, 0, 101, 0, 8, 15, 93, 86, 78
INVAR-14, Run: 058, P, 0, 0, 95, 0, 2, 9, 93, 86, 84
INVAR-14, Run: 059, P, 0, 0, 98, 0, 5, 12, 93, 86, 81
INVAR-14, Run: 060, P, 0, 0, 96, 0, 3, 10, 93, 86, 83
INVAR-14, Run: 061, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 062, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 063, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 064, P, 0, 0, 97, 0, 4, 11, 93, 86, 82
INVAR-14, Run: 065, P, 0, 0, 105, 0, 12, 19, 93, 86, 74
INVAR-14, Run: 066, P, 0, 0, 98, 0, 5, 12, 93, 86, 81
INVAR-14, Run: 067, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 068, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 069, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 070, P, 0, 0, 99, 0, 6, 13, 93, 86, 80
INVAR-14, Run: 071, P, 0, 0, 95, 0, 2, 9, 93, 86, 84
INVAR-14, Run: 072, P, 0, 0, 99, 0, 6, 13, 93, 86, 80
INVAR-14, Run: 073, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 074, P, 0, 0, 100, 0, 7, 14, 93, 86, 79
INVAR-14, Run: 075, P, 0, 0, 98, 0, 5, 12, 93, 86, 81
INVAR-14, Run: 076, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 077, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 078, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 079, P, 0, 0, 102, 0, 9, 16, 93, 86, 77
INVAR-14, Run: 080, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 081, P, 0, 0, 103, 0, 10, 17, 93, 86, 76
INVAR-14, Run: 082, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 083, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 084, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 085, P, 0, 0, 95, 0, 2, 9, 93, 86, 84
INVAR-14, Run: 086, P, 0, 0, 104, 0, 11, 18, 93, 86, 75
INVAR-14, Run: 087, P, 0, 0, 93, 0, 0, 7, 93, 86, 86
INVAR-14, Run: 088, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 089, P, 0, 0, 96, 0, 3, 10, 93, 86, 83
INVAR-14, Run: 090, P, 0, 0, 97, 0, 4, 11, 93, 86, 82
INVAR-14, Run: 091, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 092, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 093, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 094, P, 0, 0, 94, 0, 1, 8, 93, 86, 85
INVAR-14, Run: 095, P, 0, 0, 96, 0, 3, 10, 93, 86, 83
INVAR-14, Run: 096, P, 0, 0, 96, 0, 3, 10, 93, 86, 83
INVAR-14, Run: 097, P, 1, 0, 93, 0, 0, 6, 93, 86, 86
INVAR-14, Run: 098, P, 0, 0, 95, 0, 2, 9, 93, 86, 84
INVAR-14, Run: 099, P, 0, 0, 96, 0, 3, 10, 93, 86, 83
INVAR-14, Run: 100, P, 0, 0, 95, 0, 2, 9, 93, 86, 84
INVAR-15, Run: 001, P, 0, 0, 176, 0, 3, 14, 173, 162, 159
INVAR-15, Run: 002, P, 0, 0, 177, 0, 4, 15, 173, 162, 158
INVAR-15, Run: 003, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 004, P, 0, 0, 177, 0, 4, 15, 173, 162, 158
INVAR-15, Run: 005, P, 0, 0, 176, 0, 3, 14, 173, 162, 159
INVAR-15, Run: 006, P, 1, 0, 173, 0, 0, 10, 173, 162, 162
INVAR-15, Run: 007, P, 0, 0, 177, 0, 4, 15, 173, 162, 158
INVAR-15, Run: 008, P, 0, 0, 175, 0, 2, 13, 173, 162, 160
INVAR-15, Run: 009, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 010, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 011, P, 0, 0, 175, 0, 2, 13, 173, 162, 160
INVAR-15, Run: 012, P, 0, 0, 179, 0, 6, 17, 173, 162, 156
INVAR-15, Run: 013, P, 0, 0, 179, 0, 6, 17, 173, 162, 156
INVAR-15, Run: 014, P, 1, 0, 173, 0, 0, 10, 173, 162, 162
INVAR-15, Run: 015, P, 1, 0, 173, 0, 0, 10, 173, 162, 162
INVAR-15, Run: 016, P, 0, 0, 177, 0, 4, 15, 173, 162, 158
INVAR-15, Run: 017, P, 0, 0, 182, 0, 9, 20, 173, 162, 153
INVAR-15, Run: 018, P, 1, 0, 173, 0, 0, 10, 173, 162, 162
INVAR-15, Run: 019, P, 0, 0, 175, 0, 2, 13, 173, 162, 160
INVAR-15, Run: 020, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 021, P, 1, 0, 173, 0, 0, 10, 173, 162, 162
INVAR-15, Run: 022, P, 1, 0, 173, 0, 0, 10, 173, 162, 162
INVAR-15, Run: 023, P, 1, 0, 173, 0, 0, 10, 173, 162, 162
INVAR-15, Run: 024, P, 1, 0, 173, 0, 0, 10, 173, 162, 162
INVAR-15, Run: 025, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 026, P, 0, 0, 177, 0, 4, 15, 173, 162, 158
INVAR-15, Run: 027, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 028, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 029, P, 0, 0, 174, 0, 1, 12, 173, 162, 161
INVAR-15, Run: 030, P, 1, 0, 173, 0, 0, 10, 173, 162, 162
INVAR-15, Run: 031, P, 0, 0, 177, 0, 4, 15, 173, 162, 158
INVAR-15, Run: 032, P, 0, 0, 185, 0, 12, 23, 173, 162, 150
INVAR-15, Run: 033, P, 1, 0, 173, 0, 0, 10, 173, 162, 162
INVAR-15, Run: 034, P, 0, 0, 182, 0, 9, 20, 173, 162, 153
INVAR-15, Run: 035, P, 0, 0, 179, 0, 6, 17, 173, 162, 156
INVAR-15, Run: 036, P, 0, 0, 180, 0, 7, 18, 173, 162, 155
INVAR-15, Run: 037, P, 0, 0, 174, 0, 1, 12, 173, 162, 161
INVAR-15, Run: 038, P, 0, 0, 179, 0, 6, 17, 173, 162, 156
INVAR-15, Run: 039, P, 0, 0, 183, 0, 10, 21, 173, 162, 152
INVAR-15, Run: 040, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 041, P, 0, 0, 175, 0, 2, 13, 173, 162, 160
INVAR-15, Run: 042, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 043, P, 0, 0, 176, 0, 3, 14, 173, 162, 159
INVAR-15, Run: 044, P, 0, 0, 185, 0, 12, 23, 173, 162, 150
INVAR-15, Run: 045, P, 0, 0, 188, 0, 15, 26, 173, 162, 147
INVAR-15, Run: 046, P, 0, 0, 176, 0, 3, 14, 173, 162, 159
INVAR-15, Run: 047, P, 0, 0, 179, 0, 6, 17, 173, 162, 156
INVAR-15, Run: 048, P, 0, 0, 179, 0, 6, 17, 173, 162, 156
INVAR-15, Run: 049, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 050, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 051, P, 0, 0, 176, 0, 3, 14, 173, 162, 159
INVAR-15, Run: 052, P, 1, 0, 173, 0, 0, 10, 173, 162, 162
INVAR-15, Run: 053, P, 0, 0, 174, 0, 1, 12, 173, 162, 161
INVAR-15, Run: 054, P, 0, 0, 178, 0, 5, 16, 173, 162, 157
INVAR-15, Run: 055, P, 0, 0, 179, 0, 6, 17, 173, 162, 156
INVAR-15, Run: 056, P, 0, 0, 177, 0, 4, 15, 173, 162, 158
INVAR-15, Run: 057, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
INVAR-15, Run: 058, P, 0, 0, 176, 0, 3, 14, 173, 162, 159
INVAR-15, Run: 059, P, 0, 0, 181, 0, 8, 19, 173, 162, 154
INVAR-15, Run: 060, P, 0, 0, 184, 0, 11, 22, 173, 162, 151
INVAR-15, Run: 061, P, 0, 0, 173, 0, 0, 11, 173, 162, 162
