Input Number, Run_Number, Result@ 100, X, XP, Z, Y, YP, Reaction1, Reaction2, Reaction3
INVAR-33, Run: 021, P, 0, 0, 10039, 100, 0, 0, 10039, 0
INVAR-33, Run: 022, P, 0, 0, 10193, 100, 0, 0, 10193, 0
INVAR-33, Run: 023, P, 0, 0, 10058, 100, 0, 0, 10058, 0
INVAR-33, Run: 024, P, 0, 0, 9953, 100, 0, 0, 9953, 0
INVAR-33, Run: 025, P, 0, 0, 10000, 100, 0, 0, 10000, 0
INVAR-33, Run: 026, P, 0, 0, 10000, 100, 0, 0, 10000, 0
INVAR-33, Run: 027, P, 0, 0, 9997, 100, 0, 0, 9997, 0
INVAR-33, Run: 028, P, 0, 0, 9969, 100, 0, 0, 9969, 0
INVAR-33, Run: 029, P, 0, 0, 9829, 100, 0, 0, 9829, 0
INVAR-33, Run: 030, P, 0, 0, 10016, 100, 0, 0, 10016, 0
INVAR-33, Run: 031, P, 0, 0, 10172, 100, 0, 0, 10172, 0
INVAR-33, Run: 032, P, 0, 0, 10017, 100, 0, 0, 10017, 0
INVAR-33, Run: 033, P, 0, 0, 9957, 100, 0, 0, 9957, 0
INVAR-33, Run: 034, P, 0, 0, 10001, 100, 0, 0, 10001, 0
INVAR-33, Run: 035, P, 0, 0, 9996, 100, 0, 0, 9996, 0
INVAR-33, Run: 036, P, 0, 0, 9963, 100, 0, 0, 9963, 0
INVAR-33, Run: 037, P, 0, 0, 9939, 100, 0, 0, 9939, 0
INVAR-33, Run: 038, P, 0, 0, 10177, 100, 0, 0, 10177, 0
INVAR-33, Run: 039, P, 0, 0, 10111, 100, 0, 0, 10111, 0
INVAR-33, Run: 040, P, 0, 0, 9835, 100, 0, 0, 9835, 0
INVAR-33, Run: 041, P, 0, 0, 10063, 100, 0, 0, 10063, 0
INVAR-33, Run: 042, P, 0, 0, 10025, 100, 0, 0, 10025, 0
INVAR-33, Run: 043, P, 0, 0, 10017, 100, 0, 0, 10017, 0
INVAR-33, Run: 044, P, 0, 0, 10026, 100, 0, 0, 10026, 0
INVAR-33, Run: 045, P, 0, 0, 10212, 100, 0, 0, 10212, 0
INVAR-33, Run: 046, P, 0, 0, 10039, 100, 0, 0, 10039, 0
INVAR-33, Run: 047, P, 0, 0, 9965, 100, 0, 0, 9965, 0
INVAR-33, Run: 048, P, 0, 0, 10044, 100, 0, 0, 10044, 0
INVAR-33, Run: 049, P, 0, 0, 9935, 100, 0, 0, 9935, 0
INVAR-33, Run: 050, P, 0, 0, 10037, 100, 0, 0, 10037, 0
INVAR-33, Run: 051, P, 0, 0, 9992, 100, 0, 0, 9992, 0
INVAR-33, Run: 052, P, 0, 0, 9965, 100, 0, 0, 9965, 0
INVAR-33, Run: 053, P, 0, 0, 9998, 100, 0, 0, 9998, 0
INVAR-33, Run: 054, P, 0, 0, 10175, 100, 0, 0, 10175, 0
INVAR-33, Run: 055, P, 0, 0, 10032, 100, 0, 0, 10032, 0
INVAR-33, Run: 056, P, 0, 0, 9933, 100, 0, 0, 9933, 0
INVAR-33, Run: 057, P, 0, 0, 9920, 100, 0, 0, 9920, 0
INVAR-33, Run: 058, P, 0, 0, 9918, 100, 0, 0, 9918, 0
INVAR-33, Run: 059, P, 0, 0, 9923, 100, 0, 0, 9923, 0
INVAR-33, Run: 060, P, 0, 0, 9936, 100, 0, 0, 9936, 0
INVAR-33, Run: 061, P, 0, 0, 10219, 100, 0, 0, 10219, 0
INVAR-33, Run: 062, P, 0, 0, 9979, 100, 0, 0, 9979, 0
INVAR-33, Run: 063, P, 0, 0, 9816, 100, 0, 0, 9816, 0
INVAR-33, Run: 064, P, 0, 0, 10059, 100, 0, 0, 10059, 0
INVAR-33, Run: 065, P, 0, 0, 9844, 100, 0, 0, 9844, 0
INVAR-33, Run: 066, P, 0, 0, 9973, 100, 0, 0, 9973, 0
INVAR-33, Run: 067, P, 0, 0, 9973, 100, 0, 0, 9973, 0
INVAR-33, Run: 068, P, 0, 0, 10035, 100, 0, 0, 10035, 0
INVAR-33, Run: 069, P, 0, 0, 10149, 100, 0, 0, 10149, 0
INVAR-33, Run: 070, P, 0, 0, 9886, 100, 0, 0, 9886, 0
INVAR-33, Run: 071, P, 0, 0, 10034, 100, 0, 0, 10034, 0
INVAR-33, Run: 072, P, 0, 0, 9989, 100, 0, 0, 9989, 0
INVAR-33, Run: 073, P, 0, 0, 10065, 100, 0, 0, 10065, 0
INVAR-33, Run: 074, P, 0, 0, 9925, 100, 0, 0, 9925, 0
INVAR-33, Run: 075, P, 0, 0, 9962, 100, 0, 0, 9962, 0
INVAR-33, Run: 076, P, 0, 0, 10040, 100, 0, 0, 10040, 0
INVAR-33, Run: 077, P, 0, 0, 9948, 100, 0, 0, 9948, 0
INVAR-33, Run: 078, P, 0, 0, 10125, 100, 0, 0, 10125, 0
INVAR-33, Run: 079, P, 0, 0, 10028, 100, 0, 0, 10028, 0
INVAR-33, Run: 080, P, 0, 0, 10111, 100, 0, 0, 10111, 0
INVAR-33, Run: 081, P, 0, 0, 9845, 100, 0, 0, 9845, 0
INVAR-33, Run: 082, P, 0, 0, 9886, 100, 0, 0, 9886, 0
INVAR-33, Run: 083, P, 0, 0, 9925, 100, 0, 0, 9925, 0
INVAR-33, Run: 084, P, 0, 0, 10126, 100, 0, 0, 10126, 0
INVAR-33, Run: 085, P, 0, 0, 10007, 100, 0, 0, 10007, 0
INVAR-33, Run: 086, P, 0, 0, 10054, 100, 0, 0, 10054, 0
INVAR-33, Run: 087, P, 0, 0, 9952, 100, 0, 0, 9952, 0
INVAR-33, Run: 088, P, 0, 0, 10139, 100, 0, 0, 10139, 0
INVAR-33, Run: 089, P, 0, 0, 9954, 100, 0, 0, 9954, 0
INVAR-33, Run: 090, P, 0, 0, 10200, 100, 0, 0, 10200, 0
INVAR-33, Run: 091, P, 0, 0, 10058, 100, 0, 0, 10058, 0
INVAR-33, Run: 092, P, 0, 0, 10115, 100, 0, 0, 10115, 0
INVAR-33, Run: 093, P, 0, 0, 10085, 100, 0, 0, 10085, 0
INVAR-33, Run: 094, P, 0, 0, 10060, 100, 0, 0, 10060, 0
INVAR-33, Run: 095, P, 0, 0, 10055, 100, 0, 0, 10055, 0
INVAR-33, Run: 096, P, 0, 0, 10032, 100, 0, 0, 10032, 0
INVAR-33, Run: 097, P, 0, 0, 10283, 100, 0, 0, 10283, 0
INVAR-33, Run: 098, P, 0, 0, 9975, 100, 0, 0, 9975, 0
INVAR-33, Run: 099, P, 0, 0, 10112, 100, 0, 0, 10112, 0
INVAR-33, Run: 100, P, 0, 0, 10046, 100, 0, 0, 10046, 0
INVAR-34, Run: 001, P, 0, 0, 20117, 200, 0, 0, 20117, 0
INVAR-34, Run: 002, P, 0, 0, 19942, 200, 0, 0, 19942, 0
INVAR-34, Run: 003, P, 0, 0, 20411, 200, 0, 0, 20411, 0
INVAR-34, Run: 004, P, 0, 0, 20197, 200, 0, 0, 20197, 0
INVAR-34, Run: 005, P, 0, 0, 19850, 200, 0, 0, 19850, 0
INVAR-34, Run: 006, P, 0, 0, 19964, 200, 0, 0, 19964, 0
INVAR-34, Run: 007, P, 0, 0, 20222, 200, 0, 0, 20222, 0
INVAR-34, Run: 008, P, 0, 0, 20026, 200, 0, 0, 20026, 0
INVAR-34, Run: 009, P, 0, 0, 19983, 200, 0, 0, 19983, 0
INVAR-34, Run: 010, P, 0, 0, 20077, 200, 0, 0, 20077, 0
INVAR-34, Run: 011, P, 0, 0, 20059, 200, 0, 0, 20059, 0
INVAR-34, Run: 012, P, 0, 0, 19933, 200, 0, 0, 19933, 0
INVAR-34, Run: 013, P, 0, 0, 20044, 200, 0, 0, 20044, 0
INVAR-34, Run: 014, P, 0, 0, 19857, 200, 0, 0, 19857, 0
INVAR-34, Run: 015, P, 0, 0, 19980, 200, 0, 0, 19980, 0
INVAR-34, Run: 016, P, 0, 0, 20023, 200, 0, 0, 20023, 0
INVAR-34, Run: 017, P, 0, 0, 19884, 200, 0, 0, 19884, 0
INVAR-34, Run: 018, P, 0, 0, 19870, 200, 0, 0, 19870, 0
INVAR-34, Run: 019, P, 0, 0, 20143, 200, 0, 0, 20143, 0
INVAR-34, Run: 020, P, 0, 0, 19840, 200, 0, 0, 19840, 0
INVAR-34, Run: 021, P, 0, 0, 19791, 200, 0, 0, 19791, 0
INVAR-34, Run: 022, P, 0, 0, 20120, 200, 0, 0, 20120, 0
INVAR-34, Run: 023, P, 0, 0, 19976, 200, 0, 0, 19976, 0
INVAR-34, Run: 024, P, 0, 0, 20183, 200, 0, 0, 20183, 0
INVAR-34, Run: 025, P, 0, 0, 20092, 200, 0, 0, 20092, 0
INVAR-34, Run: 026, P, 0, 0, 20247, 200, 0, 0, 20247, 0
INVAR-34, Run: 027, P, 0, 0, 20188, 200, 0, 0, 20188, 0
INVAR-34, Run: 028, P, 0, 0, 20252, 200, 0, 0, 20252, 0
INVAR-34, Run: 029, P, 0, 0, 19739, 200, 0, 0, 19739, 0
INVAR-34, Run: 030, P, 0, 0, 20095, 200, 0, 0, 20095, 0
INVAR-34, Run: 031, P, 0, 0, 20008, 200, 0, 0, 20008, 0
INVAR-34, Run: 032, P, 0, 0, 19956, 200, 0, 0, 19956, 0
INVAR-34, Run: 033, P, 0, 0, 20064, 200, 0, 0, 20064, 0
INVAR-34, Run: 034, P, 0, 0, 20194, 200, 0, 0, 20194, 0
INVAR-34, Run: 035, P, 0, 0, 19952, 200, 0, 0, 19952, 0
INVAR-34, Run: 036, P, 0, 0, 19982, 200, 0, 0, 19982, 0
INVAR-34, Run: 037, P, 0, 0, 19771, 200, 0, 0, 19771, 0
INVAR-34, Run: 038, P, 0, 0, 20077, 200, 0, 0, 20077, 0
INVAR-34, Run: 039, P, 0, 0, 20038, 200, 0, 0, 20038, 0
INVAR-34, Run: 040, P, 0, 0, 20171, 200, 0, 0, 20171, 0
INVAR-34, Run: 041, P, 0, 0, 19938, 200, 0, 0, 19938, 0
INVAR-34, Run: 042, P, 0, 0, 19957, 200, 0, 0, 19957, 0
INVAR-34, Run: 043, P, 0, 0, 20054, 200, 0, 0, 20054, 0
INVAR-34, Run: 044, P, 0, 0, 20011, 200, 0, 0, 20011, 0
INVAR-34, Run: 045, P, 0, 0, 19888, 200, 0, 0, 19888, 0
INVAR-34, Run: 046, P, 0, 0, 20095, 200, 0, 0, 20095, 0
INVAR-34, Run: 047, P, 0, 0, 20103, 200, 0, 0, 20103, 0
INVAR-34, Run: 048, P, 0, 0, 19843, 200, 0, 0, 19843, 0
INVAR-34, Run: 049, P, 0, 0, 19909, 200, 0, 0, 19909, 0
INVAR-34, Run: 050, P, 0, 0, 19931, 200, 0, 0, 19931, 0
INVAR-34, Run: 051, P, 0, 0, 20093, 200, 0, 0, 20093, 0
INVAR-34, Run: 052, P, 0, 0, 20071, 200, 0, 0, 20071, 0
INVAR-34, Run: 053, P, 0, 0, 20179, 200, 0, 0, 20179, 0
INVAR-34, Run: 054, P, 0, 0, 20042, 200, 0, 0, 20042, 0
INVAR-34, Run: 055, P, 0, 0, 20085, 200, 0, 0, 20085, 0
INVAR-34, Run: 056, P, 0, 0, 19825, 200, 0, 0, 19825, 0
INVAR-34, Run: 057, P, 0, 0, 20040, 200, 0, 0, 20040, 0
INVAR-34, Run: 058, P, 0, 0, 19963, 200, 0, 0, 19963, 0
INVAR-34, Run: 059, P, 0, 0, 19913, 200, 0, 0, 19913, 0
INVAR-34, Run: 060, P, 0, 0, 19821, 200, 0, 0, 19821, 0
INVAR-34, Run: 061, P, 0, 0, 20159, 200, 0, 0, 20159, 0
INVAR-34, Run: 062, P, 0, 0, 20147, 200, 0, 0, 20147, 0
INVAR-34, Run: 063, P, 0, 0, 20132, 200, 0, 0, 20132, 0
INVAR-34, Run: 064, P, 0, 0, 19667, 200, 0, 0, 19667, 0
INVAR-34, Run: 065, P, 0, 0, 19745, 200, 0, 0, 19745, 0
INVAR-34, Run: 066, P, 0, 0, 19912, 200, 0, 0, 19912, 0
INVAR-34, Run: 067, P, 0, 0, 19971, 200, 0, 0, 19971, 0
INVAR-34, Run: 068, P, 0, 0, 20169, 200, 0, 0, 20169, 0
INVAR-34, Run: 069, P, 0, 0, 19768, 200, 0, 0, 19768, 0
INVAR-34, Run: 070, P, 0, 0, 20040, 200, 0, 0, 20040, 0
INVAR-34, Run: 071, P, 0, 0, 20113, 200, 0, 0, 20113, 0
INVAR-34, Run: 072, P, 0, 0, 20088, 200, 0, 0, 20088, 0
INVAR-34, Run: 073, P, 0, 0, 20028, 200, 0, 0, 20028, 0
INVAR-34, Run: 074, P, 0, 0, 19866, 200, 0, 0, 19866, 0
INVAR-34, Run: 075, P, 0, 0, 19881, 200, 0, 0, 19881, 0
INVAR-34, Run: 076, P, 0, 0, 19867, 200, 0, 0, 19867, 0
INVAR-34, Run: 077, P, 0, 0, 20041, 200, 0, 0, 20041, 0
INVAR-34, Run: 078, P, 0, 0, 19856, 200, 0, 0, 19856, 0
INVAR-34, Run: 079, P, 0, 0, 19925, 200, 0, 0, 19925, 0
INVAR-34, Run: 080, P, 0, 0, 19980, 200, 0, 0, 19980, 0
INVAR-34, Run: 081, P, 0, 0, 19990, 200, 0, 0, 19990, 0
INVAR-34, Run: 082, P, 0, 0, 19943, 200, 0, 0, 19943, 0
INVAR-34, Run: 083, P, 0, 0, 19993, 200, 0, 0, 19993, 0
INVAR-34, Run: 084, P, 0, 0, 20154, 200, 0, 0, 20154, 0
INVAR-34, Run: 085, P, 0, 0, 19803, 200, 0, 0, 19803, 0
INVAR-34, Run: 086, P, 0, 0, 19892, 200, 0, 0, 19892, 0
INVAR-34, Run: 087, P, 0, 0, 19989, 200, 0, 0, 19989, 0
INVAR-34, Run: 088, P, 0, 0, 20129, 200, 0, 0, 20129, 0
INVAR-34, Run: 089, P, 0, 0, 20054, 200, 0, 0, 20054, 0
INVAR-34, Run: 090, P, 0, 0, 20115, 200, 0, 0, 20115, 0
INVAR-34, Run: 091, P, 0, 0, 19995, 200, 0, 0, 19995, 0
INVAR-34, Run: 092, P, 0, 0, 19775, 200, 0, 0, 19775, 0
INVAR-34, Run: 093, P, 0, 0, 19920, 200, 0, 0, 19920, 0
INVAR-34, Run: 094, P, 0, 0, 19921, 200, 0, 0, 19921, 0
INVAR-34, Run: 095, P, 0, 0, 19895, 200, 0, 0, 19895, 0
INVAR-34, Run: 096, P, 0, 0, 20084, 200, 0, 0, 20084, 0
INVAR-34, Run: 097, P, 0, 0, 19919, 200, 0, 0, 19919, 0
INVAR-34, Run: 098, P, 0, 0, 20031, 200, 0, 0, 20031, 0
INVAR-34, Run: 099, P, 0, 0, 20057, 200, 0, 0, 20057, 0
INVAR-34, Run: 100, P, 0, 0, 19919, 200, 0, 0, 19919, 0
INVAR-35, Run: 001, P, 0, 50, 4753, 48, 0, 50, 4703, 0
INVAR-35, Run: 002, P, 0, 50, 4755, 48, 0, 50, 4705, 0
INVAR-35, Run: 003, P, 0, 50, 4821, 48, 0, 50, 4771, 0
INVAR-35, Run: 004, P, 0, 50, 4849, 48, 0, 50, 4799, 0
INVAR-35, Run: 005, P, 0, 50, 4824, 48, 0, 50, 4774, 0
INVAR-35, Run: 006, P, 0, 50, 4870, 48, 0, 50, 4820, 0
INVAR-35, Run: 007, P, 0, 50, 4839, 48, 0, 50, 4789, 0
INVAR-35, Run: 008, P, 0, 50, 4742, 48, 0, 50, 4692, 0
INVAR-35, Run: 009, P, 0, 50, 4787, 48, 0, 50, 4737, 0
INVAR-35, Run: 010, P, 0, 50, 4987, 48, 0, 50, 4937, 0
INVAR-35, Run: 011, P, 0, 50, 4881, 48, 0, 50, 4831, 0
INVAR-35, Run: 012, P, 0, 50, 4942, 48, 0, 50, 4892, 0
INVAR-35, Run: 013, P, 0, 50, 4884, 48, 0, 50, 4834, 0
INVAR-35, Run: 014, P, 0, 50, 4769, 48, 0, 50, 4719, 0
INVAR-35, Run: 015, P, 0, 50, 4754, 48, 0, 50, 4704, 0
INVAR-35, Run: 016, P, 0, 50, 4875, 48, 0, 50, 4825, 0
INVAR-35, Run: 017, P, 0, 50, 4869, 48, 0, 50, 4819, 0
INVAR-35, Run: 018, P, 0, 50, 4869, 48, 0, 50, 4819, 0
INVAR-35, Run: 019, P, 0, 50, 4837, 48, 0, 50, 4787, 0
INVAR-35, Run: 020, P, 0, 50, 4881, 48, 0, 50, 4831, 0
INVAR-35, Run: 021, P, 0, 50, 4754, 48, 0, 50, 4704, 0
INVAR-35, Run: 022, P, 0, 50, 4756, 48, 0, 50, 4706, 0
INVAR-35, Run: 023, P, 0, 50, 4885, 48, 0, 50, 4835, 0
INVAR-35, Run: 024, P, 0, 50, 4885, 48, 0, 50, 4835, 0
INVAR-35, Run: 025, P, 0, 50, 4736, 48, 0, 50, 4686, 0
INVAR-35, Run: 026, P, 0, 50, 4926, 48, 0, 50, 4876, 0
INVAR-35, Run: 027, P, 0, 50, 4737, 48, 0, 50, 4687, 0
INVAR-35, Run: 028, P, 0, 50, 4839, 48, 0, 50, 4789, 0
INVAR-35, Run: 029, P, 0, 50, 4908, 48, 0, 50, 4858, 0
INVAR-35, Run: 030, P, 0, 50, 4929, 48, 0, 50, 4879, 0
INVAR-35, Run: 031, P, 0, 50, 4807, 48, 0, 50, 4757, 0
INVAR-35, Run: 032, P, 0, 50, 4819, 48, 0, 50, 4769, 0
INVAR-35, Run: 033, P, 0, 50, 4861, 48, 0, 50, 4811, 0
INVAR-35, Run: 034, P, 0, 50, 4917, 48, 0, 50, 4867, 0
INVAR-35, Run: 035, P, 0, 50, 4898, 48, 0, 50, 4848, 0
INVAR-35, Run: 036, P, 0, 50, 4819, 48, 0, 50, 4769, 0
INVAR-35, Run: 037, P, 0, 50, 4850, 48, 0, 50, 4800, 0
INVAR-35, Run: 038, P, 0, 50, 4844, 48, 0, 50, 4794, 0
INVAR-35, Run: 039, P, 0, 50, 4744, 48, 0, 50, 4694, 0
INVAR-35, Run: 040, P, 0, 50, 4796, 48, 0, 50, 4746, 0
INVAR-35, Run: 041, P, 0, 50, 4764, 48, 0, 50, 4714, 0
INVAR-35, Run: 042, P, 0, 50, 4825, 48, 0, 50, 4775, 0
INVAR-35, Run: 043, P, 0, 50, 4867, 48, 0, 50, 4817, 0
INVAR-35, Run: 044, P, 0, 50, 4919, 48, 0, 50, 4869, 0
INVAR-35, Run: 045, P, 0, 50, 4839, 48, 0, 50, 4789, 0
INVAR-35, Run: 046, P, 0, 50, 4797, 48, 0, 50, 4747, 0
INVAR-35, Run: 047, P, 0, 50, 4785, 48, 0, 50, 4735, 0
INVAR-35, Run: 048, P, 0, 50, 4959, 48, 0, 50, 4909, 0
INVAR-35, Run: 049, P, 0, 50, 4868, 48, 0, 50, 4818, 0
INVAR-35, Run: 050, P, 0, 50, 4883, 48, 0, 50, 4833, 0
INVAR-35, Run: 051, P, 0, 50, 4925, 48, 0, 50, 4875, 0
INVAR-35, Run: 052, P, 0, 50, 4844, 48, 0, 50, 4794, 0
INVAR-35, Run: 053, P, 0, 50, 4829, 48, 0, 50, 4779, 0
INVAR-35, Run: 054, P, 0, 50, 4932, 48, 0, 50, 4882, 0
INVAR-35, Run: 055, P, 0, 50, 4942, 48, 0, 50, 4892, 0
INVAR-35, Run: 056, P, 0, 50, 4873, 48, 0, 50, 4823, 0
INVAR-35, Run: 057, P, 0, 50, 4838, 48, 0, 50, 4788, 0
INVAR-35, Run: 058, P, 0, 50, 4981, 48, 0, 50, 4931, 0
INVAR-35, Run: 059, P, 0, 50, 4927, 48, 0, 50, 4877, 0
INVAR-35, Run: 060, P, 0, 50, 4713, 48, 0, 50, 4663, 0
INVAR-35, Run: 061, P, 0, 50, 4877, 48, 0, 50, 4827, 0
INVAR-35, Run: 062, P, 0, 50, 4839, 48, 0, 50, 4789, 0
INVAR-35, Run: 063, P, 0, 50, 4800, 48, 0, 50, 4750, 0
INVAR-35, Run: 064, P, 0, 50, 4976, 48, 0, 50, 4926, 0
INVAR-35, Run: 065, P, 0, 50, 4827, 48, 0, 50, 4777, 0
INVAR-35, Run: 066, P, 0, 50, 4825, 48, 0, 50, 4775, 0
INVAR-35, Run: 067, P, 0, 50, 4744, 48, 0, 50, 4694, 0
INVAR-35, Run: 068, P, 0, 50, 4868, 48, 0, 50, 4818, 0
INVAR-35, Run: 069, P, 0, 50, 4786, 48, 0, 50, 4736, 0
INVAR-35, Run: 070, P, 0, 50, 4962, 48, 0, 50, 4912, 0
INVAR-35, Run: 071, P, 0, 50, 4742, 48, 0, 50, 4692, 0
INVAR-35, Run: 072, P, 0, 50, 4827, 48, 0, 50, 4777, 0
INVAR-35, Run: 073, P, 0, 50, 4950, 48, 0, 50, 4900, 0
INVAR-35, Run: 074, P, 0, 50, 4787, 48, 0, 50, 4737, 0
INVAR-35, Run: 075, P, 0, 50, 4983, 48, 0, 50, 4933, 0
INVAR-35, Run: 076, P, 0, 50, 4777, 48, 0, 50, 4727, 0
INVAR-35, Run: 077, P, 0, 50, 4930, 48, 0, 50, 4880, 0
INVAR-35, Run: 078, P, 0, 50, 4823, 48, 0, 50, 4773, 0
INVAR-35, Run: 079, P, 0, 50, 4770, 48, 0, 50, 4720, 0
INVAR-35, Run: 080, P, 0, 50, 4857, 48, 0, 50, 4807, 0
INVAR-35, Run: 081, P, 0, 50, 4895, 48, 0, 50, 4845, 0
INVAR-35, Run: 082, P, 0, 50, 4836, 48, 0, 50, 4786, 0
INVAR-35, Run: 083, P, 0, 50, 4916, 48, 0, 50, 4866, 0
INVAR-35, Run: 084, P, 0, 50, 4704, 48, 0, 50, 4654, 0
INVAR-35, Run: 085, P, 0, 50, 4893, 48, 0, 50, 4843, 0
INVAR-35, Run: 086, P, 0, 50, 5011, 48, 0, 50, 4961, 0
INVAR-35, Run: 087, P, 0, 50, 4820, 48, 0, 50, 4770, 0
INVAR-35, Run: 088, P, 0, 50, 4796, 48, 0, 50, 4746, 0
INVAR-35, Run: 089, P, 0, 50, 4900, 48, 0, 50, 4850, 0
INVAR-35, Run: 090, P, 0, 50, 4825, 48, 0, 50, 4775, 0
INVAR-35, Run: 091, P, 0, 50, 4752, 48, 0, 50, 4702, 0
INVAR-35, Run: 092, P, 0, 50, 4787, 48, 0, 50, 4737, 0
INVAR-35, Run: 093, P, 0, 50, 4785, 48, 0, 50, 4735, 0
INVAR-35, Run: 094, P, 0, 50, 4887, 48, 0, 50, 4837, 0
INVAR-35, Run: 095, P, 0, 50, 4763, 48, 0, 50, 4713, 0
INVAR-35, Run: 096, P, 0, 50, 5006, 48, 0, 50, 4956, 0
INVAR-35, Run: 097, P, 0, 50, 4870, 48, 0, 50, 4820, 0
INVAR-35, Run: 098, P, 0, 50, 4863, 48, 0, 50, 4813, 0
INVAR-35, Run: 099, P, 0, 50, 4828, 48, 0, 50, 4778, 0
INVAR-35, Run: 100, P, 0, 50, 4883, 48, 0, 50, 4833, 0
INVAR-36, Run: 001, P, 0, 100, 5381, 52, 0, 100, 5281, 0
INVAR-36, Run: 002, P, 0, 100, 5340, 52, 0, 100, 5240, 0
INVAR-36, Run: 003, P, 0, 100, 5207, 52, 0, 100, 5107, 0
INVAR-36, Run: 004, P, 0, 100, 5379, 52, 0, 100, 5279, 0
INVAR-36, Run: 005, P, 0, 100, 5320, 52, 0, 100, 5220, 0
INVAR-36, Run: 006, P, 0, 100, 5348, 52, 0, 100, 5248, 0
INVAR-36, Run: 007, P, 0, 100, 5211, 52, 0, 100, 5111, 0
INVAR-36, Run: 008, P, 0, 100, 5323, 52, 0, 100, 5223, 0
INVAR-36, Run: 009, P, 0, 100, 5125, 52, 0, 100, 5025, 0
INVAR-36, Run: 010, P, 0, 100, 5288, 52, 0, 100, 5188, 0
INVAR-36, Run: 011, P, 0, 100, 5221, 52, 0, 100, 5121, 0
INVAR-36, Run: 012, P, 0, 100, 5321, 52, 0, 100, 5221, 0
INVAR-36, Run: 013, P, 0, 100, 5319, 52, 0, 100, 5219, 0
INVAR-36, Run: 014, P, 0, 100, 5510, 52, 0, 100, 5410, 0
INVAR-36, Run: 015, P, 0, 100, 5177, 52, 0, 100, 5077, 0
INVAR-36, Run: 016, P, 0, 100, 5265, 52, 0, 100, 5165, 0
INVAR-36, Run: 017, P, 0, 100, 5300, 52, 0, 100, 5200, 0
INVAR-36, Run: 018, P, 0, 100, 5261, 52, 0, 100, 5161, 0
INVAR-36, Run: 019, P, 0, 100, 5335, 52, 0, 100, 5235, 0
INVAR-36, Run: 020, P, 0, 100, 5303, 52, 0, 100, 5203, 0
INVAR-36, Run: 021, P, 0, 100, 5272, 52, 0, 100, 5172, 0
INVAR-36, Run: 022, P, 0, 100, 5282, 52, 0, 100, 5182, 0
INVAR-36, Run: 023, P, 0, 100, 5239, 52, 0, 100, 5139, 0
INVAR-36, Run: 024, P, 0, 100, 5330, 52, 0, 100, 5230, 0
INVAR-36, Run: 025, P, 0, 100, 5401, 52, 0, 100, 5301, 0
INVAR-36, Run: 026, P, 0, 100, 5277, 52, 0, 100, 5177, 0
INVAR-36, Run: 027, P, 0, 100, 5289, 52, 0, 100, 5189, 0
INVAR-36, Run: 028, P, 0, 100, 5391, 52, 0, 100, 5291, 0
INVAR-36, Run: 029, P, 0, 100, 5326, 52, 0, 100, 5226, 0
INVAR-36, Run: 030, P, 0, 100, 5240, 52, 0, 100, 5140, 0
INVAR-36, Run: 031, P, 0, 100, 5346, 52, 0, 100, 5246, 0
INVAR-36, Run: 032, P, 0, 100, 5278, 52, 0, 100, 5178, 0
INVAR-36, Run: 033, P, 0, 100, 5304, 52, 0, 100, 5204, 0
INVAR-36, Run: 034, P, 0, 100, 5393, 52, 0, 100, 5293, 0
INVAR-36, Run: 035, P, 0, 100, 5169, 52, 0, 100, 5069, 0
INVAR-36, Run: 036, P, 0, 100, 5394, 52, 0, 100, 5294, 0
INVAR-36, Run: 037, P, 0, 100, 5376, 52, 0, 100, 5276, 0
INVAR-36, Run: 038, P, 0, 100, 5238, 52, 0, 100, 5138, 0
INVAR-36, Run: 039, P, 0, 100, 5275, 52, 0, 100, 5175, 0
INVAR-36, Run: 040, P, 0, 100, 5329, 52, 0, 100, 5229, 0
INVAR-36, Run: 041, P, 0, 100, 5307, 52, 0, 100, 5207, 0
INVAR-36, Run: 042, P, 0, 100, 5396, 52, 0, 100, 5296, 0
INVAR-36, Run: 043, P, 0, 100, 5244, 52, 0, 100, 5144, 0
INVAR-36, Run: 044, P, 0, 100, 5172, 52, 0, 100, 5072, 0
INVAR-36, Run: 045, P, 0, 100, 5321, 52, 0, 100, 5221, 0
INVAR-36, Run: 046, P, 0, 100, 5371, 52, 0, 100, 5271, 0
INVAR-36, Run: 047, P, 0, 100, 5194, 52, 0, 100, 5094, 0
INVAR-36, Run: 048, P, 0, 100, 5167, 52, 0, 100, 5067, 0
INVAR-36, Run: 049, P, 0, 100, 5268, 52, 0, 100, 5168, 0
INVAR-36, Run: 050, P, 0, 100, 5162, 52, 0, 100, 5062, 0
INVAR-36, Run: 051, P, 0, 100, 5324, 52, 0, 100, 5224, 0
INVAR-36, Run: 052, P, 0, 100, 5276, 52, 0, 100, 5176, 0
INVAR-36, Run: 053, P, 0, 100, 5362, 52, 0, 100, 5262, 0
INVAR-36, Run: 054, P, 0, 100, 5385, 52, 0, 100, 5285, 0
INVAR-36, Run: 055, P, 0, 100, 5389, 52, 0, 100, 5289, 0
INVAR-36, Run: 056, P, 0, 100, 5204, 52, 0, 100, 5104, 0
INVAR-36, Run: 057, P, 0, 100, 5419, 52, 0, 100, 5319, 0
INVAR-36, Run: 058, P, 0, 100, 5363, 52, 0, 100, 5263, 0
INVAR-36, Run: 059, P, 0, 100, 5499, 52, 0, 100, 5399, 0
INVAR-36, Run: 060, P, 0, 100, 5205, 52, 0, 100, 5105, 0
