Input Number, Run_Number, Result@ 100, YP, X, Z, XP, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-37, Run: 045, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 046, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 047, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 048, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 049, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 050, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 051, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 052, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 053, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 054, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 055, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 056, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 057, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 058, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 059, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 060, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 061, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 062, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 063, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 064, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 065, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 066, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 067, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 068, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 069, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 070, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 071, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 072, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 073, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 074, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 075, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 076, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 077, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 078, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 079, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 080, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 081, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 082, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 083, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 084, F, 0, 0, 212, 54, 0, 4, 204, 154, 150
INVAR-37, Run: 085, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 086, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 087, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 088, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 089, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 090, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 091, F, 0, 0, 206, 50, 0, 2, 202, 154, 152
INVAR-37, Run: 092, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 093, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 094, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 095, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 096, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-37, Run: 097, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 098, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 099, P, 0, 0, 200, 46, 0, 0, 200, 154, 154
INVAR-37, Run: 100, F, 0, 0, 203, 48, 0, 1, 201, 154, 153
INVAR-38, Run: 001, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 002, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 003, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 004, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 005, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 006, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 007, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 008, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 009, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 010, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 011, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 012, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 013, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 014, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 015, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 016, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 017, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 018, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 019, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 020, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 021, F, 0, 0, 56, 23, 0, 2, 52, 31, 29
INVAR-38, Run: 022, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 023, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 024, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 025, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 026, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 027, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 028, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 029, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 030, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 031, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 032, F, 0, 0, 59, 25, 0, 3, 53, 31, 28
INVAR-38, Run: 033, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 034, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 035, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 036, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 037, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 038, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 039, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 040, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 041, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 042, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 043, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 044, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 045, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 046, F, 0, 0, 56, 23, 0, 2, 52, 31, 29
INVAR-38, Run: 047, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 048, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 049, F, 0, 0, 59, 25, 0, 3, 53, 31, 28
INVAR-38, Run: 050, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 051, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 052, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 053, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 054, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 055, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 056, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 057, F, 0, 0, 56, 23, 0, 2, 52, 31, 29
INVAR-38, Run: 058, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 059, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 060, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 061, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 062, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 063, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 064, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 065, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 066, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 067, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 068, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 069, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 070, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 071, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 072, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 073, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 074, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 075, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 076, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 077, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 078, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 079, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 080, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 081, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 082, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 083, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 084, F, 0, 0, 59, 25, 0, 3, 53, 31, 28
INVAR-38, Run: 085, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 086, F, 0, 0, 56, 23, 0, 2, 52, 31, 29
INVAR-38, Run: 087, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 088, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 089, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 090, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 091, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 092, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 093, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 094, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 095, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 096, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 097, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 098, F, 0, 0, 53, 21, 0, 1, 51, 31, 30
INVAR-38, Run: 099, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-38, Run: 100, P, 0, 0, 50, 19, 0, 0, 50, 31, 31
INVAR-39, Run: 001, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 002, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 003, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 004, F, 0, 0, 106, 39, 0, 2, 102, 65, 63
INVAR-39, Run: 005, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 006, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 007, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 008, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 009, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 010, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 011, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 012, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 013, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 014, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 015, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 016, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 017, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 018, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 019, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 020, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 021, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 022, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 023, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 024, F, 0, 0, 109, 41, 0, 3, 103, 65, 62
INVAR-39, Run: 025, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 026, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 027, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 028, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 029, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 030, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 031, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 032, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 033, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 034, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 035, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 036, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 037, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 038, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 039, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 040, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 041, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 042, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 043, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 044, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 045, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 046, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 047, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 048, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 049, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 050, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 051, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 052, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 053, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 054, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 055, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 056, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 057, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 058, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 059, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 060, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 061, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 062, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 063, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 064, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 065, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 066, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 067, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 068, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 069, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 070, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 071, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 072, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 073, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 074, P, 0, 0, 100, 35, 0, 0, 100, 65, 65
INVAR-39, Run: 075, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
INVAR-39, Run: 076, F, 0, 0, 103, 37, 0, 1, 101, 65, 64
