Input Number, Run_Number, Result@ 100, Y, Z, X, NEW_REACTION, Reaction1
INVAR-45, Run: 014, F, 0, 42, 29, 29, 71
INVAR-45, Run: 015, F, 0, 38, 31, 31, 69
INVAR-45, Run: 016, F, 0, 40, 30, 30, 70
INVAR-45, Run: 017, F, 0, 42, 29, 29, 71
INVAR-45, Run: 018, F, 0, 32, 34, 34, 66
INVAR-45, Run: 019, F, 0, 42, 29, 29, 71
INVAR-45, Run: 020, F, 0, 38, 31, 31, 69
INVAR-45, Run: 021, F, 0, 36, 32, 32, 68
INVAR-45, Run: 022, F, 0, 36, 32, 32, 68
INVAR-45, Run: 023, F, 0, 36, 32, 32, 68
INVAR-45, Run: 024, F, 0, 38, 31, 31, 69
INVAR-45, Run: 025, F, 0, 34, 33, 33, 67
INVAR-45, Run: 026, F, 0, 34, 33, 33, 67
INVAR-45, Run: 027, F, 0, 38, 31, 31, 69
INVAR-45, Run: 028, F, 0, 36, 32, 32, 68
INVAR-45, Run: 029, F, 0, 38, 31, 31, 69
INVAR-45, Run: 030, F, 0, 28, 36, 36, 64
INVAR-45, Run: 031, F, 0, 42, 29, 29, 71
INVAR-45, Run: 032, F, 0, 44, 28, 28, 72
INVAR-45, Run: 033, F, 0, 34, 33, 33, 67
INVAR-45, Run: 034, F, 0, 40, 30, 30, 70
INVAR-45, Run: 035, F, 0, 42, 29, 29, 71
INVAR-45, Run: 036, F, 0, 32, 34, 34, 66
INVAR-45, Run: 037, F, 0, 36, 32, 32, 68
INVAR-45, Run: 038, F, 0, 36, 32, 32, 68
INVAR-45, Run: 039, F, 0, 40, 30, 30, 70
INVAR-45, Run: 040, F, 0, 40, 30, 30, 70
INVAR-45, Run: 041, F, 0, 40, 30, 30, 70
INVAR-45, Run: 042, F, 0, 44, 28, 28, 72
INVAR-45, Run: 043, F, 0, 42, 29, 29, 71
INVAR-45, Run: 044, F, 0, 34, 33, 33, 67
INVAR-45, Run: 045, F, 0, 40, 30, 30, 70
INVAR-45, Run: 046, F, 0, 40, 30, 30, 70
INVAR-45, Run: 047, F, 0, 40, 30, 30, 70
INVAR-45, Run: 048, F, 0, 28, 36, 36, 64
INVAR-45, Run: 049, F, 0, 36, 32, 32, 68
INVAR-45, Run: 050, F, 0, 34, 33, 33, 67
INVAR-45, Run: 051, F, 0, 40, 30, 30, 70
INVAR-45, Run: 052, F, 0, 44, 28, 28, 72
INVAR-45, Run: 053, F, 0, 32, 34, 34, 66
INVAR-45, Run: 054, F, 0, 38, 31, 31, 69
INVAR-45, Run: 055, F, 0, 30, 35, 35, 65
INVAR-45, Run: 056, F, 0, 36, 32, 32, 68
INVAR-45, Run: 057, F, 0, 26, 37, 37, 63
INVAR-45, Run: 058, F, 0, 38, 31, 31, 69
INVAR-45, Run: 059, F, 0, 36, 32, 32, 68
INVAR-45, Run: 060, F, 0, 44, 28, 28, 72
INVAR-45, Run: 061, F, 0, 32, 34, 34, 66
INVAR-45, Run: 062, F, 0, 36, 32, 32, 68
INVAR-45, Run: 063, F, 0, 40, 30, 30, 70
INVAR-45, Run: 064, F, 0, 36, 32, 32, 68
INVAR-45, Run: 065, F, 0, 38, 31, 31, 69
INVAR-45, Run: 066, F, 0, 26, 37, 37, 63
INVAR-45, Run: 067, F, 0, 40, 30, 30, 70
INVAR-45, Run: 068, F, 0, 32, 34, 34, 66
INVAR-45, Run: 069, F, 0, 40, 30, 30, 70
INVAR-45, Run: 070, F, 0, 36, 32, 32, 68
INVAR-45, Run: 071, F, 0, 30, 35, 35, 65
INVAR-45, Run: 072, F, 0, 42, 29, 29, 71
INVAR-45, Run: 073, F, 0, 48, 26, 26, 74
INVAR-45, Run: 074, F, 0, 32, 34, 34, 66
INVAR-45, Run: 075, F, 0, 40, 30, 30, 70
INVAR-45, Run: 076, F, 0, 34, 33, 33, 67
INVAR-45, Run: 077, F, 0, 46, 27, 27, 73
INVAR-45, Run: 078, F, 0, 34, 33, 33, 67
INVAR-45, Run: 079, F, 0, 30, 35, 35, 65
INVAR-45, Run: 080, F, 0, 34, 33, 33, 67
INVAR-45, Run: 081, F, 0, 36, 32, 32, 68
INVAR-45, Run: 082, F, 0, 40, 30, 30, 70
INVAR-45, Run: 083, F, 0, 38, 31, 31, 69
INVAR-45, Run: 084, F, 0, 40, 30, 30, 70
INVAR-45, Run: 085, F, 0, 42, 29, 29, 71
INVAR-45, Run: 086, F, 0, 38, 31, 31, 69
INVAR-45, Run: 087, F, 0, 28, 36, 36, 64
INVAR-45, Run: 088, F, 0, 36, 32, 32, 68
INVAR-45, Run: 089, F, 0, 34, 33, 33, 67
INVAR-45, Run: 090, F, 0, 36, 32, 32, 68
INVAR-45, Run: 091, F, 0, 32, 34, 34, 66
INVAR-45, Run: 092, F, 0, 34, 33, 33, 67
INVAR-45, Run: 093, F, 0, 24, 38, 38, 62
INVAR-45, Run: 094, F, 0, 40, 30, 30, 70
INVAR-45, Run: 095, F, 0, 36, 32, 32, 68
INVAR-45, Run: 096, F, 0, 42, 29, 29, 71
INVAR-45, Run: 097, F, 0, 28, 36, 36, 64
INVAR-45, Run: 098, F, 0, 34, 33, 33, 67
INVAR-45, Run: 099, F, 0, 36, 32, 32, 68
INVAR-45, Run: 100, F, 0, 48, 26, 26, 74
INVAR-46, Run: 001, F, 0, 72, 64, 64, 136
INVAR-46, Run: 002, F, 0, 70, 65, 65, 135
INVAR-46, Run: 003, F, 0, 66, 67, 67, 133
INVAR-46, Run: 004, F, 0, 82, 59, 59, 141
INVAR-46, Run: 005, F, 0, 74, 63, 63, 137
INVAR-46, Run: 006, F, 0, 80, 60, 60, 140
INVAR-46, Run: 007, F, 0, 72, 64, 64, 136
INVAR-46, Run: 008, F, 0, 76, 62, 62, 138
INVAR-46, Run: 009, F, 0, 72, 64, 64, 136
INVAR-46, Run: 010, F, 0, 74, 63, 63, 137
INVAR-46, Run: 011, F, 0, 70, 65, 65, 135
INVAR-46, Run: 012, F, 0, 72, 64, 64, 136
INVAR-46, Run: 013, F, 0, 74, 63, 63, 137
INVAR-46, Run: 014, F, 0, 80, 60, 60, 140
INVAR-46, Run: 015, F, 0, 82, 59, 59, 141
INVAR-46, Run: 016, F, 0, 68, 66, 66, 134
INVAR-46, Run: 017, F, 0, 70, 65, 65, 135
INVAR-46, Run: 018, F, 0, 62, 69, 69, 131
INVAR-46, Run: 019, F, 0, 82, 59, 59, 141
INVAR-46, Run: 020, F, 0, 80, 60, 60, 140
INVAR-46, Run: 021, F, 0, 74, 63, 63, 137
INVAR-46, Run: 022, F, 0, 68, 66, 66, 134
INVAR-46, Run: 023, F, 0, 72, 64, 64, 136
INVAR-46, Run: 024, F, 0, 74, 63, 63, 137
INVAR-46, Run: 025, F, 0, 76, 62, 62, 138
INVAR-46, Run: 026, F, 0, 82, 59, 59, 141
INVAR-46, Run: 027, F, 0, 80, 60, 60, 140
INVAR-46, Run: 028, F, 0, 74, 63, 63, 137
INVAR-46, Run: 029, F, 0, 74, 63, 63, 137
INVAR-46, Run: 030, F, 0, 68, 66, 66, 134
INVAR-46, Run: 031, F, 0, 74, 63, 63, 137
INVAR-46, Run: 032, F, 0, 80, 60, 60, 140
INVAR-46, Run: 033, F, 0, 72, 64, 64, 136
INVAR-46, Run: 034, F, 0, 74, 63, 63, 137
INVAR-46, Run: 035, F, 0, 68, 66, 66, 134
INVAR-46, Run: 036, F, 0, 64, 68, 68, 132
INVAR-46, Run: 037, F, 0, 74, 63, 63, 137
INVAR-46, Run: 038, F, 0, 74, 63, 63, 137
INVAR-46, Run: 039, F, 0, 70, 65, 65, 135
INVAR-46, Run: 040, F, 0, 72, 64, 64, 136
INVAR-46, Run: 041, F, 0, 74, 63, 63, 137
INVAR-46, Run: 042, F, 0, 76, 62, 62, 138
INVAR-46, Run: 043, F, 0, 72, 64, 64, 136
INVAR-46, Run: 044, F, 0, 74, 63, 63, 137
INVAR-46, Run: 045, F, 0, 74, 63, 63, 137
INVAR-46, Run: 046, F, 0, 90, 55, 55, 145
INVAR-46, Run: 047, F, 0, 68, 66, 66, 134
INVAR-46, Run: 048, F, 0, 70, 65, 65, 135
INVAR-46, Run: 049, F, 0, 84, 58, 58, 142
INVAR-46, Run: 050, F, 0, 74, 63, 63, 137
INVAR-46, Run: 051, F, 0, 70, 65, 65, 135
INVAR-46, Run: 052, F, 0, 72, 64, 64, 136
INVAR-46, Run: 053, F, 0, 70, 65, 65, 135
INVAR-46, Run: 054, F, 0, 72, 64, 64, 136
INVAR-46, Run: 055, F, 0, 70, 65, 65, 135
INVAR-46, Run: 056, F, 0, 76, 62, 62, 138
INVAR-46, Run: 057, F, 0, 82, 59, 59, 141
INVAR-46, Run: 058, F, 0, 62, 69, 69, 131
INVAR-46, Run: 059, F, 0, 84, 58, 58, 142
INVAR-46, Run: 060, F, 0, 58, 71, 71, 129
INVAR-46, Run: 061, F, 0, 64, 68, 68, 132
INVAR-46, Run: 062, F, 0, 82, 59, 59, 141
INVAR-46, Run: 063, F, 0, 80, 60, 60, 140
INVAR-46, Run: 064, F, 0, 74, 63, 63, 137
INVAR-46, Run: 065, F, 0, 76, 62, 62, 138
INVAR-46, Run: 066, F, 0, 68, 66, 66, 134
INVAR-46, Run: 067, F, 0, 76, 62, 62, 138
INVAR-46, Run: 068, F, 0, 70, 65, 65, 135
INVAR-46, Run: 069, F, 0, 84, 58, 58, 142
INVAR-46, Run: 070, F, 0, 66, 67, 67, 133
INVAR-46, Run: 071, F, 0, 54, 73, 73, 127
INVAR-46, Run: 072, F, 0, 72, 64, 64, 136
INVAR-46, Run: 073, F, 0, 78, 61, 61, 139
INVAR-46, Run: 074, F, 0, 64, 68, 68, 132
INVAR-46, Run: 075, F, 0, 68, 66, 66, 134
INVAR-46, Run: 076, F, 0, 76, 62, 62, 138
INVAR-46, Run: 077, F, 0, 72, 64, 64, 136
INVAR-46, Run: 078, F, 0, 76, 62, 62, 138
INVAR-46, Run: 079, F, 0, 66, 67, 67, 133
INVAR-46, Run: 080, F, 0, 78, 61, 61, 139
INVAR-46, Run: 081, F, 0, 70, 65, 65, 135
INVAR-46, Run: 082, F, 0, 70, 65, 65, 135
INVAR-46, Run: 083, F, 0, 78, 61, 61, 139
INVAR-46, Run: 084, F, 0, 66, 67, 67, 133
INVAR-46, Run: 085, F, 0, 80, 60, 60, 140
INVAR-46, Run: 086, F, 0, 78, 61, 61, 139
INVAR-46, Run: 087, F, 0, 72, 64, 64, 136
INVAR-46, Run: 088, F, 0, 76, 62, 62, 138
INVAR-46, Run: 089, F, 0, 66, 67, 67, 133
INVAR-46, Run: 090, F, 0, 80, 60, 60, 140
INVAR-46, Run: 091, F, 0, 74, 63, 63, 137
INVAR-46, Run: 092, F, 0, 70, 65, 65, 135
INVAR-46, Run: 093, F, 0, 78, 61, 61, 139
INVAR-46, Run: 094, F, 0, 74, 63, 63, 137
INVAR-46, Run: 095, F, 0, 74, 63, 63, 137
INVAR-46, Run: 096, F, 0, 78, 61, 61, 139
INVAR-46, Run: 097, F, 0, 74, 63, 63, 137
INVAR-46, Run: 098, F, 0, 76, 62, 62, 138
INVAR-46, Run: 099, F, 0, 64, 68, 68, 132
INVAR-46, Run: 100, F, 0, 80, 60, 60, 140
INVAR-5, Run: 001, F, 0, 21, 28, 21, 42
INVAR-5, Run: 002, F, 0, 21, 28, 21, 42
INVAR-5, Run: 003, F, 0, 25, 26, 19, 44
INVAR-5, Run: 004, F, 0, 27, 25, 18, 45
INVAR-5, Run: 005, F, 0, 23, 27, 20, 43
INVAR-5, Run: 006, F, 0, 23, 27, 20, 43
INVAR-5, Run: 007, F, 0, 29, 24, 17, 46
INVAR-5, Run: 008, F, 0, 33, 22, 15, 48
INVAR-5, Run: 009, F, 0, 33, 22, 15, 48
INVAR-5, Run: 010, F, 0, 23, 27, 20, 43
INVAR-5, Run: 011, F, 0, 31, 23, 16, 47
INVAR-5, Run: 012, F, 0, 21, 28, 21, 42
INVAR-5, Run: 013, F, 0, 31, 23, 16, 47
INVAR-5, Run: 014, F, 0, 35, 21, 14, 49
INVAR-5, Run: 015, F, 0, 17, 30, 23, 40
INVAR-5, Run: 016, F, 0, 25, 26, 19, 44
INVAR-5, Run: 017, F, 0, 21, 28, 21, 42
INVAR-5, Run: 018, F, 0, 29, 24, 17, 46
INVAR-5, Run: 019, F, 0, 25, 26, 19, 44
INVAR-5, Run: 020, F, 0, 19, 29, 22, 41
INVAR-5, Run: 021, F, 0, 33, 22, 15, 48
INVAR-5, Run: 022, F, 0, 31, 23, 16, 47
INVAR-5, Run: 023, F, 0, 29, 24, 17, 46
INVAR-5, Run: 024, F, 0, 23, 27, 20, 43
INVAR-5, Run: 025, F, 0, 23, 27, 20, 43
INVAR-5, Run: 026, F, 0, 23, 27, 20, 43
INVAR-5, Run: 027, F, 0, 25, 26, 19, 44
INVAR-5, Run: 028, F, 0, 23, 27, 20, 43
INVAR-5, Run: 029, F, 0, 23, 27, 20, 43
INVAR-5, Run: 030, F, 0, 25, 26, 19, 44
INVAR-5, Run: 031, F, 0, 25, 26, 19, 44
INVAR-5, Run: 032, F, 0, 25, 26, 19, 44
INVAR-5, Run: 033, F, 0, 17, 30, 23, 40
INVAR-5, Run: 034, F, 0, 23, 27, 20, 43
INVAR-5, Run: 035, F, 0, 23, 27, 20, 43
INVAR-5, Run: 036, F, 0, 23, 27, 20, 43
INVAR-5, Run: 037, F, 0, 23, 27, 20, 43
INVAR-5, Run: 038, F, 0, 31, 23, 16, 47
INVAR-5, Run: 039, F, 0, 29, 24, 17, 46
INVAR-5, Run: 040, F, 0, 25, 26, 19, 44
INVAR-5, Run: 041, F, 0, 21, 28, 21, 42
INVAR-5, Run: 042, F, 0, 25, 26, 19, 44
INVAR-5, Run: 043, F, 0, 29, 24, 17, 46
INVAR-5, Run: 044, F, 0, 25, 26, 19, 44
INVAR-5, Run: 045, F, 0, 21, 28, 21, 42
INVAR-5, Run: 046, F, 0, 23, 27, 20, 43
INVAR-5, Run: 047, F, 0, 29, 24, 17, 46
INVAR-5, Run: 048, F, 0, 25, 26, 19, 44
INVAR-5, Run: 049, F, 0, 29, 24, 17, 46
INVAR-5, Run: 050, F, 0, 27, 25, 18, 45
INVAR-5, Run: 051, F, 0, 33, 22, 15, 48
INVAR-5, Run: 052, F, 0, 31, 23, 16, 47
INVAR-5, Run: 053, F, 0, 31, 23, 16, 47
INVAR-5, Run: 054, F, 0, 25, 26, 19, 44
INVAR-5, Run: 055, F, 0, 27, 25, 18, 45
INVAR-5, Run: 056, F, 0, 31, 23, 16, 47
INVAR-5, Run: 057, F, 0, 23, 27, 20, 43
INVAR-5, Run: 058, F, 0, 23, 27, 20, 43
INVAR-5, Run: 059, F, 0, 23, 27, 20, 43
INVAR-5, Run: 060, F, 0, 29, 24, 17, 46
INVAR-5, Run: 061, F, 0, 31, 23, 16, 47
INVAR-5, Run: 062, F, 0, 29, 24, 17, 46
INVAR-5, Run: 063, F, 0, 23, 27, 20, 43
INVAR-5, Run: 064, F, 0, 17, 30, 23, 40
INVAR-5, Run: 065, F, 0, 23, 27, 20, 43
INVAR-5, Run: 066, F, 0, 31, 23, 16, 47
INVAR-5, Run: 067, F, 0, 27, 25, 18, 45
INVAR-5, Run: 068, F, 0, 27, 25, 18, 45
INVAR-5, Run: 069, F, 0, 35, 21, 14, 49
INVAR-5, Run: 070, F, 0, 29, 24, 17, 46
INVAR-5, Run: 071, F, 0, 25, 26, 19, 44
INVAR-5, Run: 072, F, 0, 25, 26, 19, 44
INVAR-5, Run: 073, F, 0, 25, 26, 19, 44
INVAR-5, Run: 074, F, 0, 23, 27, 20, 43
INVAR-5, Run: 075, F, 0, 29, 24, 17, 46
INVAR-5, Run: 076, F, 0, 27, 25, 18, 45
INVAR-5, Run: 077, F, 0, 33, 22, 15, 48
INVAR-5, Run: 078, F, 0, 23, 27, 20, 43
INVAR-5, Run: 079, F, 0, 29, 24, 17, 46
INVAR-5, Run: 080, F, 0, 27, 25, 18, 45
INVAR-5, Run: 081, F, 0, 27, 25, 18, 45
INVAR-5, Run: 082, F, 0, 31, 23, 16, 47
INVAR-5, Run: 083, F, 0, 29, 24, 17, 46
INVAR-5, Run: 084, F, 0, 31, 23, 16, 47
INVAR-5, Run: 085, F, 0, 33, 22, 15, 48
INVAR-5, Run: 086, F, 0, 33, 22, 15, 48
INVAR-5, Run: 087, F, 0, 29, 24, 17, 46
INVAR-5, Run: 088, F, 0, 27, 25, 18, 45
INVAR-5, Run: 089, F, 0, 27, 25, 18, 45
INVAR-5, Run: 090, F, 0, 21, 28, 21, 42
INVAR-5, Run: 091, F, 0, 25, 26, 19, 44
INVAR-5, Run: 092, F, 0, 33, 22, 15, 48
INVAR-5, Run: 093, F, 0, 29, 24, 17, 46
INVAR-5, Run: 094, F, 0, 31, 23, 16, 47
INVAR-5, Run: 095, F, 0, 23, 27, 20, 43
INVAR-5, Run: 096, F, 0, 21, 28, 21, 42
INVAR-5, Run: 097, F, 0, 31, 23, 16, 47
INVAR-5, Run: 098, F, 0, 25, 26, 19, 44
INVAR-5, Run: 099, F, 0, 23, 27, 20, 43
INVAR-5, Run: 100, F, 0, 23, 27, 20, 43
INVAR-6, Run: 001, F, 0, 77, 69, 46, 123
INVAR-6, Run: 002, F, 0, 59, 78, 55, 114
INVAR-6, Run: 003, F, 0, 81, 67, 44, 125
INVAR-6, Run: 004, F, 0, 65, 75, 52, 117
INVAR-6, Run: 005, F, 0, 61, 77, 54, 115
INVAR-6, Run: 006, F, 0, 73, 71, 48, 121
INVAR-6, Run: 007, F, 0, 69, 73, 50, 119
INVAR-6, Run: 008, F, 0, 67, 74, 51, 118
INVAR-6, Run: 009, F, 0, 71, 72, 49, 120
INVAR-6, Run: 010, F, 0, 71, 72, 49, 120
INVAR-6, Run: 011, F, 0, 73, 71, 48, 121
INVAR-6, Run: 012, F, 0, 69, 73, 50, 119
INVAR-6, Run: 013, F, 0, 65, 75, 52, 117
INVAR-6, Run: 014, F, 0, 77, 69, 46, 123
INVAR-6, Run: 015, F, 0, 83, 66, 43, 126
INVAR-6, Run: 016, F, 0, 65, 75, 52, 117
INVAR-6, Run: 017, F, 0, 67, 74, 51, 118
INVAR-6, Run: 018, F, 0, 81, 67, 44, 125
INVAR-6, Run: 019, F, 0, 73, 71, 48, 121
INVAR-6, Run: 020, F, 0, 73, 71, 48, 121
INVAR-6, Run: 021, F, 0, 67, 74, 51, 118
INVAR-6, Run: 022, F, 0, 59, 78, 55, 114
INVAR-6, Run: 023, F, 0, 65, 75, 52, 117
INVAR-6, Run: 024, F, 0, 73, 71, 48, 121
INVAR-6, Run: 025, F, 0, 77, 69, 46, 123
INVAR-6, Run: 026, F, 0, 65, 75, 52, 117
INVAR-6, Run: 027, F, 0, 75, 70, 47, 122
INVAR-6, Run: 028, F, 0, 69, 73, 50, 119
INVAR-6, Run: 029, F, 0, 83, 66, 43, 126
INVAR-6, Run: 030, F, 0, 77, 69, 46, 123
INVAR-6, Run: 031, F, 0, 65, 75, 52, 117
INVAR-6, Run: 032, F, 0, 73, 71, 48, 121
INVAR-6, Run: 033, F, 0, 69, 73, 50, 119
INVAR-6, Run: 034, F, 0, 73, 71, 48, 121
INVAR-6, Run: 035, F, 0, 61, 77, 54, 115
INVAR-6, Run: 036, F, 0, 57, 79, 56, 113
INVAR-6, Run: 037, F, 0, 75, 70, 47, 122
INVAR-6, Run: 038, F, 0, 65, 75, 52, 117
INVAR-6, Run: 039, F, 0, 79, 68, 45, 124
INVAR-6, Run: 040, F, 0, 63, 76, 53, 116
INVAR-6, Run: 041, F, 0, 77, 69, 46, 123
INVAR-6, Run: 042, F, 0, 77, 69, 46, 123
INVAR-6, Run: 043, F, 0, 71, 72, 49, 120
INVAR-6, Run: 044, F, 0, 69, 73, 50, 119
INVAR-6, Run: 045, F, 0, 69, 73, 50, 119
INVAR-6, Run: 046, F, 0, 65, 75, 52, 117
INVAR-6, Run: 047, F, 0, 67, 74, 51, 118
INVAR-6, Run: 048, F, 0, 73, 71, 48, 121
INVAR-6, Run: 049, F, 0, 73, 71, 48, 121
INVAR-6, Run: 050, F, 0, 61, 77, 54, 115
INVAR-6, Run: 051, F, 0, 69, 73, 50, 119
INVAR-6, Run: 052, F, 0, 71, 72, 49, 120
INVAR-6, Run: 053, F, 0, 73, 71, 48, 121
INVAR-6, Run: 054, F, 0, 71, 72, 49, 120
INVAR-6, Run: 055, F, 0, 71, 72, 49, 120
INVAR-6, Run: 056, F, 0, 67, 74, 51, 118
INVAR-6, Run: 057, F, 0, 61, 77, 54, 115
INVAR-6, Run: 058, F, 0, 81, 67, 44, 125
INVAR-6, Run: 059, F, 0, 63, 76, 53, 116
INVAR-6, Run: 060, F, 0, 69, 73, 50, 119
INVAR-6, Run: 061, F, 0, 73, 71, 48, 121
INVAR-6, Run: 062, F, 0, 73, 71, 48, 121
INVAR-6, Run: 063, F, 0, 63, 76, 53, 116
INVAR-6, Run: 064, F, 0, 67, 74, 51, 118
INVAR-6, Run: 065, F, 0, 71, 72, 49, 120
INVAR-6, Run: 066, F, 0, 71, 72, 49, 120
INVAR-6, Run: 067, F, 0, 73, 71, 48, 121
INVAR-6, Run: 068, F, 0, 69, 73, 50, 119
INVAR-6, Run: 069, F, 0, 63, 76, 53, 116
INVAR-6, Run: 070, F, 0, 75, 70, 47, 122
INVAR-6, Run: 071, F, 0, 59, 78, 55, 114
INVAR-6, Run: 072, F, 0, 73, 71, 48, 121
INVAR-6, Run: 073, F, 0, 77, 69, 46, 123
INVAR-6, Run: 074, F, 0, 65, 75, 52, 117
INVAR-6, Run: 075, F, 0, 55, 80, 57, 112
INVAR-6, Run: 076, F, 0, 81, 67, 44, 125
INVAR-6, Run: 077, F, 0, 73, 71, 48, 121
INVAR-6, Run: 078, F, 0, 63, 76, 53, 116
INVAR-6, Run: 079, F, 0, 73, 71, 48, 121
INVAR-6, Run: 080, F, 0, 89, 63, 40, 129
INVAR-6, Run: 081, F, 0, 73, 71, 48, 121
INVAR-6, Run: 082, F, 0, 73, 71, 48, 121
INVAR-6, Run: 083, F, 0, 69, 73, 50, 119
INVAR-6, Run: 084, F, 0, 75, 70, 47, 122
INVAR-6, Run: 085, F, 0, 65, 75, 52, 117
INVAR-6, Run: 086, F, 0, 81, 67, 44, 125
INVAR-6, Run: 087, F, 0, 69, 73, 50, 119
INVAR-6, Run: 088, F, 0, 65, 75, 52, 117
INVAR-6, Run: 089, F, 0, 65, 75, 52, 117
INVAR-6, Run: 090, F, 0, 77, 69, 46, 123
INVAR-6, Run: 091, F, 0, 95, 60, 37, 132
INVAR-6, Run: 092, F, 0, 71, 72, 49, 120
INVAR-6, Run: 093, F, 0, 73, 71, 48, 121
INVAR-6, Run: 094, F, 0, 73, 71, 48, 121
INVAR-6, Run: 095, F, 0, 71, 72, 49, 120
INVAR-6, Run: 096, F, 0, 61, 77, 54, 115
INVAR-6, Run: 097, F, 0, 57, 79, 56, 113
INVAR-6, Run: 098, F, 0, 77, 69, 46, 123
INVAR-6, Run: 099, F, 0, 75, 70, 47, 122
INVAR-6, Run: 100, F, 0, 87, 64, 41, 128
INVAR-7, Run: 001, P, 0, 0, 14, 0, 0
INVAR-7, Run: 002, P, 0, 0, 14, 0, 0
INVAR-7, Run: 003, P, 0, 0, 14, 0, 0
INVAR-7, Run: 004, P, 0, 0, 14, 0, 0
INVAR-7, Run: 005, P, 0, 0, 14, 0, 0
INVAR-7, Run: 006, P, 0, 0, 14, 0, 0
INVAR-7, Run: 007, P, 0, 0, 14, 0, 0
INVAR-7, Run: 008, P, 0, 0, 14, 0, 0
INVAR-7, Run: 009, P, 0, 0, 14, 0, 0
INVAR-7, Run: 010, P, 0, 0, 14, 0, 0
INVAR-7, Run: 011, P, 0, 0, 14, 0, 0
INVAR-7, Run: 012, P, 0, 0, 14, 0, 0
INVAR-7, Run: 013, P, 0, 0, 14, 0, 0
INVAR-7, Run: 014, P, 0, 0, 14, 0, 0
INVAR-7, Run: 015, P, 0, 0, 14, 0, 0
INVAR-7, Run: 016, P, 0, 0, 14, 0, 0
INVAR-7, Run: 017, P, 0, 0, 14, 0, 0
INVAR-7, Run: 018, P, 0, 0, 14, 0, 0
INVAR-7, Run: 019, P, 0, 0, 14, 0, 0
INVAR-7, Run: 020, P, 0, 0, 14, 0, 0
INVAR-7, Run: 021, P, 0, 0, 14, 0, 0
INVAR-7, Run: 022, P, 0, 0, 14, 0, 0
INVAR-7, Run: 023, P, 0, 0, 14, 0, 0
INVAR-7, Run: 024, P, 0, 0, 14, 0, 0
INVAR-7, Run: 025, P, 0, 0, 14, 0, 0
INVAR-7, Run: 026, P, 0, 0, 14, 0, 0
INVAR-7, Run: 027, P, 0, 0, 14, 0, 0
INVAR-7, Run: 028, P, 0, 0, 14, 0, 0
INVAR-7, Run: 029, P, 0, 0, 14, 0, 0
INVAR-7, Run: 030, P, 0, 0, 14, 0, 0
INVAR-7, Run: 031, P, 0, 0, 14, 0, 0
INVAR-7, Run: 032, P, 0, 0, 14, 0, 0
INVAR-7, Run: 033, P, 0, 0, 14, 0, 0
INVAR-7, Run: 034, P, 0, 0, 14, 0, 0
INVAR-7, Run: 035, P, 0, 0, 14, 0, 0
INVAR-7, Run: 036, P, 0, 0, 14, 0, 0
INVAR-7, Run: 037, P, 0, 0, 14, 0, 0
INVAR-7, Run: 038, P, 0, 0, 14, 0, 0
INVAR-7, Run: 039, P, 0, 0, 14, 0, 0
INVAR-7, Run: 040, P, 0, 0, 14, 0, 0
INVAR-7, Run: 041, P, 0, 0, 14, 0, 0
INVAR-7, Run: 042, P, 0, 0, 14, 0, 0
INVAR-7, Run: 043, P, 0, 0, 14, 0, 0
INVAR-7, Run: 044, P, 0, 0, 14, 0, 0
INVAR-7, Run: 045, P, 0, 0, 14, 0, 0
INVAR-7, Run: 046, P, 0, 0, 14, 0, 0
INVAR-7, Run: 047, P, 0, 0, 14, 0, 0
INVAR-7, Run: 048, P, 0, 0, 14, 0, 0
INVAR-7, Run: 049, P, 0, 0, 14, 0, 0
INVAR-7, Run: 050, P, 0, 0, 14, 0, 0
INVAR-7, Run: 051, P, 0, 0, 14, 0, 0
INVAR-7, Run: 052, P, 0, 0, 14, 0, 0
INVAR-7, Run: 053, P, 0, 0, 14, 0, 0
INVAR-7, Run: 054, P, 0, 0, 14, 0, 0
INVAR-7, Run: 055, P, 0, 0, 14, 0, 0
INVAR-7, Run: 056, P, 0, 0, 14, 0, 0
INVAR-7, Run: 057, P, 0, 0, 14, 0, 0
INVAR-7, Run: 058, P, 0, 0, 14, 0, 0
INVAR-7, Run: 059, P, 0, 0, 14, 0, 0
INVAR-7, Run: 060, P, 0, 0, 14, 0, 0
INVAR-7, Run: 061, P, 0, 0, 14, 0, 0
INVAR-7, Run: 062, P, 0, 0, 14, 0, 0
INVAR-7, Run: 063, P, 0, 0, 14, 0, 0
INVAR-7, Run: 064, P, 0, 0, 14, 0, 0
INVAR-7, Run: 065, P, 0, 0, 14, 0, 0
INVAR-7, Run: 066, P, 0, 0, 14, 0, 0
INVAR-7, Run: 067, P, 0, 0, 14, 0, 0
INVAR-7, Run: 068, P, 0, 0, 14, 0, 0
INVAR-7, Run: 069, P, 0, 0, 14, 0, 0
INVAR-7, Run: 070, P, 0, 0, 14, 0, 0
INVAR-7, Run: 071, P, 0, 0, 14, 0, 0
INVAR-7, Run: 072, P, 0, 0, 14, 0, 0
INVAR-7, Run: 073, P, 0, 0, 14, 0, 0
INVAR-7, Run: 074, P, 0, 0, 14, 0, 0
INVAR-7, Run: 075, P, 0, 0, 14, 0, 0
INVAR-7, Run: 076, P, 0, 0, 14, 0, 0
INVAR-7, Run: 077, P, 0, 0, 14, 0, 0
INVAR-7, Run: 078, P, 0, 0, 14, 0, 0
